year,route_id,route_name_current,company_name_current,metric,rank,sttn_id,sttn_nm,count,route_total,share_pct,stop_on_current_route,period_start,period_end,days_supplied,route_name_source_2025,days_with_record
2025,42002123,953,강릉-동진버스,ride,2,4201198,남대천.강릉교,77,375,20.533333,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002123,953,강릉-동진버스,ride,3,4200594,산두골,32,375,8.533333,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002123,953,강릉-동진버스,ride,4,4200582,임곡1리마을회관,25,375,6.666667,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002123,953,강릉-동진버스,ride,5,4200588,자원순환센터,21,375,5.6,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002124,954,강릉-동진버스,goff,1,4201198,남대천.강릉교,29,52,55.769231,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002124,954,강릉-동진버스,goff,2,4201071,철길건널목앞,6,52,11.538462,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002124,954,강릉-동진버스,goff,3,4201199,남대천.강릉교,4,52,7.692308,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002124,954,강릉-동진버스,goff,4,4201062,공군부대후문,3,52,5.769231,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002124,954,강릉-동진버스,goff,4,4201063,하시동3리3반,3,52,5.769231,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,3
2025,42002124,954,강릉-동진버스,goff,4,4201064,호장골,3,52,5.769231,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,2
2025,42002124,954,강릉-동진버스,goff,4,4201070,철길건널목앞,3,52,5.769231,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002124,954,강릉-동진버스,ride,1,4200028,하시동3리마을회관,57,206,27.669903,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002124,954,강릉-동진버스,ride,2,4201199,남대천.강릉교,53,206,25.728155,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002124,954,강릉-동진버스,ride,3,4201062,공군부대후문,36,206,17.475728,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002124,954,강릉-동진버스,ride,4,4201198,남대천.강릉교,34,206,16.504854,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002124,954,강릉-동진버스,ride,5,4201070,철길건널목앞,15,206,7.281553,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002125,955,강릉-동진버스,goff,1,4201198,남대천.강릉교,49,83,59.036145,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002125,955,강릉-동진버스,goff,2,4200571,신석입구,7,83,8.433735,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,5
2025,42002125,955,강릉-동진버스,goff,2,4201199,남대천.강릉교,7,83,8.433735,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002125,955,강릉-동진버스,goff,4,4200605,신석종점,5,83,6.024096,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,5
2025,42002125,955,강릉-동진버스,goff,5,4200603,운산분교,3,83,3.614458,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,1
2025,42002125,955,강릉-동진버스,goff,5,4201244,신석,3,83,3.614458,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,3
2025,42002125,955,강릉-동진버스,goff,5,4201252,오리들마을,3,83,3.614458,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,4
2025,42002125,955,강릉-동진버스,ride,1,4201199,남대천.강릉교,69,267,25.842697,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002125,955,강릉-동진버스,ride,2,4201198,남대천.강릉교,44,267,16.479401,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002125,955,강릉-동진버스,ride,3,4201058,오리들마을,41,267,15.355805,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002125,955,강릉-동진버스,ride,4,4200610,신석회관,31,267,11.610487,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002125,955,강릉-동진버스,ride,5,4200602,운산분교,21,267,7.865169,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002127,956-1,강릉-동진버스,goff,1,4200019,강동무료주차장,9,14,64.285714,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,6
2025,42002127,956-1,강릉-동진버스,goff,2,4200034,현내리,2,14,14.285714,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,2
2025,42002127,956-1,강릉-동진버스,goff,3,4200005,강동무료주차장,1,14,7.142857,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,4
2025,42002127,956-1,강릉-동진버스,goff,3,4202032,옥계현내시장,1,14,7.142857,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,5
2025,42002127,956-1,강릉-동진버스,goff,3,4202052,옥계면사무소,1,14,7.142857,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,1
2025,42002127,956-1,강릉-동진버스,ride,1,4200005,강동무료주차장,6,22,27.272727,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,4
2025,42002127,956-1,강릉-동진버스,ride,1,4202032,옥계현내시장,6,22,27.272727,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,5
2025,42002127,956-1,강릉-동진버스,ride,3,4200034,현내리,3,22,13.636364,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,2
2025,42002127,956-1,강릉-동진버스,ride,4,4200019,강동무료주차장,2,22,9.090909,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,6
2025,42002127,956-1,강릉-동진버스,ride,4,4201078,오리동,2,22,9.090909,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,2
2025,42002128,957,강릉-동진버스,goff,1,4200019,강동무료주차장,15,20,75.0,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002128,957,강릉-동진버스,goff,2,4201075,분수동,3,20,15.0,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,6
2025,42002128,957,강릉-동진버스,goff,3,4201082,산성우2리마을회관,1,20,5.0,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,1
2025,42002128,957,강릉-동진버스,goff,3,4202052,옥계면사무소,1,20,5.0,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,1
2025,42002128,957,강릉-동진버스,ride,1,4200005,강동무료주차장,10,36,27.777778,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,5
2025,42002128,957,강릉-동진버스,ride,2,4200019,강동무료주차장,9,36,25.0,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002128,957,강릉-동진버스,ride,3,4201083,산성우2리마을회관,7,36,19.444444,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,2
2025,42002128,957,강릉-동진버스,ride,4,4201075,분수동,6,36,16.666667,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,6
2025,42002128,957,강릉-동진버스,ride,5,4201090,피내,3,36,8.333333,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,2
2025,42002130,958,강릉-동진버스,goff,1,4201121,모래시계공원,92,307,29.967427,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,goff,2,4201119,정동해변,76,307,24.7557,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,7
2025,42002130,958,강릉-동진버스,goff,3,4201127,정동진역,47,307,15.309446,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,goff,4,4201110,심곡,32,307,10.423453,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,goff,5,4200017,금진해양파출소,22,307,7.166124,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,ride,1,4201111,심곡,252,477,52.830189,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,ride,2,4201128,정동진역,62,477,12.997904,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,ride,3,4200017,금진해양파출소,49,477,10.272537,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,8
2025,42002130,958,강릉-동진버스,ride,4,4201120,정동해변,29,477,6.079665,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,7
2025,42002130,958,강릉-동진버스,ride,5,4201119,정동해변,17,477,3.563941,True,2025-05-27,2025-06-03,8,강동무료주차장-강동무료주차장,7
2025,42002131,504-1,강릉-동진버스,goff,1,4200253,교보생명,1482,6186,23.957323,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,goff,2,4200252,신영극장,1167,6186,18.865179,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,goff,3,4201044,안목커피거리,288,6186,4.655674,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,goff,4,4200251,한국은행,284,6186,4.591012,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,goff,5,4201022,강릉영동대학,276,6186,4.461688,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,ride,1,4200252,신영극장,1476,12043,12.256082,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,ride,2,4200253,교보생명,1258,12043,10.445902,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,ride,3,4201021,강릉영동대학,1166,12043,9.681973,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,ride,4,4200067,홍제동주민센터,745,12043,6.186166,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002131,504-1,강릉-동진버스,ride,5,4200274,송정노인회관,684,12043,5.679648,True,2025-05-27,2025-06-03,8,안목-안목커피거리,8
2025,42002132,504-2,강릉-동진버스,goff,1,4201030,홍제동주민센터,16,41,39.02439,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,goff,2,4200095,한국자산관리공사,6,41,14.634146,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,goff,2,4200253,교보생명,6,41,14.634146,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,goff,4,4201022,강릉영동대학,4,41,9.756098,True,2025-05-27,2025-06-03,8,경포고교-성산,3
2025,42002132,504-2,강릉-동진버스,goff,5,4200251,한국은행,2,41,4.878049,True,2025-05-27,2025-06-03,8,경포고교-성산,4
2025,42002132,504-2,강릉-동진버스,goff,5,4200262,로얄아파트.포남1동주민센터,2,41,4.878049,True,2025-05-27,2025-06-03,8,경포고교-성산,3
2025,42002132,504-2,강릉-동진버스,goff,5,4200850,강릉의료원,2,41,4.878049,True,2025-05-27,2025-06-03,8,경포고교-성산,3
2025,42002132,504-2,강릉-동진버스,ride,1,4200288,경포고교,84,184,45.652174,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,ride,2,4200253,교보생명,24,184,13.043478,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,ride,3,4200095,한국자산관리공사,10,184,5.434783,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002132,504-2,강릉-동진버스,ride,3,4200106,KT,10,184,5.434783,True,2025-05-27,2025-06-03,8,경포고교-성산,4
2025,42002132,504-2,강릉-동진버스,ride,3,4200108,동인병원입구,10,184,5.434783,True,2025-05-27,2025-06-03,8,경포고교-성산,5
2025,42002133,951,강릉-동진버스,goff,1,4201198,남대천.강릉교,70,104,67.307692,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,goff,2,4200016,강동종합복지회관,12,104,11.538462,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002133,951,강릉-동진버스,goff,3,4201152,버당말,9,104,8.653846,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002133,951,강릉-동진버스,goff,4,4200031,모전리.돌평,4,104,3.846154,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,goff,5,4200026,강동종합복지회관,2,104,1.923077,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002133,951,강릉-동진버스,goff,5,4201154,모전1리,2,104,1.923077,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002133,951,강릉-동진버스,goff,5,4201163,언별2리,2,104,1.923077,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,3
2025,42002133,951,강릉-동진버스,goff,5,4201165,송담서원,2,104,1.923077,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,ride,1,4201198,남대천.강릉교,82,328,25.0,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,ride,2,4201199,남대천.강릉교,67,328,20.426829,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002133,951,강릉-동진버스,ride,3,4200031,모전리.돌평,43,328,13.109756,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,ride,4,4201165,송담서원,21,328,6.402439,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002133,951,강릉-동진버스,ride,4,4201173,상시동,21,328,6.402439,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002135,941-2,강릉-동진버스,goff,1,4200252,신영극장,46,80,57.5,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002135,941-2,강릉-동진버스,goff,2,4201008,성산면사무소,9,80,11.25,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002135,941-2,강릉-동진버스,goff,3,4200948,탑동교,6,80,7.5,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002135,941-2,강릉-동진버스,goff,4,4200951,왕산면사무소앞,5,80,6.25,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002135,941-2,강릉-동진버스,goff,5,4200954,도마1리경로당,4,80,5.0,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002135,941-2,강릉-동진버스,ride,1,4200253,교보생명,63,164,38.414634,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002135,941-2,강릉-동진버스,ride,2,4200951,왕산면사무소앞,25,164,15.243902,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002135,941-2,강릉-동진버스,ride,3,4200939,방터골입구,15,164,9.146341,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002135,941-2,강릉-동진버스,ride,4,4200931,샘터휴게실,9,164,5.487805,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002135,941-2,강릉-동진버스,ride,4,4200935,목계마을회관,9,164,5.487805,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002136,943,강릉-동진버스,goff,1,4200252,신영극장,27,55,49.090909,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002136,943,강릉-동진버스,goff,2,4200556,위촌리,7,55,12.727273,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002136,943,강릉-동진버스,goff,3,4201021,강릉영동대학,5,55,9.090909,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002136,943,강릉-동진버스,goff,4,4200797,KTX공영주차장환승장,4,55,7.272727,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002136,943,강릉-동진버스,goff,5,4201399,항생골입구,3,55,5.454545,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002136,943,강릉-동진버스,ride,1,4200253,교보생명,55,133,41.353383,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002136,943,강릉-동진버스,ride,2,4200557,위촌2리경로당,16,133,12.030075,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002136,943,강릉-동진버스,ride,2,4201405,홈방골,16,133,12.030075,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002136,943,강릉-동진버스,ride,4,4201408,위촌리,14,133,10.526316,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002136,943,강릉-동진버스,ride,5,4201400,항생골입구,6,133,4.511278,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002137,943-1,강릉-동진버스,goff,1,4200252,신영극장,32,64,50.0,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002137,943-1,강릉-동진버스,goff,2,4200138,즈므.과학단지,14,64,21.875,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002137,943-1,강릉-동진버스,goff,3,4200374,송암리노인복지회관,6,64,9.375,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002137,943-1,강릉-동진버스,goff,4,4209992,형제막국수,5,64,7.8125,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002137,943-1,강릉-동진버스,goff,5,4200558,위촌2리경로당,3,64,4.6875,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002137,943-1,강릉-동진버스,ride,1,4200253,교보생명,102,190,53.684211,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002137,943-1,강릉-동진버스,ride,2,4200373,송암리노인복지회관,41,190,21.578947,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002137,943-1,강릉-동진버스,ride,3,4209994,위촌2리경로당,15,190,7.894737,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002137,943-1,강릉-동진버스,ride,4,4200372,송암,9,190,4.736842,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002137,943-1,강릉-동진버스,ride,4,4200561,위촌1교,9,190,4.736842,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002138,943-2,강릉-동진버스,goff,1,4200252,신영극장,9,15,60.0,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,5
2025,42002138,943-2,강릉-동진버스,goff,2,4209992,형제막국수,5,15,33.333333,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,4
2025,42002138,943-2,강릉-동진버스,goff,3,4200138,즈므.과학단지,1,15,6.666667,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,1
2025,42002138,943-2,강릉-동진버스,ride,1,4200373,송암리노인복지회관,15,44,34.090909,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,7
2025,42002138,943-2,강릉-동진버스,ride,2,4200559,송양초교,6,44,13.636364,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,6
2025,42002138,943-2,강릉-동진버스,ride,3,4200557,위촌2리경로당,5,44,11.363636,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,5
2025,42002138,943-2,강릉-동진버스,ride,3,4201401,위촌1리마을회관,5,44,11.363636,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,4
2025,42002138,943-2,강릉-동진버스,ride,5,4200372,송암,4,44,9.090909,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,4
2025,42002138,943-2,강릉-동진버스,ride,5,4201406,지암사입구,4,44,9.090909,True,2025-05-27,2025-06-03,8,우미린아파트-KTX공영주차장,4
2025,42002139,944-1,강릉-동진버스,goff,1,4201008,성산면사무소,20,41,48.780488,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002139,944-1,강릉-동진버스,goff,2,4200252,신영극장,14,41,34.146341,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002139,944-1,강릉-동진버스,goff,3,4200998,보광리체험학습장,3,41,7.317073,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002139,944-1,강릉-동진버스,goff,4,4200995,보광본동,2,41,4.878049,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,1
2025,42002139,944-1,강릉-동진버스,goff,5,4200541,보광리,1,41,2.439024,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002139,944-1,강릉-동진버스,goff,5,4200978,보현사종점,1,41,2.439024,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002139,944-1,강릉-동진버스,ride,1,4200253,교보생명,40,109,36.697248,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002139,944-1,강릉-동진버스,ride,2,4200974,샘골식당,13,109,11.926606,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002139,944-1,강릉-동진버스,ride,3,4200986,보광보건진료소,11,109,10.091743,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002139,944-1,강릉-동진버스,ride,4,4200994,보광본동,10,109,9.174312,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002139,944-1,강릉-동진버스,ride,5,4200987,삼왕,8,109,7.33945,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002141,시티1,강릉-동진버스,goff,1,4200244,안목커피거리,238,1558,15.275995,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,goff,2,4201242,경포해변,168,1558,10.783055,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,goff,3,4200613,강문해변,137,1558,8.793325,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,goff,4,4201262,안목해변,108,1558,6.931964,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,goff,5,4201276,주문진수산시장,103,1558,6.61104,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,ride,1,4201275,주문진수산시장,147,1908,7.704403,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,ride,2,4201263,안목해변,121,1908,6.341719,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,ride,3,4201279,더글로리촬영지,100,1908,5.24109,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,ride,4,4200449,사천물회거리,95,1908,4.979036,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,ride,5,4201242,경포해변,94,1908,4.926625,True,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002142,924,강릉-동진버스,goff,1,4200212,연곡면사무소,3,3,100.0,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,4
2025,42002142,924,강릉-동진버스,ride,1,4200450,연곡해변,3,5,60.0,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,2
2025,42002142,924,강릉-동진버스,ride,2,4200212,연곡면사무소,2,5,40.0,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,4
2025,42002143,945-1,강릉-동진버스,goff,1,4200252,신영극장,15,46,32.608696,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002143,945-1,강릉-동진버스,goff,2,4201008,성산면사무소,10,46,21.73913,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002143,945-1,강릉-동진버스,goff,3,4200967,대관령박물관,7,46,15.217391,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002143,945-1,강릉-동진버스,goff,4,4200972,어흘리.굴면동,6,46,13.043478,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002143,945-1,강릉-동진버스,goff,5,4200533,가마골,4,46,8.695652,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002143,945-1,강릉-동진버스,ride,1,4200253,교보생명,54,114,47.368421,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002143,945-1,강릉-동진버스,ride,2,4200967,대관령박물관,8,114,7.017544,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002143,945-1,강릉-동진버스,ride,3,4200540,보광리,7,114,6.140351,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002143,945-1,강릉-동진버스,ride,3,4200972,어흘리.굴면동,7,114,6.140351,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002143,945-1,강릉-동진버스,ride,3,4200977,보광리체험학습장,7,114,6.140351,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002144,206-1,강릉-동진버스,goff,1,4200252,신영극장,89,491,18.126273,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,7
2025,42002144,206-1,강릉-동진버스,goff,2,4200253,교보생명,80,491,16.293279,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,8
2025,42002144,206-1,강릉-동진버스,goff,3,4200120,강릉시외.고속터미널,33,491,6.720978,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,8
2025,42002144,206-1,강릉-동진버스,goff,4,4200047,강릉고정문,27,491,5.498982,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,6
2025,42002144,206-1,강릉-동진버스,goff,5,4200125,솔올공연장,22,491,4.480652,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,7
2025,42002144,206-1,강릉-동진버스,ride,1,4200253,교보생명,149,994,14.98994,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,8
2025,42002144,206-1,강릉-동진버스,ride,2,4200252,신영극장,125,994,12.575453,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,7
2025,42002144,206-1,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,58,994,5.83501,True,2025-05-27,2025-06-03,8,강릉고등학교-강릉고정문,7
