route_id,route_name,company_name,response_order,station_order,sttn_id,sttn_nm,longitude,latitude,turn_seq,up_down,first_time,last_time
42001005,300,강릉-동진버스,15,15,4200569,교2동주민센터,128.8921038226677,37.76840335678918,55,,06:15,21:25
42001005,300,강릉-동진버스,16,16,4200243,율곡중학교,128.89033943348878,37.77216892177817,55,,06:15,21:25
42001005,300,강릉-동진버스,17,17,4200241,우성공업사,128.8881180126791,37.77538642162077,55,,06:15,21:25
42001005,300,강릉-동진버스,18,18,4200239,오죽헌,128.88242080274284,37.78040719543912,55,,06:15,21:25
42001005,300,강릉-동진버스,19,19,4200237,선교장입구,128.8801857915523,37.78222354537227,55,,06:15,21:25
42001005,300,강릉-동진버스,20,20,4200235,법원.검찰청,128.8739503928752,37.785042447818554,55,,06:15,21:25
42001005,300,강릉-동진버스,21,21,4200233,행정마을,128.8703519994515,37.78859256038236,55,,06:15,21:25
42001005,300,강릉-동진버스,22,22,4200231,한밭입구,128.86496052027113,37.791610745411326,55,,06:15,21:25
42001005,300,강릉-동진버스,23,23,4200229,즈므.과학단지,128.86079294239343,37.79710821329875,55,,06:15,21:25
42001005,300,강릉-동진버스,24,24,4200227,학고개,128.86104076560957,37.80452897124611,55,,06:15,21:25
42001005,300,강릉-동진버스,25,25,4200226,방골마을입구,128.8558844116181,37.81329996910386,55,,06:15,21:25
42001005,300,강릉-동진버스,26,26,4200418,강릉아산병원.강릉약국,128.8564121349402,37.81631278949057,55,,06:15,21:25
42001005,300,강릉-동진버스,27,27,4200225,북부노인대학,128.85083641112433,37.82016343083045,55,,06:15,21:25
42001005,300,강릉-동진버스,28,28,4200222,사천면사무소,128.84928192865996,37.82385848393331,55,,06:15,21:25
42001005,300,강릉-동진버스,29,29,4200221,모래내행복센터,128.84881781800846,37.82675602435266,55,,06:15,21:25
42001005,300,강릉-동진버스,30,30,4200314,청솔공원,128.84780404863866,37.83218520189828,55,,06:15,21:25
42001005,300,강릉-동진버스,31,31,4200261,북강릉IC,128.84425534198513,37.83689529134246,55,,06:15,21:25
42001005,300,강릉-동진버스,32,32,4200217,구라미,128.8421871924033,37.84071328241807,55,,06:15,21:25
42001005,300,강릉-동진버스,33,33,4200215,구라미휴게소,128.8412803433516,37.845869087009575,55,,06:15,21:25
42001005,300,강릉-동진버스,34,34,4200214,연곡해변입구,128.84162112920617,37.854539181009365,55,,06:15,21:25
42001005,300,강릉-동진버스,35,35,4200212,연곡면사무소,128.83761397394952,37.85995465828368,55,,06:15,21:25
42001005,300,강릉-동진버스,36,36,4200211,삼천리아파트,128.8383288212433,37.86906384505761,55,,06:15,21:25
42001005,300,강릉-동진버스,37,37,4200209,영진입구,128.83637261045655,37.87054167536418,55,,06:15,21:25
42001005,300,강릉-동진버스,38,38,4200208,북부노인종합복지관,128.83042321750824,37.874681277863154,55,,06:15,21:25
42001005,300,강릉-동진버스,39,39,4200206,강원도립대,128.8283096996467,37.87693859362977,55,,06:15,21:25
42001005,300,강릉-동진버스,40,40,4200308,주문진중.고등학교.강릉정보고,128.82672327638434,37.87982425913257,55,,06:15,21:25
42001005,300,강릉-동진버스,41,41,4200202,주문진식자재마트,128.82596782269363,37.881485546216574,55,,06:15,21:25
42001005,300,강릉-동진버스,42,42,4200200,주문진시외버스터미널,128.8253113527999,37.88508198031381,55,,06:15,21:25
42001005,300,강릉-동진버스,43,43,4200198,원마트,128.82575730347685,37.88826959645488,55,,06:15,21:25
42001005,300,강릉-동진버스,44,44,4200196,작은다리,128.8261349428677,37.89101262248175,55,,06:15,21:25
42001005,300,강릉-동진버스,45,45,4200195,주문진항입구,128.82690557497094,37.892668432750234,55,,06:15,21:25
42001005,300,강릉-동진버스,46,46,4200192,북부지구대,128.829270567591,37.89460960314925,55,,06:15,21:25
42001005,300,강릉-동진버스,47,47,4200300,수협사거리,128.8314095884837,37.895774457125356,55,,06:15,21:25
42001005,300,강릉-동진버스,48,48,4200299,주문2리,128.83067123183636,37.89750003400375,55,,06:15,21:25
42001005,300,강릉-동진버스,49,49,4200188,양양고개,128.82822436017406,37.899998054568016,55,,06:15,21:25
42001005,300,강릉-동진버스,50,50,4200298,보성연립,128.82558444232305,37.90204313561504,55,,06:15,21:25
42001005,300,강릉-동진버스,51,51,4200521,방학골,128.82291244813646,37.90463362511824,55,,06:15,21:25
42001005,300,강릉-동진버스,52,52,4200185,소돌,128.8213252547112,37.90592204016269,55,,06:15,21:25
42001005,300,강릉-동진버스,53,53,4200002,소돌해변입구,128.81905535960837,37.90780434670355,55,,06:15,21:25
42001005,300,강릉-동진버스,54,54,4200182,주문진해변,128.81704671925502,37.90944057885068,55,,06:15,21:25
42001005,300,강릉-동진버스,55,55,4200473,향호리,128.81023394642006,37.915207861254615,55,,06:15,21:25
42091005,300,강릉-동해상사,1,1,4201043,안목,128.94526892930932,37.77285146151794,62,,-,21:38
42091005,300,강릉-동해상사,2,2,4201386,송정한신아파트후문,128.93962441064605,37.773612640324636,62,,-,21:38
42091005,300,강릉-동해상사,3,3,4200276,송정한신아파트입구,128.93668274097607,37.7740287226972,62,,-,21:38
42091005,300,강릉-동해상사,4,4,4200274,송정노인회관,128.93141909498914,37.77512821569013,62,,-,21:38
42091005,300,강릉-동해상사,5,5,4200272,송정동주민센터,128.92775106138072,37.77430053196711,62,,-,21:38
42091005,300,강릉-동해상사,6,6,4200270,이마트,128.92290403192536,37.77218493598484,62,,-,21:38
42091005,300,강릉-동해상사,7,7,4200268,삼우은성아파트,128.91881978171756,37.77007704319862,62,,-,21:38
42091005,300,강릉-동해상사,8,8,4200266,혜성연립,128.9154402649905,37.76852760326643,62,,-,21:38
42091005,300,강릉-동해상사,9,9,4200264,구)동해상사,128.91165113985977,37.76683747950902,62,,-,21:38
42091005,300,강릉-동해상사,10,10,4200262,로얄아파트.포남1동주민센터,128.90933288179943,37.76545703763149,62,,-,21:38
42091005,300,강릉-동해상사,11,11,4200318,포남시장,128.90766061502285,37.76392281820552,62,,-,21:38
42091005,300,강릉-동해상사,12,12,4200259,용지각,128.90537716328666,37.76184119439877,62,,-,21:38
42091005,300,강릉-동해상사,13,13,4200257,옥천119안전센터,128.90305174420297,37.761041080134646,62,,-,21:38
42091005,300,강릉-동해상사,14,14,4200721,강릉역,128.8992580056024,37.76416330670135,62,,-,21:38
42091005,300,강릉-동해상사,15,15,4200315,구터미널,128.8988430353628,37.76163002626936,62,,-,21:38
42091005,300,강릉-동해상사,16,16,4200365,삼성디지털센터,128.8966989039856,37.75811194350719,62,,-,21:38
42091005,300,강릉-동해상사,17,17,4200253,교보생명,128.89811415297848,37.756002485379526,62,,-,21:38
42091005,300,강릉-동해상사,18,18,4200251,한국은행,128.89406630781096,37.753485602290496,62,,-,21:38
42091005,300,강릉-동해상사,19,19,4200250,용강동서부시장,128.89174828581776,37.7556582744871,62,,-,21:38
42091005,300,강릉-동해상사,20,20,4200248,강릉제일고,128.89200478710157,37.759050283679514,62,,-,21:38
42091005,300,강릉-동해상사,21,21,4200246,이명사거리,128.89177153862124,37.764700407126554,62,,-,21:38
42091005,300,강릉-동해상사,22,22,4200569,교2동주민센터,128.8921038226677,37.76840335678918,62,,-,21:38
42091005,300,강릉-동해상사,23,23,4200243,율곡중학교,128.89033943348878,37.77216892177817,62,,-,21:38
42091005,300,강릉-동해상사,24,24,4200241,우성공업사,128.8881180126791,37.77538642162077,62,,-,21:38
42091005,300,강릉-동해상사,25,25,4200239,오죽헌,128.88242080274284,37.78040719543912,62,,-,21:38
42091005,300,강릉-동해상사,26,26,4200237,선교장입구,128.8801857915523,37.78222354537227,62,,-,21:38
42091005,300,강릉-동해상사,27,27,4200235,법원.검찰청,128.8739503928752,37.785042447818554,62,,-,21:38
42091005,300,강릉-동해상사,28,28,4200233,행정마을,128.8703519994515,37.78859256038236,62,,-,21:38
42091005,300,강릉-동해상사,29,29,4200231,한밭입구,128.86496052027113,37.791610745411326,62,,-,21:38
42091005,300,강릉-동해상사,30,30,4200229,즈므.과학단지,128.86079294239343,37.79710821329875,62,,-,21:38
42091005,300,강릉-동해상사,31,31,4200227,학고개,128.86104076560957,37.80452897124611,62,,-,21:38
42091005,300,강릉-동해상사,32,32,4200226,방골마을입구,128.8558844116181,37.81329996910386,62,,-,21:38
42091005,300,강릉-동해상사,33,33,4200418,강릉아산병원.강릉약국,128.8564121349402,37.81631278949057,62,,-,21:38
42091005,300,강릉-동해상사,34,34,4200225,북부노인대학,128.85083641112433,37.82016343083045,62,,-,21:38
42091005,300,강릉-동해상사,35,35,4200222,사천면사무소,128.84928192865996,37.82385848393331,62,,-,21:38
42091005,300,강릉-동해상사,36,36,4200221,모래내행복센터,128.84881781800846,37.82675602435266,62,,-,21:38
42091005,300,강릉-동해상사,37,37,4200314,청솔공원,128.84780404863866,37.83218520189828,62,,-,21:38
42091005,300,강릉-동해상사,38,38,4200261,북강릉IC,128.84425534198513,37.83689529134246,62,,-,21:38
42091005,300,강릉-동해상사,39,39,4200217,구라미,128.8421871924033,37.84071328241807,62,,-,21:38
42091005,300,강릉-동해상사,40,40,4200215,구라미휴게소,128.8412803433516,37.845869087009575,62,,-,21:38
42091005,300,강릉-동해상사,41,41,4200214,연곡해변입구,128.84162112920617,37.854539181009365,62,,-,21:38
42091005,300,강릉-동해상사,42,42,4200212,연곡면사무소,128.83761397394952,37.85995465828368,62,,-,21:38
42091005,300,강릉-동해상사,43,43,4200211,삼천리아파트,128.8383288212433,37.86906384505761,62,,-,21:38
42091005,300,강릉-동해상사,44,44,4200209,영진입구,128.83637261045655,37.87054167536418,62,,-,21:38
42091005,300,강릉-동해상사,45,45,4200208,북부노인종합복지관,128.83042321750824,37.874681277863154,62,,-,21:38
42091005,300,강릉-동해상사,46,46,4200206,강원도립대,128.8283096996467,37.87693859362977,62,,-,21:38
42091005,300,강릉-동해상사,47,47,4200308,주문진중.고등학교.강릉정보고,128.82672327638434,37.87982425913257,62,,-,21:38
42091005,300,강릉-동해상사,48,48,4200202,주문진식자재마트,128.82596782269363,37.881485546216574,62,,-,21:38
42091005,300,강릉-동해상사,49,49,4200200,주문진시외버스터미널,128.8253113527999,37.88508198031381,62,,-,21:38
42091005,300,강릉-동해상사,50,50,4200198,원마트,128.82575730347685,37.88826959645488,62,,-,21:38
42091005,300,강릉-동해상사,51,51,4200196,작은다리,128.8261349428677,37.89101262248175,62,,-,21:38
42091005,300,강릉-동해상사,52,52,4200195,주문진항입구,128.82690557497094,37.892668432750234,62,,-,21:38
42091005,300,강릉-동해상사,53,53,4200192,북부지구대,128.829270567591,37.89460960314925,62,,-,21:38
42091005,300,강릉-동해상사,54,54,4200300,수협사거리,128.8314095884837,37.895774457125356,62,,-,21:38
42091005,300,강릉-동해상사,55,55,4200299,주문2리,128.83067123183636,37.89750003400375,62,,-,21:38
42091005,300,강릉-동해상사,56,56,4200188,양양고개,128.82822436017406,37.899998054568016,62,,-,21:38
42091005,300,강릉-동해상사,57,57,4200298,보성연립,128.82558444232305,37.90204313561504,62,,-,21:38
42091005,300,강릉-동해상사,58,58,4200521,방학골,128.82291244813646,37.90463362511824,62,,-,21:38
42091005,300,강릉-동해상사,59,59,4200185,소돌,128.8213252547112,37.90592204016269,62,,-,21:38
42091005,300,강릉-동해상사,60,60,4200002,소돌해변입구,128.81905535960837,37.90780434670355,62,,-,21:38
42091005,300,강릉-동해상사,61,61,4200182,주문진해변,128.81704671925502,37.90944057885068,62,,-,21:38
42091005,300,강릉-동해상사,62,62,4200473,향호리,128.81023394642006,37.915207861254615,62,,-,21:38
42092076,300-1,강릉-동해상사,1,1,4200473,향호리,128.81023394642006,37.915207861254615,57,,-,21:10
42092076,300-1,강릉-동해상사,2,2,4200181,주문진해변,128.81692175696733,37.90940788063508,57,,-,21:10
42092076,300-1,강릉-동해상사,3,3,4200184,소돌,128.82175443074843,37.905415537268986,57,,-,21:10
42092076,300-1,강릉-동해상사,4,4,4200519,방학골,128.82351587730795,37.90381462090833,57,,-,21:10
42092076,300-1,강릉-동해상사,5,5,4200186,보성연립,128.82551362915504,37.901974724913615,57,,-,21:10
42092076,300-1,강릉-동해상사,6,6,4200187,양양고개,128.82805578782853,37.90002854060149,57,,-,21:10
42092076,300-1,강릉-동해상사,7,7,4200189,주문2리,128.83046007450088,37.897540604441176,57,,-,21:10
42092076,300-1,강릉-동해상사,8,8,4200190,수협사거리,128.83119347169236,37.89590191816579,57,,-,21:10
42092076,300-1,강릉-동해상사,9,9,4200193,북부지구대,128.82860680406648,37.894535177399845,57,,-,21:10
42092076,300-1,강릉-동해상사,10,10,4200194,주문진항입구,128.82670250148865,37.8926318795772,57,,-,21:10
42092076,300-1,강릉-동해상사,11,11,4200619,국립수산물품질관리원,128.82606517101954,37.891507384213114,57,,-,21:10
42092076,300-1,강릉-동해상사,12,12,4200197,작은다리,128.82583778093624,37.88994679111109,57,,-,21:10
42092076,300-1,강릉-동해상사,13,13,4201232,원마트,128.8255161831108,37.88764901879385,57,,-,21:10
42092076,300-1,강릉-동해상사,14,14,4200305,주문진시외버스터미널,128.82509871282576,37.88458386690221,57,,-,21:10
42092076,300-1,강릉-동해상사,15,15,4200201,양조장,128.8258300942643,37.881274388703744,57,,-,21:10
42092076,300-1,강릉-동해상사,16,16,4200204,주문진중학교,128.82690197641236,37.87887483229283,57,,-,21:10
42092076,300-1,강릉-동해상사,17,17,4200205,강원도립대,128.82840415011668,37.87652579934979,57,,-,21:10
42092076,300-1,강릉-동해상사,18,18,4200207,북부노인종합복지관,128.83062989490628,37.8743072338123,57,,-,21:10
42092076,300-1,강릉-동해상사,19,19,4201226,영진입구,128.83626865951734,37.87047570517143,57,,-,21:10
42092076,300-1,강릉-동해상사,20,20,4200310,삼천리아파트,128.8379309322555,37.8689470039461,57,,-,21:10
42092076,300-1,강릉-동해상사,21,21,4201227,연곡면사무소,128.83749819485607,37.86001175022627,57,,-,21:10
42092076,300-1,강릉-동해상사,22,22,4200213,연곡해변입구,128.84130813848452,37.85462580337619,57,,-,21:10
42092076,300-1,강릉-동해상사,23,23,4200312,구라미휴게소,128.84078612253998,37.84523742281921,57,,-,21:10
42092076,300-1,강릉-동해상사,24,24,4200216,구라미,128.84187680750063,37.84088026429458,57,,-,21:10
42092076,300-1,강릉-동해상사,25,25,4200219,청솔공원,128.84744835859598,37.832296445829655,57,,-,21:10
42092076,300-1,강릉-동해상사,26,26,4200220,모래내행복센터,128.84888855200666,37.82654759560158,57,,-,21:10
42092076,300-1,강릉-동해상사,27,27,4200223,사천면사무소,128.84914337332015,37.8229406699122,57,,-,21:10
42092076,300-1,강릉-동해상사,28,28,4200224,북부노인대학,128.85070066292354,37.820164105652225,57,,-,21:10
42092076,300-1,강릉-동해상사,29,29,4200004,숲사랑홍보관,128.85126457297872,37.81878304910103,57,,-,21:10
42092076,300-1,강릉-동해상사,30,30,4200317,강릉아산병원.강릉약국,128.856152685967,37.816231407654854,57,,-,21:10
42092076,300-1,강릉-동해상사,31,31,4200069,방골마을입구,128.85540756146614,37.81366779247799,57,,-,21:10
42092076,300-1,강릉-동해상사,32,32,4200228,학고개,128.8599242703853,37.80596957371411,57,,-,21:10
42092076,300-1,강릉-동해상사,33,33,4200138,즈므.과학단지,128.8604076986006,37.79746479759031,57,,-,21:10
42092076,300-1,강릉-동해상사,34,34,4200230,한밭입구,128.86424835021418,37.79176559208253,57,,-,21:10
42092076,300-1,강릉-동해상사,35,35,4200232,행정마을,128.8694510816438,37.7889272082235,57,,-,21:10
42092076,300-1,강릉-동해상사,36,36,4200234,법원.검찰청,128.87342400102995,37.78526073982707,57,,-,21:10
42092076,300-1,강릉-동해상사,37,37,4200236,선교장입구,128.87978791945434,37.782182641690056,57,,-,21:10
42092076,300-1,강릉-동해상사,38,38,4200238,오죽헌,128.8827262588498,37.779841129260745,57,,-,21:10
42092076,300-1,강릉-동해상사,39,39,4200240,젤마을,128.887733025105,37.775438249928285,57,,-,21:10
42092076,300-1,강릉-동해상사,40,40,4200242,율곡중학교,128.89021344037266,37.771874448370795,57,,-,21:10
42092076,300-1,강릉-동해상사,41,41,4200042,롯데캐슬아파트,128.89120929799194,37.766948306391974,57,,-,21:10
42092076,300-1,강릉-동해상사,42,42,4200245,이명사거리,128.89157918705828,37.764565078717,57,,-,21:10
42092076,300-1,강릉-동해상사,43,43,4200247,강릉제일고,128.8918779735197,37.759537356247826,57,,-,21:10
42092076,300-1,강릉-동해상사,44,44,4200249,용강동서부시장,128.89167287030088,37.75492247590215,57,,-,21:10
42092076,300-1,강릉-동해상사,45,45,4200252,신영극장,128.8961287589657,37.75448236011555,57,,-,21:10
42092076,300-1,강릉-동해상사,46,46,4200094,강릉여고,128.90248424479844,37.75904463050879,57,,-,21:10
42092076,300-1,강릉-동해상사,47,47,4200258,용지각,128.90534669055177,37.76147384168322,57,,-,21:10
42092076,300-1,강릉-동해상사,48,48,4200260,동남아파트,128.9088062489658,37.764638779656714,57,,-,21:10
42092076,300-1,강릉-동해상사,49,49,4200049,남강초교,128.91338089940805,37.76735161096919,57,,-,21:10
42092076,300-1,강릉-동해상사,50,50,4200265,혜성연립,128.91575952067353,37.76841531999017,57,,-,21:10
42092076,300-1,강릉-동해상사,51,51,4200267,삼우은성아파트,128.91973659122027,37.77025900516923,57,,-,21:10
42092076,300-1,강릉-동해상사,52,52,4200269,이마트,128.92346774482266,37.772222356268564,57,,-,21:10
42092076,300-1,강릉-동해상사,53,53,4200271,송정동주민센터,128.9281580126049,37.77420386430584,57,,-,21:10
42092076,300-1,강릉-동해상사,54,54,4200273,송정신원아침도시,128.93190852770562,37.774810233413945,57,,-,21:10
42092076,300-1,강릉-동해상사,55,55,4200275,송정한신아파트입구,128.93667614488956,37.77380916737768,57,,-,21:10
42092076,300-1,강릉-동해상사,56,56,4200263,송정한신아파트후문,128.9386138022858,37.773558747641985,57,,-,21:10
42092076,300-1,강릉-동해상사,57,57,4201044,안목커피거리,128.94543559396536,37.77260342997581,57,,-,21:10
42002090,300-2,강릉-동진버스,1,1,4200473,향호리,128.81023394642006,37.915207861254615,51,,06:35,21:30
42002090,300-2,강릉-동진버스,2,2,4200181,주문진해변,128.81692175696733,37.90940788063508,51,,06:35,21:30
42002090,300-2,강릉-동진버스,3,3,4200184,소돌,128.82175443074843,37.905415537268986,51,,06:35,21:30
42002090,300-2,강릉-동진버스,4,4,4200519,방학골,128.82351587730795,37.90381462090833,51,,06:35,21:30
42002090,300-2,강릉-동진버스,5,5,4200186,보성연립,128.82551362915504,37.901974724913615,51,,06:35,21:30
42002090,300-2,강릉-동진버스,6,6,4200187,양양고개,128.82805578782853,37.90002854060149,51,,06:35,21:30
42002090,300-2,강릉-동진버스,7,7,4200189,주문2리,128.83046007450088,37.897540604441176,51,,06:35,21:30
42002090,300-2,강릉-동진버스,8,8,4200190,수협사거리,128.83119347169236,37.89590191816579,51,,06:35,21:30
42002090,300-2,강릉-동진버스,9,9,4200193,북부지구대,128.82860680406648,37.894535177399845,51,,06:35,21:30
42002090,300-2,강릉-동진버스,10,10,4200194,주문진항입구,128.82670250148865,37.8926318795772,51,,06:35,21:30
42002090,300-2,강릉-동진버스,11,11,4200619,국립수산물품질관리원,128.82606517101954,37.891507384213114,51,,06:35,21:30
42002090,300-2,강릉-동진버스,12,12,4200197,작은다리,128.82583778093624,37.88994679111109,51,,06:35,21:30
42002090,300-2,강릉-동진버스,13,13,4201232,원마트,128.8255161831108,37.88764901879385,51,,06:35,21:30
42002090,300-2,강릉-동진버스,14,14,4200305,주문진시외버스터미널,128.82509871282576,37.88458386690221,51,,06:35,21:30
42002090,300-2,강릉-동진버스,15,15,4200201,양조장,128.8258300942643,37.881274388703744,51,,06:35,21:30
42002090,300-2,강릉-동진버스,16,16,4200204,주문진중학교,128.82690197641236,37.87887483229283,51,,06:35,21:30
42002090,300-2,강릉-동진버스,17,17,4200205,강원도립대,128.82840415011668,37.87652579934979,51,,06:35,21:30
42002090,300-2,강릉-동진버스,18,18,4200207,북부노인종합복지관,128.83062989490628,37.8743072338123,51,,06:35,21:30
42002090,300-2,강릉-동진버스,19,19,4201226,영진입구,128.83626865951734,37.87047570517143,51,,06:35,21:30
42002090,300-2,강릉-동진버스,20,20,4200310,삼천리아파트,128.8379309322555,37.8689470039461,51,,06:35,21:30
42002090,300-2,강릉-동진버스,21,21,4201227,연곡면사무소,128.83749819485607,37.86001175022627,51,,06:35,21:30
42002090,300-2,강릉-동진버스,22,22,4200213,연곡해변입구,128.84130813848452,37.85462580337619,51,,06:35,21:30
42002090,300-2,강릉-동진버스,23,23,4200312,구라미휴게소,128.84078612253998,37.84523742281921,51,,06:35,21:30
42002090,300-2,강릉-동진버스,24,24,4200216,구라미,128.84187680750063,37.84088026429458,51,,06:35,21:30
42002090,300-2,강릉-동진버스,25,25,4200219,청솔공원,128.84744835859598,37.832296445829655,51,,06:35,21:30
42002090,300-2,강릉-동진버스,26,26,4200220,모래내행복센터,128.84888855200666,37.82654759560158,51,,06:35,21:30
42002090,300-2,강릉-동진버스,27,27,4200223,사천면사무소,128.84914337332015,37.8229406699122,51,,06:35,21:30
42002090,300-2,강릉-동진버스,28,28,4200224,북부노인대학,128.85070066292354,37.820164105652225,51,,06:35,21:30
42002090,300-2,강릉-동진버스,29,29,4200004,숲사랑홍보관,128.85126457297872,37.81878304910103,51,,06:35,21:30
42002090,300-2,강릉-동진버스,30,30,4200317,강릉아산병원.강릉약국,128.856152685967,37.816231407654854,51,,06:35,21:30
42002090,300-2,강릉-동진버스,31,31,4200069,방골마을입구,128.85540756146614,37.81366779247799,51,,06:35,21:30
42002090,300-2,강릉-동진버스,32,32,4200228,학고개,128.8599242703853,37.80596957371411,51,,06:35,21:30
42002090,300-2,강릉-동진버스,33,33,4200138,즈므.과학단지,128.8604076986006,37.79746479759031,51,,06:35,21:30
42002090,300-2,강릉-동진버스,34,34,4200230,한밭입구,128.86424835021418,37.79176559208253,51,,06:35,21:30
42002090,300-2,강릉-동진버스,35,35,4200232,행정마을,128.8694510816438,37.7889272082235,51,,06:35,21:30
42002090,300-2,강릉-동진버스,36,36,4200234,법원.검찰청,128.87342400102995,37.78526073982707,51,,06:35,21:30
42002090,300-2,강릉-동진버스,37,37,4200236,선교장입구,128.87978791945434,37.782182641690056,51,,06:35,21:30
42002090,300-2,강릉-동진버스,38,38,4200238,오죽헌,128.8827262588498,37.779841129260745,51,,06:35,21:30
42002090,300-2,강릉-동진버스,39,39,4200240,젤마을,128.887733025105,37.775438249928285,51,,06:35,21:30
42002090,300-2,강릉-동진버스,40,40,4200242,율곡중학교,128.89021344037266,37.771874448370795,51,,06:35,21:30
42002090,300-2,강릉-동진버스,41,41,4200042,롯데캐슬아파트,128.89120929799194,37.766948306391974,51,,06:35,21:30
42002090,300-2,강릉-동진버스,42,42,4200245,이명사거리,128.89157918705828,37.764565078717,51,,06:35,21:30
42002090,300-2,강릉-동진버스,43,43,4200247,강릉제일고,128.8918779735197,37.759537356247826,51,,06:35,21:30
42002090,300-2,강릉-동진버스,44,44,4200249,용강동서부시장,128.89167287030088,37.75492247590215,51,,06:35,21:30
42002090,300-2,강릉-동진버스,45,45,4200252,신영극장,128.8961287589657,37.75448236011555,51,,06:35,21:30
42002090,300-2,강릉-동진버스,46,46,4200094,강릉여고,128.90248424479844,37.75904463050879,51,,06:35,21:30
42002090,300-2,강릉-동진버스,47,47,4200258,용지각,128.90534669055177,37.76147384168322,51,,06:35,21:30
42002090,300-2,강릉-동진버스,48,48,4200260,동남아파트,128.9088062489658,37.764638779656714,51,,06:35,21:30
42002090,300-2,강릉-동진버스,49,49,4201206,입암2.3주공,128.9164847952377,37.764981798289845,51,,06:35,21:30
42002090,300-2,강릉-동진버스,50,50,4201207,현대자동차서비스,128.9189460603978,37.76507644083287,51,,06:35,21:30
42002090,300-2,강릉-동진버스,51,51,4200191,공단,128.92224127533925,37.765245144772656,51,,06:35,21:30
42002131,504-1,강릉-동진버스,1,1,4201043,안목,128.94526892930932,37.77285146151794,32,,06:53,21:10
42002131,504-1,강릉-동진버스,2,2,4201386,송정한신아파트후문,128.93962441064605,37.773612640324636,32,,06:53,21:10
42002131,504-1,강릉-동진버스,3,3,4200276,송정한신아파트입구,128.93668274097607,37.7740287226972,32,,06:53,21:10
42002131,504-1,강릉-동진버스,4,4,4200274,송정노인회관,128.93141909498914,37.77512821569013,32,,06:53,21:10
42002131,504-1,강릉-동진버스,5,5,4200272,송정동주민센터,128.92775106138072,37.77430053196711,32,,06:53,21:10
42002131,504-1,강릉-동진버스,6,6,4200270,이마트,128.92290403192536,37.77218493598484,32,,06:53,21:10
42002131,504-1,강릉-동진버스,7,7,4200268,삼우은성아파트,128.91881978171756,37.77007704319862,32,,06:53,21:10
42002131,504-1,강릉-동진버스,8,8,4200266,혜성연립,128.9154402649905,37.76852760326643,32,,06:53,21:10
42002131,504-1,강릉-동진버스,9,9,4200264,구)동해상사,128.91165113985977,37.76683747950902,32,,06:53,21:10
42002131,504-1,강릉-동진버스,10,10,4200262,로얄아파트.포남1동주민센터,128.90933288179943,37.76545703763149,32,,06:53,21:10
42002131,504-1,강릉-동진버스,11,11,4200318,포남시장,128.90766061502285,37.76392281820552,32,,06:53,21:10
42002131,504-1,강릉-동진버스,12,12,4200259,용지각,128.90537716328666,37.76184119439877,32,,06:53,21:10
42002131,504-1,강릉-동진버스,13,13,4200095,한국자산관리공사,128.90111921880606,37.75827929877246,32,,06:53,21:10
42002131,504-1,강릉-동진버스,14,14,4200253,교보생명,128.89811415297848,37.756002485379526,32,,06:53,21:10
42002131,504-1,강릉-동진버스,15,15,4200251,한국은행,128.89406630781096,37.753485602290496,32,,06:53,21:10
42002131,504-1,강릉-동진버스,16,16,4200852,강릉대도호부관아,128.8916610029413,37.75117323796815,32,,06:53,21:10
42002131,504-1,강릉-동진버스,17,17,4200850,강릉의료원,128.88880799404643,37.748819708567,32,,06:53,21:10
42002131,504-1,강릉-동진버스,18,18,4201030,홍제동주민센터,128.88454291738702,37.74807153236862,32,,06:53,21:10
42002131,504-1,강릉-동진버스,19,19,4201029,홍제I.C,128.87894077910576,37.74749468304007,32,,06:53,21:10
42002131,504-1,강릉-동진버스,20,20,4201026,공제마을,128.87155618347816,37.74635646052236,32,,06:53,21:10
42002131,504-1,강릉-동진버스,21,21,4201023,강릉교도소,128.8655195073396,37.7459157793766,32,,06:53,21:10
42002131,504-1,강릉-동진버스,22,22,4201022,강릉영동대학,128.8591288923703,37.74495955027462,32,,06:53,21:10
42002131,504-1,강릉-동진버스,23,23,4201020,금산입구,128.8576797637003,37.74318792289404,32,,06:53,21:10
42002131,504-1,강릉-동진버스,24,24,4201018,금산,128.85573010993187,37.74018242418162,32,,06:53,21:10
42002131,504-1,강릉-동진버스,25,25,4201016,금산장수마을,128.85163955991283,37.738245657769,32,,06:53,21:10
42002131,504-1,강릉-동진버스,26,26,4201014,금산2리,128.8489374376084,37.736639355017815,32,,06:53,21:10
42002131,504-1,강릉-동진버스,27,27,4201012,금산남밭,128.8447607772083,37.73146258389618,32,,06:53,21:10
42002131,504-1,강릉-동진버스,28,28,4201011,남밭,128.84079334848028,37.72889804215958,32,,06:53,21:10
42002131,504-1,강릉-동진버스,29,29,4201010,롯데물류센터,128.83446803238593,37.72201867130479,32,,06:53,21:10
42002131,504-1,강릉-동진버스,30,30,4201009,성산면사무소,128.832602033901,37.718970827982346,32,,06:53,21:10
42002131,504-1,강릉-동진버스,31,31,4201007,성산치안센터,128.8310696649731,37.7159774839219,32,,06:53,21:10
42002131,504-1,강릉-동진버스,32,32,4201005,성산,128.8271623742617,37.714502339268236,32,,06:53,21:10
42002131,504-1,강릉-동진버스,33,33,4201006,성산치안센터,128.83090633919258,37.71566752965487,32,,06:53,21:10
