year,route_id,route_name_current,company_name_current,route_in_current_bis,sttn_id,sttn_nm,name_source,stop_in_current_bis_inventory,stop_on_current_route,current_station_orders,source_2025_station_sequences,longitude,latitude,ride_nope,goff_nope,ride_rank,goff_rank,ride_share_pct,goff_share_pct,period_start,period_end,days_supplied,route_name_source_2025,days_with_record
2025,42092092,314,강릉-동해상사,True,4200200,주문진시외버스터미널,BIS inventory,True,True,50,49,128.8253113527999,37.88508198031381,11,24,34,15,0.422103,1.71184,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200202,주문진식자재마트,BIS inventory,True,True,49,48,128.82596782269363,37.881485546216574,24,9,26,34,0.920952,0.64194,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200206,강원도립대,BIS inventory,True,True,47,46,128.8283096996467,37.87693859362977,23,21,27,19,0.882579,1.49786,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200208,북부노인종합복지관,BIS inventory,True,True,46,45,128.83042321750824,37.874681277863154,31,23,20,17,1.189563,1.640514,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200209,영진입구,BIS inventory,True,True,45,44,128.83637261045655,37.87054167536418,8,5,38,45,0.306984,0.356633,2025-05-27,2025-06-03,8,안목-향호리,5
2025,42092092,314,강릉-동해상사,True,4200211,삼천리아파트,BIS inventory,True,True,44,43,128.8383288212433,37.86906384505761,53,30,14,11,2.033768,2.1398,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200212,연곡면사무소,BIS inventory,True,True,43,42,128.83761397394952,37.85995465828368,46,29,17,12,1.765157,2.068474,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200214,연곡해변입구,BIS inventory,True,True,42,41,128.84162112920617,37.854539181009365,0,6,,38,0.0,0.42796,2025-05-27,2025-06-03,8,안목-향호리,4
2025,42092092,314,강릉-동해상사,True,4200215,구라미휴게소,BIS inventory,True,True,41,40,128.8412803433516,37.845869087009575,1,1,49,57,0.038373,0.071327,2025-05-27,2025-06-03,8,안목-향호리,2
2025,42092092,314,강릉-동해상사,True,4200217,구라미,BIS inventory,True,True,40,39,128.8421871924033,37.84071328241807,4,4,44,46,0.153492,0.285307,2025-05-27,2025-06-03,8,안목-향호리,4
2025,42092092,314,강릉-동해상사,True,4200221,모래내행복센터,BIS inventory,True,True,37,36,128.84881781800846,37.82675602435266,9,6,37,38,0.345357,0.42796,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200222,사천면사무소,BIS inventory,True,True,36,35,128.84928192865996,37.82385848393331,8,16,38,23,0.306984,1.141227,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200225,북부노인대학,BIS inventory,True,True,35,34,128.85083641112433,37.82016343083045,6,6,41,38,0.230238,0.42796,2025-05-27,2025-06-03,8,안목-향호리,5
2025,42092092,314,강릉-동해상사,True,4200226,방골마을입구,BIS inventory,True,True,33,32,128.8558844116181,37.81329996910386,4,4,44,46,0.153492,0.285307,2025-05-27,2025-06-03,8,안목-향호리,5
2025,42092092,314,강릉-동해상사,True,4200227,학고개,BIS inventory,True,True,32,31,128.86104076560957,37.80452897124611,3,3,46,50,0.115119,0.21398,2025-05-27,2025-06-03,8,안목-향호리,3
2025,42092092,314,강릉-동해상사,True,4200229,즈므.과학단지,BIS inventory,True,True,31,30,128.86079294239343,37.79710821329875,1,10,49,31,0.038373,0.713267,2025-05-27,2025-06-03,8,안목-향호리,5
2025,42092092,314,강릉-동해상사,True,4200233,행정마을,BIS inventory,True,True,29,28,128.8703519994515,37.78859256038236,2,4,48,46,0.076746,0.285307,2025-05-27,2025-06-03,8,안목-향호리,4
2025,42092092,314,강릉-동해상사,True,4200235,법원.검찰청,BIS inventory,True,True,28,27,128.8739503928752,37.785042447818554,3,6,46,38,0.115119,0.42796,2025-05-27,2025-06-03,8,안목-향호리,3
2025,42092092,314,강릉-동해상사,True,4200250,용강동서부시장,BIS inventory,True,True,19,18,128.89174828581776,37.7556582744871,69,22,10,18,2.647736,1.569187,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200251,한국은행,BIS inventory,True,True,18,17,128.89406630781096,37.753485602290496,148,76,5,3,5.679202,5.420827,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200253,교보생명,BIS inventory,True,True,17,16,128.89811415297848,37.756002485379526,450,311,1,1,17.267843,22.182596,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200257,옥천119안전센터,BIS inventory,True,True,13,12,128.90305174420297,37.761041080134646,10,17,36,22,0.38373,1.212553,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200259,용지각,BIS inventory,True,True,12,11,128.90537716328666,37.76184119439877,26,10,24,31,0.997698,0.713267,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200261,북강릉IC,BIS inventory,True,True,39,38,128.84425534198513,37.83689529134246,0,2,,54,0.0,0.142653,2025-05-27,2025-06-03,8,안목-향호리,2
2025,42092092,314,강릉-동해상사,True,4200262,로얄아파트.포남1동주민센터,BIS inventory,True,True,10,9,128.90933288179943,37.76545703763149,53,8,14,35,2.033768,0.570613,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200264,구)동해상사,BIS inventory,True,True,9,8,128.91165113985977,37.76683747950902,89,7,9,37,3.415196,0.499287,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200266,혜성연립,BIS inventory,True,True,8,7,128.9154402649905,37.76852760326643,91,11,8,30,3.491942,0.784593,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200268,삼우은성아파트,BIS inventory,True,True,7,6,128.91881978171756,37.77007704319862,103,3,7,50,3.952417,0.21398,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200270,이마트,BIS inventory,True,True,6,5,128.92290403192536,37.77218493598484,55,6,13,38,2.110514,0.42796,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200272,송정동주민센터,BIS inventory,True,True,5,4,128.92775106138072,37.77430053196711,40,4,19,46,1.534919,0.285307,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200274,송정노인회관,BIS inventory,True,True,4,3,128.93141909498914,37.77512821569013,129,1,6,57,4.950115,0.071327,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200276,송정한신아파트입구,BIS inventory,True,True,3,2,128.93668274097607,37.7740287226972,61,0,11,,2.340752,0.0,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200291,강릉소방서,BIS inventory,True,True,24,23,128.87109869210374,37.758191496775595,43,49,18,7,1.650038,3.495007,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200298,보성연립,BIS inventory,True,True,58,57,128.82558444232305,37.90204313561504,0,3,,50,0.0,0.21398,2025-05-27,2025-06-03,8,안목-향호리,2
2025,42092092,314,강릉-동해상사,True,4200299,주문2리,BIS inventory,True,True,56,55,128.83067123183636,37.89750003400375,0,3,,50,0.0,0.21398,2025-05-27,2025-06-03,8,안목-향호리,2
2025,42092092,314,강릉-동해상사,True,4200300,수협사거리,BIS inventory,True,True,55,54,128.8314095884837,37.895774457125356,0,8,,35,0.0,0.570613,2025-05-27,2025-06-03,8,안목-향호리,4
2025,42092092,314,강릉-동해상사,True,4200308,주문진중.고등학교.강릉정보고,BIS inventory,True,True,48,47,128.82672327638434,37.87982425913257,29,19,22,21,1.112817,1.355207,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200315,구터미널,BIS inventory,True,True,15,14,128.8988430353628,37.76163002626936,11,2,34,54,0.422103,0.142653,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200318,포남시장,BIS inventory,True,True,11,10,128.90766061502285,37.76392281820552,20,10,29,31,0.76746,0.713267,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200365,삼성디지털센터,BIS inventory,True,True,16,15,128.8966989039856,37.75811194350719,15,16,32,23,0.575595,1.141227,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200401,강릉복합복지체육센터,BIS inventory,True,True,26,25,128.87017698555522,37.76290354322161,6,39,41,9,0.230238,2.78174,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4200418,강릉아산병원.강릉약국,BIS inventory,True,True,34,33,128.8564121349402,37.81631278949057,25,26,25,14,0.959325,1.854494,2025-05-27,2025-06-03,8,안목-향호리,7
2025,42092092,314,강릉-동해상사,True,4200473,향호리,BIS inventory,True,True,63,62,128.81023394642006,37.915207861254615,0,12,,28,0.0,0.85592,2025-05-27,2025-06-03,8,안목-향호리,4
2025,42092092,314,강릉-동해상사,True,4200521,방학골,BIS inventory,True,True,59,58,128.82291244813646,37.90463362511824,0,6,,38,0.0,0.42796,2025-05-27,2025-06-03,8,안목-향호리,5
2025,42092092,314,강릉-동해상사,True,4200721,강릉역,BIS inventory,True,True,14,13,128.8992580056024,37.76416330670135,281,62,2,4,10.782809,4.422254,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4201041,강원대학교입구,BIS inventory,True,True,27,26,128.87514521071003,37.77009542292022,58,49,12,7,2.225633,3.495007,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4201043,안목,BIS inventory,True,True,1,0,128.94526892930932,37.77285146151794,186,1,3,57,7.137375,0.071327,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4201249,선수촌8단지,BIS inventory,True,True,25,24,128.87029355520082,37.76060110592661,17,28,31,13,0.652341,1.997147,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092092,314,강릉-동해상사,True,4201386,송정한신아파트후문,BIS inventory,True,True,2,1,128.93962441064605,37.773612640324636,49,0,16,,1.880276,0.0,2025-05-27,2025-06-03,8,안목-향호리,8
2025,42092094,314-1,강릉-동해상사,True,4200004,숲사랑홍보관,BIS inventory,True,True,29,28,128.85126457297872,37.81878304910103,4,0,48,,0.156863,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,3
2025,42092094,314-1,강릉-동해상사,True,4200049,남강초교,BIS inventory,True,True,53,52,128.91338089940805,37.76735161096919,7,19,45,14,0.27451,1.386861,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200069,방골마을입구,BIS inventory,True,True,31,30,128.85540756146614,37.81366779247799,3,1,50,43,0.117647,0.072993,2025-05-27,2025-06-03,8,향호리-안목커피거리,3
2025,42092094,314-1,강릉-동해상사,True,4200094,강릉여고,BIS inventory,True,True,47,46,128.90248424479844,37.75904463050879,27,15,27,19,1.058824,1.094891,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200115,고용센터,BIS inventory,True,True,44,43,128.8890663454416,37.75714942132559,15,19,35,14,0.588235,1.386861,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200117,적십자입구,BIS inventory,True,True,43,42,128.88647213220725,37.75676623567213,13,7,40,28,0.509804,0.510949,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200119,터미널오거리,BIS inventory,True,True,42,41,128.88381140539954,37.755579088211434,43,12,18,22,1.686275,0.875912,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200121,강릉시외.고속터미널,BIS inventory,True,True,41,40,128.87911620808939,37.75486594086855,226,111,2,5,8.862745,8.10219,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200138,즈므.과학단지,BIS inventory,True,True,33,32,128.8604076986006,37.79746479759031,28,0,23,,1.098039,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200181,주문진해변,BIS inventory,True,True,2,1,128.81692175696733,37.90940788063508,18,2,32,39,0.705882,0.145985,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4200184,소돌,BIS inventory,True,True,3,2,128.82175443074843,37.905415537268986,34,0,20,,1.333333,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200186,보성연립,BIS inventory,True,True,5,4,128.82551362915504,37.901974724913615,3,0,50,,0.117647,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,3
2025,42092094,314-1,강릉-동해상사,True,4200187,양양고개,BIS inventory,True,True,6,5,128.82805578782853,37.90002854060149,13,1,40,43,0.509804,0.072993,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4200189,주문2리,BIS inventory,True,True,7,6,128.83046007450088,37.897540604441176,16,0,34,,0.627451,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200190,수협사거리,BIS inventory,True,True,8,7,128.83119347169236,37.89590191816579,28,0,23,,1.098039,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200193,북부지구대,BIS inventory,True,True,9,8,128.82860680406648,37.894535177399845,31,2,21,39,1.215686,0.145985,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200194,주문진항입구,BIS inventory,True,True,10,9,128.82670250148865,37.8926318795772,62,7,11,28,2.431373,0.510949,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200197,작은다리,BIS inventory,True,True,12,11,128.82583778093624,37.88994679111109,69,5,9,34,2.705882,0.364964,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200201,양조장,BIS inventory,True,True,15,14,128.8258300942643,37.881274388703744,48,7,15,28,1.882353,0.510949,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200204,주문진중학교,BIS inventory,True,True,16,15,128.82690197641236,37.87887483229283,44,7,17,28,1.72549,0.510949,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200205,강원도립대,BIS inventory,True,True,17,16,128.82840415011668,37.87652579934979,67,18,10,17,2.627451,1.313869,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200207,북부노인종합복지관,BIS inventory,True,True,18,17,128.83062989490628,37.8743072338123,36,9,19,24,1.411765,0.656934,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200213,연곡해변입구,BIS inventory,True,True,22,21,128.84130813848452,37.85462580337619,3,0,50,,0.117647,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,2
2025,42092094,314-1,강릉-동해상사,True,4200216,구라미,BIS inventory,True,True,24,23,128.84187680750063,37.84088026429458,3,0,50,,0.117647,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,3
2025,42092094,314-1,강릉-동해상사,True,4200219,청솔공원,BIS inventory,True,True,25,24,128.84744835859598,37.832296445829655,5,0,47,,0.196078,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,2
2025,42092094,314-1,강릉-동해상사,True,4200220,모래내행복센터,BIS inventory,True,True,26,25,128.84888855200666,37.82654759560158,15,1,35,43,0.588235,0.072993,2025-05-27,2025-06-03,8,향호리-안목커피거리,5
2025,42092094,314-1,강릉-동해상사,True,4200223,사천면사무소,BIS inventory,True,True,27,26,128.84914337332015,37.8229406699122,12,4,42,35,0.470588,0.291971,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200228,학고개,BIS inventory,True,True,32,31,128.8599242703853,37.80596957371411,4,0,48,,0.156863,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,4
2025,42092094,314-1,강릉-동해상사,True,4200230,한밭입구,BIS inventory,True,True,34,33,128.86424835021418,37.79176559208253,12,2,42,39,0.470588,0.145985,2025-05-27,2025-06-03,8,향호리-안목커피거리,5
2025,42092094,314-1,강릉-동해상사,True,4200232,행정마을,BIS inventory,True,True,35,34,128.8694510816438,37.7889272082235,28,1,23,43,1.098039,0.072993,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200234,법원.검찰청,BIS inventory,True,True,36,35,128.87342400102995,37.78526073982707,30,7,22,28,1.176471,0.510949,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4200249,용강동서부시장,BIS inventory,True,True,45,44,128.89167287030088,37.75492247590215,28,116,23,4,1.098039,8.467153,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200252,신영극장,BIS inventory,True,True,46,45,128.8961287589657,37.75448236011555,382,357,1,1,14.980392,26.058394,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200256,옥천119안전센터,BIS inventory,True,True,50,49,128.9022376115818,37.76136928474395,3,1,50,43,0.117647,0.072993,2025-05-27,2025-06-03,8,향호리-안목커피거리,3
2025,42092094,314-1,강릉-동해상사,True,4200257,옥천119안전센터,BIS inventory,True,True,48,47,128.90305174420297,37.761041080134646,2,24,55,9,0.078431,1.751825,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200258,용지각,BIS inventory,True,True,51,50,128.90534669055177,37.76147384168322,21,24,29,9,0.823529,1.751825,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200260,동남아파트,BIS inventory,True,True,52,51,128.9088062489658,37.764638779656714,19,16,30,18,0.745098,1.167883,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200263,송정한신아파트후문,BIS inventory,True,True,60,59,128.9386138022858,37.773558747641985,0,9,,24,0.0,0.656934,2025-05-27,2025-06-03,8,향호리-안목커피거리,5
2025,42092094,314-1,강릉-동해상사,True,4200265,혜성연립,BIS inventory,True,True,54,53,128.91575952067353,37.76841531999017,15,32,35,6,0.588235,2.335766,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200267,삼우은성아파트,BIS inventory,True,True,55,54,128.91973659122027,37.77025900516923,14,21,39,13,0.54902,1.532847,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200269,이마트,BIS inventory,True,True,56,55,128.92346774482266,37.772222356268564,15,22,35,12,0.588235,1.605839,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200271,송정동주민센터,BIS inventory,True,True,57,56,128.9281580126049,37.77420386430584,2,8,55,27,0.078431,0.583942,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4200273,송정신원아침도시,BIS inventory,True,True,58,57,128.93190852770562,37.774810233413945,2,23,55,11,0.078431,1.678832,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200275,송정한신아파트입구,BIS inventory,True,True,59,58,128.93667614488956,37.77380916737768,0,13,,21,0.0,0.948905,2025-05-27,2025-06-03,8,향호리-안목커피거리,7
2025,42092094,314-1,강릉-동해상사,True,4200293,강릉역건너편,BIS inventory,True,True,49,48,128.8990669694857,37.76400772021464,124,155,6,3,4.862745,11.313869,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200305,주문진시외버스터미널,BIS inventory,True,True,14,13,128.82509871282576,37.88458386690221,72,4,8,35,2.823529,0.291971,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200310,삼천리아파트,BIS inventory,True,True,20,19,128.8379309322555,37.8689470039461,60,19,12,14,2.352941,1.386861,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200312,구라미휴게소,BIS inventory,True,True,23,22,128.84078612253998,37.84523742281921,1,0,58,,0.039216,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,1
2025,42092094,314-1,강릉-동해상사,True,4200317,강릉아산병원.강릉약국,BIS inventory,True,True,30,29,128.856152685967,37.816231407654854,176,6,4,33,6.901961,0.437956,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200400,강릉복합복지체육센터,BIS inventory,True,True,38,37,128.87000704257403,37.762859214055275,47,12,16,22,1.843137,0.875912,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200473,향호리,BIS inventory,True,True,1,0,128.81023394642006,37.915207861254615,19,0,30,,0.745098,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200519,방학골,BIS inventory,True,True,4,3,128.82351587730795,37.90381462090833,7,0,45,,0.27451,0.0,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4200548,강릉소방서,BIS inventory,True,True,40,39,128.87119323619314,37.7580009949989,189,32,3,6,7.411765,2.335766,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4200619,국립수산물품질관리원,BIS inventory,True,True,11,10,128.82606517101954,37.891507384213114,25,4,28,35,0.980392,0.291971,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4201042,강원대학교입구,BIS inventory,True,True,37,36,128.87494102107277,37.7696221436885,95,28,7,8,3.72549,2.043796,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4201044,안목커피거리,BIS inventory,True,True,61,60,128.94543559396536,37.77260342997581,12,159,42,2,0.470588,11.605839,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4201226,영진입구,BIS inventory,True,True,19,18,128.83626865951734,37.87047570517143,18,2,32,39,0.705882,0.145985,2025-05-27,2025-06-03,8,향호리-안목커피거리,6
2025,42092094,314-1,강릉-동해상사,True,4201227,연곡면사무소,BIS inventory,True,True,21,20,128.83749819485607,37.86001175022627,56,14,13,20,2.196078,1.021898,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4201232,원마트,BIS inventory,True,True,13,12,128.8255161831108,37.88764901879385,49,9,14,24,1.921569,0.656934,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092094,314-1,강릉-동해상사,True,4201250,선수촌8단지,BIS inventory,True,True,39,38,128.87011109214671,37.76078977894948,150,3,5,38,5.882353,0.218978,2025-05-27,2025-06-03,8,향호리-안목커피거리,8
2025,42092096,202-2,강릉-동해상사,True,4200006,강릉아이스아레나,BIS inventory,True,True,33,32,128.89519306784848,37.78029319605429,0,1,,15,0.0,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,1
2025,42092096,202-2,강릉-동해상사,True,4200042,롯데캐슬아파트,BIS inventory,True,True,12,11,128.89120929799194,37.766948306391974,0,1,,15,0.0,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,1
2025,42092096,202-2,강릉-동해상사,True,4200070,경포현대아파트,BIS inventory,True,True,2,1,128.90338270723402,37.80169652808461,22,0,3,,12.359551,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,6
2025,42092096,202-2,강릉-동해상사,True,4200072,경포대.참소리박물관,BIS inventory,True,True,3,2,128.89706080745114,37.7955214111198,12,0,7,,6.741573,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,7
2025,42092096,202-2,강릉-동해상사,True,4200074,해운정,BIS inventory,True,True,5,4,128.8896478172347,37.78577024652339,2,0,16,,1.123596,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,2
2025,42092096,202-2,강릉-동해상사,True,4200075,선교장,BIS inventory,True,True,6,5,128.8853532167783,37.785455385598155,4,0,11,,2.247191,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,4
2025,42092096,202-2,강릉-동해상사,True,4200077,경포동주민센터,BIS inventory,True,True,7,6,128.88052383810168,37.78412865726848,0,2,,11,0.0,1.801802,2025-05-27,2025-06-03,8,경포해변-경포해변,2
2025,42092096,202-2,강릉-동해상사,True,4200094,강릉여고,BIS inventory,True,True,25,24,128.90248424479844,37.75904463050879,3,1,14,15,1.685393,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,3
2025,42092096,202-2,강릉-동해상사,True,4200098,허난설헌삼거리,BIS inventory,True,True,37,36,128.9131333359753,37.79177727582709,8,3,8,8,4.494382,2.702703,2025-05-27,2025-06-03,8,경포해변-경포해변,6
2025,42092096,202-2,강릉-동해상사,True,4200115,고용센터,BIS inventory,True,True,22,21,128.8890663454416,37.75714942132559,5,0,10,,2.808989,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,4
2025,42092096,202-2,강릉-동해상사,True,4200117,적십자입구,BIS inventory,True,True,21,20,128.88647213220725,37.75676623567213,4,0,11,,2.247191,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,4
2025,42092096,202-2,강릉-동해상사,True,4200119,터미널오거리,BIS inventory,True,True,20,19,128.88381140539954,37.755579088211434,4,0,11,,2.247191,0.0,2025-05-27,2025-06-03,8,경포해변-경포해변,3
2025,42092096,202-2,강릉-동해상사,True,4200121,강릉시외.고속터미널,BIS inventory,True,True,19,18,128.87911620808939,37.75486594086855,13,1,5,15,7.303371,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,7
2025,42092096,202-2,강릉-동해상사,True,4200236,선교장입구,BIS inventory,True,True,8,7,128.87978791945434,37.782182641690056,0,3,,8,0.0,2.702703,2025-05-27,2025-06-03,8,경포해변-경포해변,3
2025,42092096,202-2,강릉-동해상사,True,4200238,오죽헌,BIS inventory,True,True,9,8,128.8827262588498,37.779841129260745,0,1,,15,0.0,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,1
2025,42092096,202-2,강릉-동해상사,True,4200242,율곡중학교,BIS inventory,True,True,11,10,128.89021344037266,37.771874448370795,0,1,,15,0.0,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,1
2025,42092096,202-2,강릉-동해상사,True,4200245,이명사거리,BIS inventory,True,True,13,12,128.89157918705828,37.764565078717,2,5,16,6,1.123596,4.504505,2025-05-27,2025-06-03,8,경포해변-경포해변,4
2025,42092096,202-2,강릉-동해상사,True,4200249,용강동서부시장,BIS inventory,True,True,23,22,128.89167287030088,37.75492247590215,21,1,4,15,11.797753,0.900901,2025-05-27,2025-06-03,8,경포해변-경포해변,8
