year,route_id,route_name_current,company_name_current,route_in_current_bis,sttn_id,sttn_nm,name_source,stop_in_current_bis_inventory,stop_on_current_route,current_station_orders,source_2025_station_sequences,longitude,latitude,ride_nope,goff_nope,ride_rank,goff_rank,ride_share_pct,goff_share_pct
2025,42001003,206,강릉-동진버스,True,4200289,한솔초교,BIS inventory,True,True,9,7 | 8,128.9142086436632,37.775058134113436,3136,204,26,52,0.981859,0.131619
2025,42001003,206,강릉-동진버스,True,4200292,주공1차아파트,BIS inventory,True,True,35,33 | 34,128.88256780330317,37.766843575404636,5420,46,15,59,1.696964,0.029679
2025,42001003,206,강릉-동진버스,True,4200315,구터미널,BIS inventory,True,True,16,14 | 15,128.8988430353628,37.76163002626936,2188,1315,31,31,0.685047,0.848425
2025,42001003,206,강릉-동진버스,True,4200320,강릉역육거리,BIS inventory,True,True,15,13 | 14,128.9015605860337,37.763796951176055,3353,2186,25,21,1.049801,1.410386
2025,42001003,206,강릉-동진버스,True,4200322,동도센트리움,BIS inventory,True,True,14,12 | 13,128.90456486009336,37.76619195310031,4670,813,19,38,1.462144,0.52454
2025,42001003,206,강릉-동진버스,True,4200365,삼성디지털센터,BIS inventory,True,True,17,15 | 16,128.8966989039856,37.75811194350719,972,1303,45,32,0.304326,0.840683
2025,42001003,206,강릉-동진버스,True,4201220,포남2주공입구,BIS inventory,True,True,7,5 | 6,128.9179885478381,37.77901498558293,2052,101,34,56,0.642467,0.065164
2025,42001003,206,강릉-동진버스,True,4201233,초당분수공원,BIS inventory,True,True,61,58 | 59 | 60,128.9221385517862,37.785996929695614,187,1983,57,25,0.058548,1.279413
2025,42001003,206,강릉-동진버스,True,4202172,신라모노그램,BIS inventory,True,True,60,59,128.92730314100064,37.78470637599459,204,382,54,47,0.063871,0.246463
2025,42001003,206,강릉-동진버스,True,~,,unavailable,False,False,,0,,,3,0,,,0.000939,0.0
2025,42001004,207,강릉-동진버스,True,4200011,동부아파트,BIS inventory,True,True,6,5,128.9151327017873,37.78401368458876,5885,60,8,59,3.471485,0.069081
2025,42001004,207,강릉-동진버스,True,4200039,유화아파트,BIS inventory,True,True,5,4,128.91342886671308,37.785727014906996,2296,32,22,62,1.354381,0.036843
2025,42001004,207,강릉-동진버스,True,4200041,허균생가입구,BIS inventory,True,True,4,3,128.91292892790995,37.78786454215139,551,16,46,67,0.325028,0.018422
2025,42001004,207,강릉-동진버스,True,4200043,이화해변타운,BIS inventory,True,True,7,6,128.91744670191798,37.78316591377611,983,9,36,69,0.579859,0.010362
2025,42001004,207,강릉-동진버스,True,4200047,강릉고정문,BIS inventory,True,True,68,65 | 66 | 67,128.91550078840652,37.78828834947499,114,3120,63,6,0.067247,3.592235
2025,42001004,207,강릉-동진버스,True,4200049,남강초교,BIS inventory,True,True,55,53 | 54,128.91338089940805,37.76735161096919,815,1369,39,17,0.480758,1.576208
2025,42001004,207,강릉-동진버스,True,4200052,송정래미안,BIS inventory,True,True,64,62 | 63,128.93038982126572,37.78292573478735,75,180,67,52,0.044242,0.207244
2025,42001004,207,강릉-동진버스,True,4200053,오성학교,BIS inventory,True,True,63,61 | 62,128.93312248716418,37.77978287851338,170,192,58,50,0.100281,0.221061
2025,42001004,207,강릉-동진버스,True,4200055,해당화연립,BIS inventory,True,True,62,60 | 61,128.93501598562065,37.778964657496246,449,1140,51,23,0.264859,1.312547
2025,42001004,207,강릉-동진버스,True,4200057,강릉경찰서,BIS inventory,True,True,15,13 | 14,128.90688706685629,37.768055768979885,2642,351,21,45,1.558481,0.404126
2025,42001004,207,강릉-동진버스,True,4200060,솔올중학교,BIS inventory,True,True,35,33 | 34,128.8798722504925,37.77163504014371,108,612,64,37,0.063708,0.704631
2025,42001004,207,강릉-동진버스,True,4200083,지변동,BIS inventory,True,True,36,34 | 35,128.87676045382563,37.771874023944235,28,911,70,27,0.016517,1.048887
2025,42001004,207,강릉-동진버스,True,4200084,풋살경기장옆,BIS inventory,True,True,38,36 | 37,128.87680703199706,37.77165010517057,3224,6,15,70,1.901796,0.006908
2025,42001004,207,강릉-동진버스,True,4200094,강릉여고,BIS inventory,True,True,52,50 | 51,128.90248424479844,37.75904463050879,3152,1463,16,15,1.859324,1.684436
2025,42001004,207,강릉-동진버스,True,4200098,허난설헌삼거리,BIS inventory,True,True,2,1,128.9131333359753,37.79177727582709,1974,11,26,68,1.164437,0.012665
2025,42001004,207,강릉-동진버스,True,4200100,강원도교육연수원,BIS inventory,True,True,67,64 | 65 | 66,128.91813970318609,37.785074864473685,131,1794,62,10,0.077275,2.065535
2025,42001004,207,강릉-동진버스,True,4200104,동명중학교,BIS inventory,True,True,10,8 | 9,128.91637238303827,37.777185998905715,1203,60,34,59,0.709634,0.069081
2025,42001004,207,강릉-동진버스,True,4200106,KT,BIS inventory,True,True,12,10 | 11,128.91181164590185,37.77275858732733,7000,604,6,38,4.129209,0.69542
2025,42001004,207,강릉-동진버스,True,4200108,동인병원입구,BIS inventory,True,True,13,11 | 12,128.90953558421478,37.77125258486367,3076,234,17,47,1.814492,0.269418
2025,42001004,207,강릉-동진버스,True,4200110,하슬라중,BIS inventory,True,True,14,12 | 13,128.90715554439282,37.77053362559672,2151,131,23,54,1.268847,0.150828
2025,42001004,207,강릉-동진버스,True,4200114,고용센터,BIS inventory,True,True,23,21 | 22,128.88893105798073,37.75744085258255,782,508,40,40,0.461292,0.58489
2025,42001004,207,강릉-동진버스,True,4200115,고용센터,BIS inventory,True,True,49,47 | 48,128.8890663454416,37.75714942132559,1388,783,32,33,0.818763,0.901513
2025,42001004,207,강릉-동진버스,True,4200116,적십자입구,BIS inventory,True,True,24,22 | 23,128.88726321660565,37.757196360936135,576,382,45,43,0.339775,0.439819
2025,42001004,207,강릉-동진버스,True,4200117,적십자입구,BIS inventory,True,True,48,46 | 47,128.88647213220725,37.75676623567213,901,364,37,44,0.531488,0.419094
2025,42001004,207,강릉-동진버스,True,4200118,터미널오거리,BIS inventory,True,True,25,23 | 24,128.8840640923818,37.75608209292866,578,779,44,34,0.340955,0.896907
2025,42001004,207,강릉-동진버스,True,4200119,터미널오거리,BIS inventory,True,True,47,45 | 46,128.88381140539954,37.755579088211434,1830,196,28,49,1.079493,0.225666
2025,42001004,207,강릉-동진버스,True,4200120,강릉시외.고속터미널,BIS inventory,True,True,26,24 | 25,128.8792265208128,37.75505492071011,3295,4992,13,3,1.943678,5.747576
2025,42001004,207,강릉-동진버스,True,4200121,강릉시외.고속터미널,BIS inventory,True,True,46,44 | 45,128.87911620808939,37.75486594086855,12707,1494,3,13,7.495694,1.720128
2025,42001004,207,강릉-동진버스,True,4200122,강릉문화원,BIS inventory,True,True,27,25 | 26,128.8740921031382,37.75789663608161,224,827,56,30,0.132135,0.952173
2025,42001004,207,강릉-동진버스,True,4200123,우편집중국,BIS inventory,True,True,28,26 | 27,128.8733706824724,37.76051485370646,108,1332,64,18,0.063708,1.533608
2025,42001004,207,강릉-동진버스,True,4200124,우편집중국,BIS inventory,True,True,45,43 | 44,128.87347187490323,37.76156496879712,5430,223,9,48,3.203086,0.256753
2025,42001004,207,강릉-동진버스,True,4200125,솔올공연장,BIS inventory,True,True,29,27 | 28,128.87460623301726,37.76366952964576,233,2826,54,7,0.137444,3.253736
2025,42001004,207,강릉-동진버스,True,4200126,솔올공연장,BIS inventory,True,True,44,42 | 43,128.87424793205705,37.763507530751156,3238,108,14,57,1.910054,0.124347
2025,42001004,207,강릉-동진버스,True,4200127,구름다리,BIS inventory,True,True,30,28 | 29,128.87654770197503,37.764512872809554,451,3335,50,5,0.266039,3.839777
2025,42001004,207,강릉-동진버스,True,4200128,구름다리,BIS inventory,True,True,43,41 | 42,128.87743298775584,37.764682397677966,7926,270,5,46,4.675444,0.310867
2025,42001004,207,강릉-동진버스,True,4200129,주공3차아파트,BIS inventory,True,True,31,29 | 30,128.87933873663175,37.76410589188944,299,1235,52,22,0.176376,1.421926
2025,42001004,207,강릉-동진버스,True,4200130,현대2차아파트,BIS inventory,True,True,42,40 | 41,128.87999435131803,37.764311243841746,4167,115,10,56,2.458059,0.132406
2025,42001004,207,강릉-동진버스,True,4200131,하이빌현대아파트,BIS inventory,True,True,32,30 | 31,128.8824547932286,37.764860822549025,52,414,69,42,0.030674,0.476662
2025,42001004,207,강릉-동진버스,True,4200132,율곡초등학교,BIS inventory,True,True,41,39 | 40,128.88221538693716,37.765100900268116,672,28,43,64,0.396404,0.032238
2025,42001004,207,강릉-동진버스,True,4200133,주공1차아파트,BIS inventory,True,True,33,31 | 32,128.88288690646792,37.76665665089728,134,994,61,26,0.079045,1.144449
2025,42001004,207,강릉-동진버스,True,4200134,부영2차아파트,BIS inventory,True,True,34,32 | 33,128.88281079370944,37.77016072015751,242,796,53,32,0.142753,0.916481
2025,42001004,207,강릉-동진버스,True,4200135,부영2차아파트,BIS inventory,True,True,39,37 | 38,128.8825125758686,37.77002923948558,1527,32,31,62,0.900757,0.036843
2025,42001004,207,강릉-동진버스,True,4200249,용강동서부시장,BIS inventory,True,True,50,48 | 49,128.89167287030088,37.75492247590215,1974,3839,26,4,1.164437,4.420061
2025,42001004,207,강릉-동진버스,True,4200250,용강동서부시장,BIS inventory,True,True,22,20 | 21,128.89174828581776,37.7556582744871,3026,817,18,31,1.784998,0.940659
2025,42001004,207,강릉-동진버스,True,4200251,한국은행,BIS inventory,True,True,21,19 | 20,128.89406630781096,37.753485602290496,8507,2056,4,9,5.018169,2.367191
2025,42001004,207,강릉-동진버스,True,4200252,신영극장,BIS inventory,True,True,51,49 | 50,128.8961287589657,37.75448236011555,18873,14809,2,1,11.132937,17.050452
2025,42001004,207,강릉-동진버스,True,4200253,교보생명,BIS inventory,True,True,20,18 | 19,128.89811415297848,37.756002485379526,20606,11564,1,2,12.155211,13.314298
2025,42001004,207,강릉-동진버스,True,4200258,용지각,BIS inventory,True,True,53,51 | 52,128.90534669055177,37.76147384168322,1342,1274,33,20,0.791628,1.466829
2025,42001004,207,강릉-동진버스,True,4200260,동남아파트,BIS inventory,True,True,54,52 | 53,128.9088062489658,37.764638779656714,1558,1732,30,11,0.919044,1.994151
2025,42001004,207,강릉-동진버스,True,4200265,혜성연립,BIS inventory,True,True,56,54 | 55,128.91575952067353,37.76841531999017,536,1307,48,19,0.316179,1.504824
2025,42001004,207,강릉-동진버스,True,4200267,삼우은성아파트,BIS inventory,True,True,57,55 | 56,128.91973659122027,37.77025900516923,681,1002,42,25,0.401713,1.15366
2025,42001004,207,강릉-동진버스,True,4200269,이마트,BIS inventory,True,True,58,56 | 57,128.92346774482266,37.772222356268564,548,1446,47,16,0.323258,1.664863
2025,42001004,207,강릉-동진버스,True,4200271,송정동주민센터,BIS inventory,True,True,59,57 | 58,128.9281580126049,37.77420386430584,136,452,60,41,0.080225,0.520414
2025,42001004,207,강릉-동진버스,True,4200273,송정신원아침도시,BIS inventory,True,True,60,58 | 59,128.93190852770562,37.774810233413945,230,725,55,36,0.135674,0.834734
2025,42001004,207,강릉-동진버스,True,4200277,비치소라아파트,BIS inventory,True,True,61,59 | 60,128.93435177478304,37.77578862012879,191,852,57,28,0.112668,0.980957
2025,42001004,207,강릉-동진버스,True,4200287,강릉고등학교,BIS inventory,True,True,3,2,128.91470458416677,37.788540253578724,3959,28,11,64,2.335363,0.032238
2025,42001004,207,강릉-동진버스,True,4200288,경포고교,BIS inventory,True,True,8,6 | 7,128.91881546540267,37.78075927662396,2822,190,20,51,1.664661,0.218758
2025,42001004,207,강릉-동진버스,True,4200289,한솔초교,BIS inventory,True,True,11,10 | 9,128.9142086436632,37.775058134113436,2054,125,25,55,1.211628,0.14392
2025,42001004,207,강릉-동진버스,True,4200292,주공1차아파트,BIS inventory,True,True,40,38 | 39,128.88256780330317,37.766843575404636,3361,36,12,61,1.98261,0.041449
2025,42001004,207,강릉-동진버스,True,4200315,구터미널,BIS inventory,True,True,18,16 | 17,128.8988430353628,37.76163002626936,1044,836,35,29,0.615842,0.962535
2025,42001004,207,강릉-동진버스,True,4200320,강릉역육거리,BIS inventory,True,True,17,15 | 16,128.9015605860337,37.763796951176055,2079,1244,24,21,1.226375,1.432289
2025,42001004,207,강릉-동진버스,True,4200322,동도센트리움,BIS inventory,True,True,16,14 | 15,128.90456486009336,37.76619195310031,2968,566,19,39,1.750785,0.651668
2025,42001004,207,강릉-동진버스,True,4200356,강원대학교,BIS inventory,True,True,37,35 | 36,128.87391738137654,37.77033026766949,6010,1468,7,14,3.545221,1.690193
2025,42001004,207,강릉-동진버스,True,4200365,삼성디지털센터,BIS inventory,True,True,19,17 | 18,128.8966989039856,37.75811194350719,479,771,49,35,0.282556,0.887697
2025,42001004,207,강릉-동진버스,True,4200370,허균.허난설헌기념공원,BIS inventory,True,True,1,0,128.90979333997709,37.79017067397969,763,19,41,66,0.450084,0.021876
2025,42001004,207,강릉-동진버스,True,4200371,허균.허난설헌기념공원,BIS inventory,True,True,70,67 | 68 | 69,128.9099040371541,37.79022786972901,888,1556,38,12,0.52382,1.791512
2025,42001004,207,강릉-동진버스,True,4200647,허난설헌삼거리,BIS inventory,True,True,69,66 | 67 | 68,128.91326614067623,37.792240418323686,65,2486,68,8,0.038343,2.862275
2025,42001004,207,강릉-동진버스,True,4201220,포남2주공입구,BIS inventory,True,True,9,7 | 8,128.9179885478381,37.77901498558293,1784,78,29,58,1.052358,0.089806
2025,42001004,207,강릉-동진버스,True,4201233,초당분수공원,BIS inventory,True,True,66,63 | 64 | 65,128.9221385517862,37.785996929695614,156,1072,59,24,0.092022,1.234255
2025,42001004,207,강릉-동진버스,True,4202172,신라모노그램,BIS inventory,True,True,65,64,128.92730314100064,37.78470637599459,97,176,66,53,0.057219,0.202639
2025,42001005,300,강릉-동진버스,True,4200002,소돌해변입구,BIS inventory,True,True,53,52,128.81905535960837,37.90780434670355,15,554,55,48,0.003114,0.2305
2025,42001005,300,강릉-동진버스,True,4200182,주문진해변,BIS inventory,True,True,54,53,128.81704671925502,37.90944057885068,102,4705,52,15,0.021175,1.957586
2025,42001005,300,강릉-동진버스,True,4200185,소돌,BIS inventory,True,True,52,51,128.8213252547112,37.90592204016269,124,2907,49,27,0.025742,1.209501
2025,42001005,300,강릉-동진버스,True,4200188,양양고개,BIS inventory,True,True,49,48,128.82822436017406,37.899998054568016,122,3426,50,23,0.025326,1.425439
2025,42001005,300,강릉-동진버스,True,4200192,북부지구대,BIS inventory,True,True,46,45,128.829270567591,37.89460960314925,1032,5138,35,13,0.214236,2.137743
2025,42001005,300,강릉-동진버스,True,4200195,주문진항입구,BIS inventory,True,True,45,44,128.82690557497094,37.892668432750234,3152,9802,29,7,0.654334,4.07827
2025,42001005,300,강릉-동진버스,True,4200196,작은다리,BIS inventory,True,True,44,43,128.8261349428677,37.89101262248175,5381,18007,23,2,1.11706,7.492084
2025,42001005,300,강릉-동진버스,True,4200198,원마트,BIS inventory,True,True,43,42,128.82575730347685,37.88826959645488,4185,12112,26,3,0.868778,5.039381
2025,42001005,300,강릉-동진버스,True,4200200,주문진시외버스터미널,BIS inventory,True,True,42,41,128.8253113527999,37.88508198031381,4987,10505,25,6,1.035268,4.370764
2025,42001005,300,강릉-동진버스,True,4200202,주문진식자재마트,BIS inventory,True,True,41,40,128.82596782269363,37.881485546216574,7770,3740,17,21,1.613,1.556083
2025,42001005,300,강릉-동진버스,True,4200206,강원도립대,BIS inventory,True,True,39,38,128.8283096996467,37.87693859362977,7154,6325,19,11,1.485123,2.631612
2025,42001005,300,강릉-동진버스,True,4200208,북부노인종합복지관,BIS inventory,True,True,38,37,128.83042321750824,37.874681277863154,10485,5872,11,12,2.176616,2.443134
2025,42001005,300,강릉-동진버스,True,4200209,영진입구,BIS inventory,True,True,37,36,128.83637261045655,37.87054167536418,3495,2251,28,29,0.725539,0.936563
2025,42001005,300,강릉-동진버스,True,4200211,삼천리아파트,BIS inventory,True,True,36,35,128.8383288212433,37.86906384505761,20349,7371,6,10,4.224317,3.066816
2025,42001005,300,강릉-동진버스,True,4200212,연곡면사무소,BIS inventory,True,True,35,34,128.83761397394952,37.85995465828368,10129,11512,12,4,2.102713,4.789741
2025,42001005,300,강릉-동진버스,True,4200214,연곡해변입구,BIS inventory,True,True,34,33,128.84162112920617,37.854539181009365,290,1133,47,40,0.060202,0.471402
2025,42001005,300,강릉-동진버스,True,4200215,구라미휴게소,BIS inventory,True,True,33,32,128.8412803433516,37.845869087009575,441,339,42,51,0.091549,0.141046
2025,42001005,300,강릉-동진버스,True,4200217,구라미,BIS inventory,True,True,32,31,128.8421871924033,37.84071328241807,534,350,39,50,0.110855,0.145623
