"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6650557,"2020087","4423010500","44230001  ",충청남도 논산시1,충청남도 논산시 취암동(논산오거리 인근),14,20,0,9,11,0,127.086681057286,36.202563918291,"{""type"":""Polygon"",""coordinates"":[[[127.08802853,36.20256392],[127.08800264,36.20235179],[127.08792596,36.20214782],[127.08780144,36.20195983],[127.08763386,36.20179506],[127.08742967,36.20165984],[127.08719671,36.20155936],[127.08694394,36.20149748],[127.08668106,36.20147659],[127.08641818,36.20149748],[127.0861654,36.20155936],[127.08593244,36.20165984],[127.08572825,36.20179506],[127.08556067,36.20195983],[127.08543615,36.20214782],[127.08535948,36.20235179],[127.08533358,36.20256392],[127.08535948,36.20277604],[127.08543615,36.20298002],[127.08556067,36.203168],[127.08572825,36.20333277],[127.08593244,36.20346799],[127.0861654,36.20356847],[127.08641818,36.20363034],[127.08668106,36.20365123],[127.08694394,36.20363034],[127.08719671,36.20356847],[127.08742967,36.20346799],[127.08763386,36.20333277],[127.08780144,36.203168],[127.08792596,36.20298002],[127.08800264,36.20277604],[127.08802853,36.20256392]]]}"
6650558,"2020087","4423010900","44230002  ",충청남도 논산시2,충청남도 논산시 내동(백제병원후문삼거리 인근),11,14,1,4,8,1,127.094483480929,36.191565743865,"{""type"":""Polygon"",""coordinates"":[[[127.09583095,36.19156574],[127.09580506,36.19135359],[127.09572838,36.19114958],[127.09560386,36.19096157],[127.09543629,36.19079678],[127.0952321,36.19066154],[127.09499914,36.19056104],[127.09474636,36.19049916],[127.09448348,36.19047826],[127.0942206,36.19049916],[127.09396783,36.19056104],[127.09373487,36.19066154],[127.09353067,36.19079678],[127.0933631,36.19096157],[127.09323858,36.19114958],[127.0931619,36.19135359],[127.09313601,36.19156574],[127.0931619,36.1917779],[127.09323858,36.1919819],[127.0933631,36.19216991],[127.09353067,36.1923347],[127.09373487,36.19246994],[127.09396783,36.19257043],[127.0942206,36.19263232],[127.09448348,36.19265321],[127.09474636,36.19263232],[127.09499914,36.19257043],[127.0952321,36.19246994],[127.09543629,36.1923347],[127.09560386,36.19216991],[127.09572838,36.1919819],[127.09580506,36.1917779],[127.09583095,36.19156574]]]}"
6650559,"2020087","4423010300","44230003  ",충청남도 논산시3,충청남도 논산시 대교동(대교사거리 인근),8,16,1,7,8,0,127.081227221260,36.209118537991,"{""type"":""Polygon"",""coordinates"":[[[127.08257469,36.20911854],[127.0825488,36.20890643],[127.08247212,36.20870247],[127.0823476,36.2085145],[127.08218003,36.20834975],[127.08197584,36.20821453],[127.08174288,36.20811406],[127.0814901,36.20805219],[127.08122722,36.2080313],[127.08096434,36.20805219],[127.08071157,36.20811406],[127.08047861,36.20821453],[127.08027441,36.20834975],[127.08010684,36.2085145],[127.07998232,36.20870247],[127.07990564,36.20890643],[127.07987975,36.20911854],[127.07990564,36.20933065],[127.07998232,36.2095346],[127.08010684,36.20972257],[127.08027441,36.20988732],[127.08047861,36.21002253],[127.08071157,36.210123],[127.08096434,36.21018487],[127.08122722,36.21020576],[127.0814901,36.21018487],[127.08174288,36.210123],[127.08197584,36.21002253],[127.08218003,36.20988732],[127.0823476,36.20972257],[127.08247212,36.2095346],[127.0825488,36.20933065],[127.08257469,36.20911854]]]}"
6650691,"2020087","4425031500","44250001  ",충청남도 계룡시1,충청남도 계룡시 엄사면(삼진삼거리 인근),3,6,0,2,4,0,127.240250629864,36.281663278938,"{""type"":""Polygon"",""coordinates"":[[[127.2415981,36.28166328],[127.24157221,36.28145137],[127.24149553,36.2812476],[127.24137101,36.2810598],[127.24120344,36.2808952],[127.24099925,36.28076011],[127.24076629,36.28065973],[127.24051351,36.28059792],[127.24025063,36.28057705],[127.23998775,36.28059792],[127.23973497,36.28065973],[127.23950201,36.28076011],[127.23929782,36.2808952],[127.23913025,36.2810598],[127.23900573,36.2812476],[127.23892905,36.28145137],[127.23890316,36.28166328],[127.23892905,36.28187519],[127.23900573,36.28207896],[127.23913025,36.28226675],[127.23929782,36.28243135],[127.23950201,36.28256643],[127.23973497,36.28266681],[127.23998775,36.28272862],[127.24025063,36.28274949],[127.24051351,36.28272862],[127.24076629,36.28266681],[127.24099925,36.28256643],[127.24120344,36.28243135],[127.24137101,36.28226675],[127.24149553,36.28207896],[127.24157221,36.28187519],[127.2415981,36.28166328]]]}"
6650692,"2020087","4425031500","44250002  ",충청남도 계룡시2,충청남도 계룡시 엄사면(양정삼거리 인근),3,5,0,2,3,0,127.244428822533,36.282378542137,"{""type"":""Polygon"",""coordinates"":[[[127.2457763,36.28237854],[127.2457504,36.28216663],[127.24567373,36.28196287],[127.24554921,36.28177507],[127.24538163,36.28161047],[127.24517744,36.28147538],[127.24494448,36.28137501],[127.2446917,36.28131319],[127.24442882,36.28129232],[127.24416594,36.28131319],[127.24391317,36.28137501],[127.24368021,36.28147538],[127.24347602,36.28161047],[127.24330844,36.28177507],[127.24318392,36.28196287],[127.24310724,36.28216663],[127.24308135,36.28237854],[127.24310724,36.28259045],[127.24318392,36.28279422],[127.24330844,36.28298201],[127.24347602,36.28314661],[127.24368021,36.28328169],[127.24391317,36.28338206],[127.24416594,36.28344388],[127.24442882,36.28346475],[127.2446917,36.28344388],[127.24494448,36.28338206],[127.24517744,36.28328169],[127.24538163,36.28314661],[127.24554921,36.28298201],[127.24567373,36.28279422],[127.2457504,36.28259045],[127.2457763,36.28237854]]]}"
6650663,"2020087","4427010100","44270001  ",충청남도 당진시1,충청남도 당진시 우두리(당진중앙도서관앞 인근),16,20,1,5,13,1,126.632599042613,36.900371807714,"{""type"":""Polygon"",""coordinates"":[[[126.63394652,36.90037181],[126.63392062,36.90016159],[126.63384395,36.89995945],[126.63371943,36.89977315],[126.63355185,36.89960986],[126.63334766,36.89947585],[126.6331147,36.89937628],[126.63286192,36.89931496],[126.63259904,36.89929425],[126.63233616,36.89931496],[126.63208339,36.89937628],[126.63185043,36.89947585],[126.63164624,36.89960986],[126.63147866,36.89977315],[126.63135414,36.89995945],[126.63127746,36.90016159],[126.63125157,36.90037181],[126.63127746,36.90058203],[126.63135414,36.90078417],[126.63147866,36.90097046],[126.63164624,36.90113375],[126.63185043,36.90126775],[126.63208339,36.90136733],[126.63233616,36.90142864],[126.63259904,36.90144935],[126.63286192,36.90142864],[126.6331147,36.90136733],[126.63334766,36.90126775],[126.63355185,36.90113375],[126.63371943,36.90097046],[126.63384395,36.90078417],[126.63392062,36.90058203],[126.63394652,36.90037181]]]}"
6650664,"2020087","4427010200","44270002  ",충청남도 당진시2,충청남도 당진시 채운동(당진2교교차로 인근),12,14,0,6,8,0,126.625904765394,36.891327773759,"{""type"":""Polygon"",""coordinates"":[[[126.62725224,36.89132777],[126.62722635,36.89111753],[126.62714967,36.89091536],[126.62702515,36.89072905],[126.62685757,36.89056574],[126.62665338,36.89043171],[126.62642042,36.89033212],[126.62616764,36.8902708],[126.62590477,36.89025009],[126.62564189,36.8902708],[126.62538911,36.89033212],[126.62515615,36.89043171],[126.62495196,36.89056574],[126.62478438,36.89072905],[126.62465986,36.89091536],[126.62458318,36.89111753],[126.62455729,36.89132777],[126.62458318,36.89153802],[126.62465986,36.89174018],[126.62478438,36.8919265],[126.62495196,36.8920898],[126.62515615,36.89222382],[126.62538911,36.89232341],[126.62564189,36.89238474],[126.62590477,36.89240544],[126.62616764,36.89238474],[126.62642042,36.89232341],[126.62665338,36.89222382],[126.62685757,36.8920898],[126.62702515,36.8919265],[126.62714967,36.89174018],[126.62722635,36.89153802],[126.62725224,36.89132777]]]}"
6650666,"2020087","4427010500","44270003  ",충청남도 당진시3,충청남도 당진시 시곡리(당진산업단지사거리 인근),11,16,0,3,13,0,126.684273979462,36.902312057257,"{""type"":""Polygon"",""coordinates"":[[[126.68562145,36.90231206],[126.68559556,36.90210184],[126.68551888,36.90189971],[126.68539436,36.90171342],[126.68522679,36.90155013],[126.6850226,36.90141613],[126.68478964,36.90131655],[126.68453686,36.90125523],[126.68427398,36.90123453],[126.6840111,36.90125523],[126.68375832,36.90131655],[126.68352536,36.90141613],[126.68332117,36.90155013],[126.6831536,36.90171342],[126.68302908,36.90189971],[126.6829524,36.90210184],[126.68292651,36.90231206],[126.6829524,36.90252227],[126.68302908,36.90272441],[126.6831536,36.90291069],[126.68332117,36.90307398],[126.68352536,36.90320798],[126.68375832,36.90330755],[126.6840111,36.90336887],[126.68427398,36.90338957],[126.68453686,36.90336887],[126.68478964,36.90330755],[126.6850226,36.90320798],[126.68522679,36.90307398],[126.68539436,36.90291069],[126.68551888,36.90272441],[126.68559556,36.90252227],[126.68562145,36.90231206]]]}"
6650521,"2020087","4471025000","44710001  ",충청남도 금산군1,충청남도 금산군 금산읍(금산로1466 인근),6,6,0,2,4,0,127.488962544787,36.104665838259,"{""type"":""Polygon"",""coordinates"":[[[127.49031002,36.10466584],[127.49028413,36.10445345],[127.49020745,36.10424922],[127.49008293,36.104061],[127.48991535,36.10389602],[127.48971116,36.10376063],[127.4894782,36.10366002],[127.48922542,36.10359807],[127.48896254,36.10357715],[127.48869967,36.10359807],[127.48844689,36.10366002],[127.48821393,36.10376063],[127.48800974,36.10389602],[127.48784216,36.104061],[127.48771764,36.10424922],[127.48764096,36.10445345],[127.48761507,36.10466584],[127.48764096,36.10487823],[127.48771764,36.10508246],[127.48784216,36.10527067],[127.48800974,36.10543565],[127.48821393,36.10557104],[127.48844689,36.10567164],[127.48869967,36.10573359],[127.48896254,36.10575451],[127.48922542,36.10573359],[127.4894782,36.10567164],[127.48971116,36.10557104],[127.48991535,36.10543565],[127.49008293,36.10527067],[127.49020745,36.10508246],[127.49028413,36.10487823],[127.49031002,36.10466584]]]}"
6650522,"2020087","4471025000","44710002  ",충청남도 금산군2,충청남도 금산군 금산읍(금산읍상리4916 인근),5,5,0,2,3,0,127.491030217472,36.109664684778,"{""type"":""Polygon"",""coordinates"":[[[127.49237769,36.10966468],[127.4923518,36.10945231],[127.49227512,36.10924809],[127.4921506,36.10905988],[127.49198302,36.10889492],[127.49177883,36.10875953],[127.49154587,36.10865893],[127.4912931,36.10859698],[127.49103022,36.10857607],[127.49076734,36.10859698],[127.49051456,36.10865893],[127.4902816,36.10875953],[127.49007741,36.10889492],[127.48990983,36.10905988],[127.48978531,36.10924809],[127.48970864,36.10945231],[127.48968274,36.10966468],[127.48970864,36.10987706],[127.48978531,36.11008128],[127.48990983,36.11026948],[127.49007741,36.11043444],[127.4902816,36.11056983],[127.49051456,36.11067042],[127.49076734,36.11073237],[127.49103022,36.11075329],[127.4912931,36.11073237],[127.49154587,36.11067042],[127.49177883,36.11056983],[127.49198302,36.11043444],[127.4921506,36.11026948],[127.49227512,36.11008128],[127.4923518,36.10987706],[127.49237769,36.10966468]]]}"
6650523,"2020087","4471031000","44710003  ",충청남도 금산군3,충청남도 금산군 금성면(양전삼거리 인근),5,6,0,1,5,0,127.493563587890,36.114431793094,"{""type"":""Polygon"",""coordinates"":[[[127.49491106,36.11443179],[127.49488517,36.11421943],[127.49480849,36.11401522],[127.49468397,36.11382703],[127.4945164,36.11366207],[127.4943122,36.1135267],[127.49407924,36.1134261],[127.49382647,36.11336416],[127.49356359,36.11334324],[127.49330071,36.11336416],[127.49304793,36.1134261],[127.49281497,36.1135267],[127.49261078,36.11366207],[127.49244321,36.11382703],[127.49231869,36.11401522],[127.49224201,36.11421943],[127.49221611,36.11443179],[127.49224201,36.11464416],[127.49231869,36.11484836],[127.49244321,36.11503655],[127.49261078,36.11520151],[127.49281497,36.11533688],[127.49304793,36.11543747],[127.49330071,36.11549941],[127.49356359,36.11552033],[127.49382647,36.11549941],[127.49407924,36.11543747],[127.4943122,36.11533688],[127.4945164,36.11520151],[127.49468397,36.11503655],[127.49480849,36.11484836],[127.49488517,36.11464416],[127.49491106,36.11443179]]]}"
6650564,"2020087","4476025000","44760001  ",충청남도 부여군1,충청남도 부여군 부여읍(대향로로터리 인근),4,6,0,4,2,0,126.929158325797,36.284007807016,"{""type"":""Polygon"",""coordinates"":[[[126.9305058,36.28400781],[126.93047991,36.2837959],[126.93040323,36.28359214],[126.93027871,36.28340435],[126.93011113,36.28323975],[126.92990694,36.28310467],[126.92967398,36.28300429],[126.9294212,36.28294248],[126.92915833,36.28292161],[126.92889545,36.28294248],[126.92864267,36.28300429],[126.92840971,36.28310467],[126.92820552,36.28323975],[126.92803794,36.28340435],[126.92791342,36.28359214],[126.92783674,36.2837959],[126.92781085,36.28400781],[126.92783674,36.28421971],[126.92791342,36.28442347],[126.92803794,36.28461126],[126.92820552,36.28477585],[126.92840971,36.28491094],[126.92864267,36.28501131],[126.92889545,36.28507312],[126.92915833,36.28509399],[126.9294212,36.28507312],[126.92967398,36.28501131],[126.92990694,36.28491094],[126.93011113,36.28477585],[126.93027871,36.28461126],[126.93040323,36.28442347],[126.93047991,36.28421971],[126.9305058,36.28400781]]]}"
6650563,"2020087","4476025000","44760002  ",충청남도 부여군2,충청남도 부여군 부여읍(국립부여박물관 인근),4,4,0,3,1,0,126.915810393736,36.276168229681,"{""type"":""Polygon"",""coordinates"":[[[126.91715787,36.27616823],[126.91713198,36.2759563],[126.9170553,36.27575252],[126.91693078,36.27556471],[126.9167632,36.2754001],[126.91655901,36.275265],[126.91632605,36.27516461],[126.91607327,36.2751028],[126.91581039,36.27508192],[126.91554751,36.2751028],[126.91529474,36.27516461],[126.91506178,36.275265],[126.91485759,36.2754001],[126.91469001,36.27556471],[126.91456549,36.27575252],[126.91448881,36.2759563],[126.91446292,36.27616823],[126.91448881,36.27638016],[126.91456549,36.27658394],[126.91469001,36.27677174],[126.91485759,36.27693635],[126.91506178,36.27707145],[126.91529474,36.27717183],[126.91554751,36.27723365],[126.91581039,36.27725452],[126.91607327,36.27723365],[126.91632605,36.27717183],[126.91655901,36.27707145],[126.9167632,36.27693635],[126.91693078,36.27677174],[126.9170553,36.27658394],[126.91713198,36.27638016],[126.91715787,36.27616823]]]}"
6650592,"2020087","4476032000","44760003  ",충청남도 부여군3,충청남도 부여군 은산면(온산사거리 인근),4,4,0,2,2,0,126.853080917452,36.308746057486,"{""type"":""Polygon"",""coordinates"":[[[126.85442839,36.30874606],[126.8544025,36.30853422],[126.85432582,36.30833052],[126.8542013,36.30814279],[126.85403372,36.30797825],[126.85382953,36.30784321],[126.85359657,36.30774286],[126.8533438,36.30768107],[126.85308092,36.30766021],[126.85281804,36.30768107],[126.85256526,36.30774286],[126.8523323,36.30784321],[126.85212811,36.30797825],[126.85196053,36.30814279],[126.85183601,36.30833052],[126.85175934,36.30853422],[126.85173344,36.30874606],[126.85175934,36.3089579],[126.85183601,36.30916159],[126.85196053,36.30934932],[126.85212811,36.30951386],[126.8523323,36.3096489],[126.85256526,36.30974924],[126.85281804,36.30981103],[126.85308092,36.30983189],[126.8533438,36.30981103],[126.85359657,36.30974924],[126.85382953,36.3096489],[126.85403372,36.30951386],[126.8542013,36.30934932],[126.85432582,36.30916159],[126.8544025,36.3089579],[126.85442839,36.30874606]]]}"
6650594,"2020087","4477025000","44770001  ",충청남도 서천군1,충청남도 서천군 장항읍(장산로442 인근),8,15,0,4,10,1,126.707837825057,36.007217680952,"{""type"":""Polygon"",""coordinates"":[[[126.7091853,36.00721768],[126.70915941,36.00700503],[126.70908273,36.00680054],[126.70895821,36.00661209],[126.70879063,36.00644691],[126.70858644,36.00631135],[126.70835348,36.00621062],[126.7081007,36.00614859],[126.70783783,36.00612764],[126.70757495,36.00614859],[126.70732217,36.00621062],[126.70708921,36.00631135],[126.70688502,36.00644691],[126.70671744,36.00661209],[126.70659292,36.00680054],[126.70651624,36.00700503],[126.70649035,36.00721768],[126.70651624,36.00743033],[126.70659292,36.00763482],[126.70671744,36.00782327],[126.70688502,36.00798844],[126.70708921,36.008124],[126.70732217,36.00822473],[126.70757495,36.00828676],[126.70783783,36.0083077],[126.7081007,36.00828676],[126.70835348,36.00822473],[126.70858644,36.008124],[126.70879063,36.00798844],[126.70895821,36.00782327],[126.70908273,36.00763482],[126.70915941,36.00743033],[126.7091853,36.00721768]]]}"
6650595,"2020087","4477031000","44770002  ",충청남도 서천군2,충청남도 서천군 마서면(마서면도삼리2381 인근),8,15,0,4,10,1,126.738449137719,36.020253588733,"{""type"":""Polygon"",""coordinates"":[[[126.73979661,36.02025359],[126.73977072,36.02004097],[126.73969404,36.01983652],[126.73956952,36.0196481],[126.73940194,36.01948295],[126.73919775,36.01934741],[126.73896479,36.01924669],[126.73871202,36.01918467],[126.73844914,36.01916373],[126.73818626,36.01918467],[126.73793348,36.01924669],[126.73770052,36.01934741],[126.73749633,36.01948295],[126.73732875,36.0196481],[126.73720424,36.01983652],[126.73712756,36.02004097],[126.73710166,36.02025359],[126.73712756,36.02046621],[126.73720424,36.02067065],[126.73732875,36.02085907],[126.73749633,36.02102422],[126.73770052,36.02115976],[126.73793348,36.02126047],[126.73818626,36.02132249],[126.73844914,36.02134343],[126.73871202,36.02132249],[126.73896479,36.02126047],[126.73919775,36.02115976],[126.73940194,36.02102422],[126.73956952,36.02085907],[126.73969404,36.02067065],[126.73977072,36.02046621],[126.73979661,36.02025359]]]}"
