sttn_id,sttn_nm,longitude,latitude,coordinate_source,coordinate_retrieved_at,bis_api_name,in_analysis_bbox,annual_2025_ride_nope,annual_2025_goff_nope,annual_record_present,danoje_start,danoje_end,danoje_ride_nope,danoje_goff_nope,danoje_days_with_record,danoje_days_supplied
4201034,장수탕,128.8873508979562,37.75226332684143,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,장수탕,True,1433,4364,True,2025-05-27,2025-06-03,50,87,8,8
4201033,장수탕,128.88740033590045,37.75217314835415,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,장수탕,True,6371,2700,True,2025-05-27,2025-06-03,136,71,8,8
4201151,장터마을,128.9723977075807,37.72307968130474,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,장터마을,False,280,532,True,2025-05-27,2025-06-03,6,17,8,8
4201150,장터마을,128.97235424591028,37.72315567930139,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,장터마을,False,1618,31,True,2025-05-27,2025-06-03,42,1,8,8
4200116,적십자입구,128.88726321660565,37.757196360936135,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,적십자입구,True,8371,7060,True,2025-05-27,2025-06-03,194,158,8,8
4200117,적십자입구,128.88647213220725,37.75676623567213,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,적십자입구,True,17584,4275,True,2025-05-27,2025-06-03,464,95,8,8
4201125,정동교,129.0324614525895,37.688438171101524,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동교,False,6433,132,True,2025-05-27,2025-06-03,187,6,8,8
4201126,정동교,129.03237659003923,37.68846940398579,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동교,False,362,2733,True,2025-05-27,2025-06-03,19,73,8,8
4201127,정동진역,129.03224964663548,37.690253441678834,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동진역,False,12653,1769,True,2025-05-27,2025-06-03,365,58,8,8
4201128,정동진역,129.0319921573861,37.69035571739087,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동진역,False,2371,8320,True,2025-05-27,2025-06-03,69,267,8,8
4201123,정동초등학교,129.03393804786398,37.68800336105405,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동초등학교,False,863,137,True,2025-05-27,2025-06-03,45,2,8,8
4201124,정동초등학교,129.03365499665549,37.68789867201399,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동초등학교,False,295,681,True,2025-05-27,2025-06-03,8,24,7,8
4201119,정동해변,129.04025543414897,37.68609620523521,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동해변,False,503,2607,True,2025-05-27,2025-06-03,17,76,7,8
4201120,정동해변,129.04018588407186,37.686033834572385,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,정동해변,False,1263,200,True,2025-05-27,2025-06-03,29,1,7,8
4200833,제비1리마을회관,128.8620977553537,37.71966811408695,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비1리마을회관,False,46,11,True,2025-05-27,2025-06-03,3,0,3,8
4200832,제비1리마을회관,128.8621891338796,37.71968864008052,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비1리마을회관,False,186,13,True,2025-05-27,2025-06-03,5,0,4,8
4200826,제비리,128.85827155633717,37.70524685021708,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비리,False,115,72,True,2025-05-27,2025-06-03,3,0,2,8
4200838,제비리정미소,128.85946417278979,37.72991051863758,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비리정미소,False,282,51,True,2025-05-27,2025-06-03,5,2,5,8
4200839,제비리정미소,128.8594036715264,37.72987082372568,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비리정미소,False,225,55,True,2025-05-27,2025-06-03,3,1,2,8
4200878,제비산북교차로,128.85195266618172,37.70260144877975,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비산북교차로,False,,,False,2025-05-27,2025-06-03,,,0,8
4200879,제비산북교차로,128.85204215694216,37.702600950909385,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비산북교차로,False,2,1,True,2025-05-27,2025-06-03,,,0,8
4200825,제비삼거리,128.8615088123862,37.70915992717116,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비삼거리,False,31,1,True,2025-05-27,2025-06-03,,,0,8
4200824,제비삼거리,128.8614786499892,37.70922991859699,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,제비삼거리,False,19,28,True,2025-05-27,2025-06-03,,,0,8
4200240,젤마을,128.887733025105,37.775438249928285,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,젤마을,True,9791,3738,True,2025-05-27,2025-06-03,305,93,8,8
4201116,조각공원,129.0419778617943,37.68142324301774,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,조각공원,False,375,254,True,2025-05-27,2025-06-03,2,7,3,8
4201117,조각공원,129.04194075670452,37.681301432273415,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,조각공원,False,21,285,True,2025-05-27,2025-06-03,0,4,3,8
4201409,조순생가,128.88832466397164,37.713711387376655,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,조순생가,False,186,42,True,2025-05-27,2025-06-03,8,1,7,8
