edge_id,dsi,width,rclass,btw,d_center,length,aadt_hat
879,1.6054,6.0,4.0,0.012510082730093073,1165.8841643674423,14.993011762325933,23359.053410103214
880,1.6982,6.0,4.0,0.012624870734229578,1137.41482842865,34.82919444284549,23635.486051288888
881,1.544,6.0,4.0,0.003722626072145508,1083.0938124494285,79.89185604991876,24272.346409767873
882,1.3488,6.0,4.0,0.006553516028955533,1053.0369076682675,84.80506386363255,24563.26379217552
883,1.5505,6.0,4.0,0.004854963805584282,1041.7004076701276,29.8961445676886,24710.11030783716
884,1.4511,6.0,4.0,0.001456566701137539,1073.2668704439195,184.8476236915459,24439.069928907178
885,1.5247,5.0,4.0,0.007796432264736299,987.8578064022219,44.932368931428705,25007.889952355526
886,1.4181,5.0,4.0,0.0029663908996897625,986.5960592693064,9.934415887762952,25087.616826812646
887,1.5573,5.0,4.0,0.0027961047914512238,986.4723072406497,39.995880446851196,25093.068081502053
888,1.5452,5.0,4.0,0.0038128231644260603,987.2543919819817,5.014443732682166,25062.876884695102
889,1.6964,5.0,4.0,0.003393381592554292,987.7344471258147,19.95236373223659,25064.845906529397
890,1.3505,5.0,4.0,0.0029389865563598763,986.2684603039792,149.94548828254878,25092.210462953568
891,1.3995,5.0,4.0,0.0031122026887280252,990.3043097376614,94.61697789199248,25039.575159161483
892,1.5907,5.0,4.0,0.006368192002757671,972.5047645667294,25.008775085296215,25208.96746077995
893,1.4265,5.0,4.0,0.004043950361944158,965.0137697766431,15.057874147967672,25332.71239719373
894,1.3811,5.0,4.0,0.002613650465356774,959.0469683578245,19.975817932067976,25437.300898619604
895,1.3541,5.0,4.0,0.001456566701137539,936.4322269885405,94.87649504834322,25768.507324038168
898,1.3664,2.0,4.0,0.001456566701137539,718.617248274108,69.93342588793932,28196.570375538617
899,1.3346,2.0,4.0,0.00020682523267838678,751.6692347395515,92.89169825889786,27742.220993205785
900,1.4292,6.0,4.0,0.0002068252326783868,1181.0475635313765,60.00171395276821,23470.591872881076
901,1.4104,6.0,4.0,0.0006204756980351604,1126.6240644963086,45.02277806500574,23934.45427352005
902,1.3699,6.0,4.0,0.005593157531885558,1076.7659800916472,54.98375596654384,24313.88637133108
903,1.4172,6.0,4.0,0.008049120992761118,1017.4852988640055,59.99594375121873,24955.194626064993
904,1.4967,6.0,4.0,0.007404369183040331,965.0072398599208,44.977777054891526,25599.07382301769
905,1.3087,6.0,4.0,0.007518872802481903,925.3319230246904,29.991342532371597,26115.670676735113
906,1.3326,6.0,4.0,0.007632626680455016,900.4476125424819,19.984930680483682,26456.32138723913
907,1.3939,6.0,4.0,0.00786427094105481,870.8652086146205,35.02386450381882,26878.992833443597
908,1.37,6.0,4.0,0.007993019648397106,823.9493388733142,54.981405117750064,27597.07172753898
909,1.4932,6.0,4.0,0.008133143743536712,788.775995202043,14.99447041251794,28175.910975164148
910,1.4964,6.0,4.0,0.00842063081695967,757.4353744875402,45.02791969165349,28723.308589731765
912,1.7832,4.0,4.0,0.00399868579800069,842.5587610210221,108.95991208164268,26702.82228429875
913,1.7876,4.0,4.0,0.001456566701137539,766.9859443160333,49.67140513240309,28001.892770808434
914,1.6783,6.0,4.0,0.0005105997931747673,898.0241536415292,84.7005664614172,26681.841812729777
915,1.7793,6.0,4.0,0.000425387797311272,935.0373279331931,19.9579583844278,26185.588739578725
916,1.6936,6.0,4.0,0.00024030506721820063,966.4906568878241,35.00639033593753,25814.930252772836
917,1.8479,3.0,4.0,0.00018381592554291628,1047.7025690048702,114.95039148432602,23974.4793622323
918,1.4379,7.0,4.0,0.04633815925542917,960.1242372013959,5.033927576024156,25846.066825689573
919,1.489,7.0,4.0,0.0022581156422822714,1015.5627931177065,110.01243789297024,25366.671717275265
920,1.5517,7.0,4.0,0.00042916235780765256,1083.3423999544773,20.016949107808085,24706.07127642637
922,1.4439,7.0,4.0,0.0012558385039641506,1123.9780117442974,54.97811673240981,24206.70873020879
923,1.4853,7.0,4.0,0.0010219751809720787,1172.1136272263675,35.0252328490107,23740.479163096126
924,1.6063,6.0,4.0,0.0035312823164426062,1123.7195293479613,9.995710362368829,23853.211000719526
925,2.081,6.0,4.0,0.010524819027921408,1119.9851778554143,9.83139401037067,23821.71963621146
926,1.7791,6.0,4.0,0.009948509134781111,1104.554495150715,24.962151127964454,23983.43647097621
927,1.7209,6.0,4.0,0.008693898655635988,1082.3204417624515,29.98304909521373,24225.82921534466
928,1.5183,6.0,4.0,0.009220268872802483,1052.2453006945752,35.0150133806967,24549.742463708306
929,1.4361,6.0,4.0,0.009822130299896589,1011.6194699245627,54.8157372416016,25010.82946766156
930,1.4271,3.0,4.0,0.026316701137538784,925.0080930741717,29.66925467787731,25107.440555032113
931,1.4872,3.0,4.0,0.025318252326783874,952.5611705449668,29.980504982907078,24761.014044483694
932,1.3364,3.0,4.0,0.02297746466735609,978.4205186578733,24.37742183600323,24453.071822467526
933,1.6449,3.0,4.0,0.013335130743093516,1008.5663305521243,29.78394633046801,24136.717244635023
934,1.5867,3.0,4.0,0.021958634953464326,1031.3084123618748,9.952461705011102,23849.722315687686
935,1.4754,3.0,4.0,0.021512150982419858,1063.8917121320724,54.946244208196674,23499.85543614218
936,1.8415,3.0,4.0,0.021025594622543952,1104.4280980888034,24.975084135292576,23085.92944812983
937,1.9072,3.0,4.0,0.02081592554291624,1119.5696296750164,5.014442254373563,22937.122894775355
938,1.7427,3.0,4.0,0.020808686659772493,1131.9629326741044,14.882272877865137,22817.04554226661
940,1.5726,3.0,4.0,0.02035746294381248,1166.7103679861782,39.98823155802385,22491.743958651088
941,1.7449,4.0,4.0,0.0194186271975181,889.1045878180438,134.71005486025535,25917.51399284425
943,1.9131,4.0,4.0,0.013800930713547052,980.2108160003921,29.73998738657707,24761.96958316768
945,1.6581,4.0,4.0,0.0037653395380903136,1011.3666726420003,24.89088992213885,24479.770595416983
946,1.6359,4.0,4.0,0.0013844364012409514,1045.0687941016606,34.93491671081688,24164.390366948326
947,1.7939,4.0,4.0,0.0009980610134436403,1069.8299507920585,14.941797243137964,23916.888591624003
948,1.7701,4.0,4.0,0.0007217802879643624,1092.8600375990736,59.427282883844896,23695.65067105908
949,1.6092,4.0,4.0,0.001158221302998966,1093.1912576306283,60.01291151992107,23662.4053702979
950,1.7572,4.0,4.0,0.0015612719751809721,1094.6556506770744,29.9299691483789,23628.506287908545
951,1.5802,6.0,4.0,0.030303257497414686,1193.0056536438137,44.96444053000998,23049.921940408596
952,1.506,6.0,4.0,0.031005429162357812,1142.5172545770006,49.97633057616049,23528.722608673568
953,1.6343,6.0,4.0,0.03189788004136505,1104.8671589789403,29.956806461770796,23905.905197745706
954,1.6077,6.0,4.0,0.03269674250258532,1081.9564654185353,14.979124227433731,24144.38685619722
955,1.3748,6.0,4.0,0.032925284384694935,1036.0748474472848,80.00253063899113,24648.021868430216
956,1.6004,6.0,4.0,0.032515081006549464,990.298075201505,9.968089208058565,25185.76386010471
957,1.4883,6.0,4.0,0.004793903356209458,958.6160706360009,50.01060201272581,25710.06849265627
958,1.6222,6.0,4.0,0.0002823869512080474,883.9761499687465,104.61367900580967,26925.650075926926
959,1.664,5.0,4.0,0.01361715787659428,1109.534790620149,54.980791186757486,23625.22261009371
960,1.7725,5.0,4.0,0.0045439503619441575,1125.246972529279,34.99927932015524,23536.02778157484
961,1.5042,5.0,4.0,0.004447259565667012,1136.3659377734111,5.015124951395668,23427.269081921993
962,1.6973,5.0,4.0,0.002744743192002758,1168.5875307650904,69.79217899676154,23146.710008891318
963,1.7022,3.0,4.0,0.0003257497414684592,1119.330204664079,166.375651028879,23194.858310248776
965,1.7377,1.0,4.0,0.00034979317476732164,1255.1402031216023,149.07645874891054,21434.408097372572
966,1.7275,4.0,4.0,0.0026853671147880043,1203.9689963715296,25.005866998097883,22547.401456133353
967,1.9005,4.0,4.0,0.0006471984582119019,1241.7880805701516,49.850578696799914,22301.64779409078
968,1.4167,4.0,4.0,0.0004906928645294726,1269.6741856505014,45.02650049938975,22082.99041742674
969,1.5645,4.0,4.0,0.0005080144777662876,1282.8894194393322,29.982354239390936,21972.18928182514
970,1.723,4.0,4.0,0.0006031540847983455,1271.5517161733328,44.954766334439746,22055.311056753777
971,1.6137,7.0,4.0,0.01631289703058059,1301.2355375720272,29.48911622903534,22420.34623186862
972,1.5299,7.0,4.0,0.012833764219234748,1333.0605424688913,24.982026726629165,22177.652163901257
974,1.3933,7.0,4.0,0.010144149800561384,1363.1995652369335,29.954368151954032,21956.213244803443
975,1.386,7.0,4.0,0.008759608755601516,1407.765907069276,54.935527347879315,21630.417210969645
977,1.6787,4.0,4.0,0.00020682523267838678,1542.379226612386,24.978400196992858,20172.63552136524
978,1.3625,4.0,4.0,0.00030558428128231647,1477.6703882708202,99.54345004072783,20567.77497468846
980,1.6701,4.0,4.0,0.003614012409513961,1396.2804339909803,139.78483545829178,20992.45609563955
981,1.6894,4.0,4.0,0.003959410548086867,1300.0947996889895,54.95217507273298,21713.975620631776
982,1.5068,4.0,4.0,0.0003771975180972079,1212.5202188997798,134.51988839039575,22589.20747895529
983,1.5383,4.0,4.0,0.00020682523267838678,1403.7236237970621,250.01176373627686,21099.44110232077
984,1.4932,4.0,4.0,4.21406411582213e-05,1227.8082310862878,124.84463070668066,22586.095125445307
986,1.625,5.0,4.0,0.008432419855222337,1252.8547634372298,44.98517141059092,22323.945260116707
987,1.79,5.0,4.0,0.004016072044122717,1263.6528705832711,25.04251019026493,22276.73854727147
988,1.8093,5.0,4.0,0.0070005170630816965,1276.7890265240997,39.925340624871325,22134.3681210835
989,1.9214,5.0,4.0,0.006918433298862462,1285.8544203551899,4.980701912953096,22060.508975753473
990,1.7054,5.0,4.0,0.00673862461220269,1291.6000748381275,14.991329572796586,22015.20090766925
991,1.8445,5.0,4.0,0.0005886763185108584,1313.1355309691842,59.927559809301975,21984.551038257752
992,,5.0,4.0,0.0005089193381592555,1333.1801516186158,5.0360513242530605,21834.76707330856
993,1.7982,3.0,4.0,0.0014484660461909688,1230.4841619001231,39.93230790926869,22083.01018628331
994,1.8967,3.0,4.0,0.0005261116856256464,1250.174645858772,24.94975405018146,21975.65478742251
995,1.6058,3.0,4.0,0.00029331839595541774,1270.3086530747587,40.04106089452522,21842.82627140644
996,1.4553,8.0,4.0,0.02103110996208204,1202.4716920911408,39.99846123330057,23547.056838703207
998,1.524,8.0,4.0,0.0052050155118924515,1275.5593536630272,40.04247839546466,22979.02962264139
999,1.3452,8.0,4.0,0.0024050450583542626,1323.3486155187327,65.01010100162928,22625.981301202602
1000,1.2259,8.0,4.0,0.0017074284729403655,1370.1805667699382,39.99281648779295,22274.15937694237
1001,1.303,8.0,4.0,0.001462973435884178,1462.7785652868372,149.97460546980685,21599.152971316886
1002,1.7742,3.0,4.0,0.013467140641158223,1236.8256528006175,45.066879574477426,21898.51736748266
1003,1.6684,3.0,4.0,0.0008567735263702173,1279.883333199685,49.997340983594164,21702.70727050215
1004,,3.0,4.0,0.0006036711478800414,1323.6627179419854,39.88751690996767,21377.325147038693
1005,,3.0,4.0,0.0008265253360910032,1349.5908220923675,34.98728379395979,21162.768111596124
1006,,3.0,4.0,0.00044564871529711243,1385.595969744978,60.03141922209967,20933.132236979007
1007,,3.0,4.0,0.0005855739400206825,1400.312000294844,39.93721476141178,20812.79653669324
1008,1.6672,3.0,4.0,0.0034635470527404353,1652.8210572657508,25.028987582338367,19139.908890143684
1009,1.5511,3.0,4.0,0.004990951396070321,1608.9421259006526,54.97578740480172,19368.218235349268
1010,1.6461,3.0,4.0,0.005399431230610135,1575.6444970789535,9.973621708389937,19558.23464515811
1011,1.8281,3.0,4.0,0.007680196483971045,1562.7389906775527,10.071653193882522,19616.67389085767
1012,1.5739,4.0,4.0,0.001298862461220269,1686.7439799046385,54.967203737632,19235.677988304873
1013,1.3891,4.0,4.0,0.001580144777662875,1654.1342153733387,14.988717777748935,19405.454806053884
1014,1.5215,4.0,4.0,0.0018614270941054811,1590.6971107411425,119.88519725928421,19762.097929396303
1015,1.3211,5.0,4.0,0.00020682523267838678,1526.8417652266846,144.95787073089247,20516.35573246736
1016,1.5623,5.0,4.0,0.00462952430196484,1523.882482594378,19.98838539987789,20366.050971085915
1018,1.7594,5.0,4.0,0.00040098241985522234,1540.4660303286068,49.639393205953965,20393.637567429814
1019,1.544,5.0,4.0,0.0008115305067218202,1546.8166586951907,34.98399184393099,20315.48760265723
1020,1.5585,5.0,4.0,0.020474857807652538,1550.0581358244926,14.966711736661438,20121.48779273201
1021,1.7463,5.0,4.0,0.014760018097207861,1557.8234160862557,14.963101995072233,20091.0999570548
1022,1.6414,5.0,4.0,0.012628662530162016,1566.9188458247395,39.9995963188102,20043.725602317998
1023,1.8538,5.0,4.0,0.012648655635987592,1577.5791020950753,29.28775516914228,19978.939182050308
1024,1.7345,5.0,4.0,0.012730351602895554,1564.9776577706236,84.7102344845368,20055.14924599633
1025,1.3918,2.0,4.0,0.004964581178903827,1495.8109561614187,64.62039823367974,19813.187593529605
1026,1.4289,2.0,4.0,0.006609358841778698,1448.6480663873801,34.92025936960143,20102.88454512662
1027,1.4471,4.0,4.0,0.030555325749741475,1342.8383502827087,80.06572797320959,21265.544950743773
1028,1.5626,4.0,4.0,0.029227413744476828,1410.6283587004548,49.83418882310444,20774.391691960667
1029,1.4699,4.0,4.0,0.023156437435367116,1450.7817528616497,44.95778312871716,20510.908261130535
1030,1.6823,4.0,4.0,0.022157445708376425,1480.2462637154918,19.96673762559514,20317.579695596432
1031,1.6234,4.0,4.0,0.020777404343329888,1503.9601317248994,34.93107917167883,20167.63008652811
1032,1.7622,4.0,4.0,0.01756899098832915,1531.4663219310455,29.942307271877088,20003.012599976475
1033,1.6657,5.0,4.0,0.00020682523267838678,1470.3447270939357,97.33698391876594,20888.57476079483
1034,1.6187,5.0,4.0,0.0006204756980351604,1411.2620426549609,64.98437319553348,21238.889195664728
