LINK_ID,F_NODE,T_NODE,ROAD_NAME,LANES,ROAD_RANK,n_dsi_pt,dsi_static,dsi_static_n,v_link,v_norm,p_dummy_raw,p_dummy,p_resid,dsi_dynamic,dsi_t_a020,dsi_t_a035,dsi_t_a050,dsi_t,d_near,data_source,length_m
2520197007,2520794500,2520078003,공단로,1,107,30,1.1606566666666667,0.015364807994394986,3072.766073037815,0.03158154376363781,0.005489999999999999,0.011243064172493123,0.11327356221298929,0.08076013887014741,0.06768107269499693,0.05787177306363406,0.0480624734322712,0.05787177306363406,297.47535402876775,보간,323.7775126948265
2520154901,2520049703,2520047505,-,3,107,5,1.15562,0.004808139715234092,4053.5320302633363,0.12799293590433436,0.1313,0.4775441364654828,0.9000656024491581,0.5927806811643183,0.47518617287450143,0.38699029165713883,0.29879441043977617,0.38699029165713883,71.60050897485561,실측,130.5196159842562
2520124000,2520076601,2520492400,경강로,2,107,13,1.2870769230769232,0.28033702057339543,11097.474438265612,0.8204275465381852,0.03780769230769227,0.13102507336978916,0.14301333916466213,0.41262419369932435,0.3861667590741386,0.3663236831052492,0.34648060713635986,0.3663236831052492,128.5754408218054,보간,57.28745343545614
2520078903,2520446400,2520055903,명주로17번길,1,107,16,1.44998125,0.6217785044715286,6332.192575135305,0.35199014311639965,0.03158749999999996,0.10797060756464226,0.21189591078066913,0.26765341525028985,0.3384784330945376,0.3915971964777234,0.4447159598609092,0.3915971964777234,274.29237986354275,보간,72.83648315164999
2520026903,2520484100,2520012403,율곡로,2,107,25,1.2766559999999998,0.25849514868344137,8247.402445877082,0.540259371385871,0.11504799999999998,0.41730786727459446,0.7019462059916903,0.6375948458185743,0.5617749063915477,0.5049099518212777,0.4480449972510078,0.5049099518212777,447.7700573888519,보간,129.6412514938082
2520272000,2520073901,2520075202,하슬라로206번길,1,107,15,1.37718,0.4691897592911961,6102.250461316337,0.32938634132073485,0.23342666666666662,0.8560655113671232,0.9849114366936366,0.7240124487352216,0.6730479108464165,0.6348245074298127,0.5966011040132089,0.6348245074298127,158.7560673393888,보간,99.35533753845569
2520230000,2520093001,2520093402,해안로,1,107,17,1.1975588235294117,0.09271037294189331,3620.574869669702,0.08543232061931881,0.038535294117647036,0.1337218502888276,0.344850207741089,0.24160188866662444,0.21182358552167824,0.18948985816296854,0.16715613080425887,0.18948985816296854,698.1015034740096,보간,133.04895838071678
2520648705,2520674000,2520426000,성덕로176번길,1,107,12,1.246,0.19424129902772463,3666.586564310247,0.0899553686537313,0.07359166666666665,0.26365447973251555,0.5928274655587142,0.392684370990531,0.3529957565979698,0.32322929580354876,0.29346283500912784,0.32322929580354876,277.2667839622857,보간,71.37577714672157
2520234300,2520066601,2520066701,공항길,2,107,15,1.28434,0.2746005303625432,3058.2544414777576,0.030155019330738563,0.029013333333333304,0.09842973897766559,0.27421823748086593,0.17708107665711526,0.19658496739820086,0.21121288545401504,0.22584080350982924,0.21121288545401504,666.1156244842193,보간,70.39910240839772
2520151403,2520846900,2520951600,창해로,1,107,33,1.1624818181818182,0.019190258511535153,2993.554330492232,0.02379485998200034,0.0701151515151515,0.2507691546948052,0.5829870981849989,0.3604285873802055,0.29218092160647147,0.2409951722761709,0.18980942294587033,0.2409951722761709,183.08020448981904,보간,325.1583641518233
2520245500,2520051704,2520050901,남산초교길12번길,1,107,20,1.3471250000000001,0.4061955835538992,5616.405048020125,0.2816266976300341,0.07980499999999993,0.28668352349570675,0.586485895473431,0.4651519347317591,0.4533606644961871,0.4445172118195081,0.43567375914282913,0.4445172118195081,158.31827001788136,보간,100.3541934723061
2520095400,2520088901,2520089802,강릉대로,2,107,16,1.2002625,0.09837717948739445,4933.871235666579,0.21453216345772796,0.02690624999999998,0.09062006393002218,0.21539470806910124,0.2150514153137747,0.19171656814849866,0.1742154327745416,0.15671429740058457,0.1742154327745416,60.56997155507068,실측,112.46145753050241
2520208902,2520722100,2520058003,경강로,2,103,26,1.412492307692308,0.5432030587907386,7541.692259820242,0.47088655008803215,0.09713461538461532,0.3509138568258971,0.621692543188279,0.5616717579343808,0.5579780181056524,0.5552077132341061,0.5524374083625597,0.5552077132341061,385.95878255085273,보간,140.2502819296589
2520196601,2520077704,2520077703,성덕로,3,107,6,1.1937666666666666,0.08476215148672253,2777.199526377629,0.0025267198030481637,0.04811666666666659,0.16923416483970938,0.4340695385961076,0.2623154967164699,0.22680482767052046,0.20017182588605834,0.1735388241015962,0.20017182588605834,76.39935338133712,보간,13.109460242619697
2520665802,2520673800,2520067504,제방길,1,107,30,1.3778499999999998,0.4705940546744592,12278.442853542836,0.9365192686786676,0.05824333333333331,0.20676755268980368,0.2785917340914061,0.5404468928571362,0.5264763252206008,0.5159983994931993,0.5055204737657977,0.5159983994931993,152.03450818603454,보간,102.02383479510844
2520096901,2520085404,2520085403,강릉대로,2,107,7,1.1722428571428571,0.03964903753966001,7353.337572456051,0.45237088129750996,0.06374285714285714,0.22715093914145135,0.413732779357096,0.42911074392938076,0.3512184026514366,0.29279914669297846,0.23437989073452037,0.29279914669297846,372.61660631251493,보간,12.256384797511535
2520155801,2520060306,2520060309,하슬라로,2,107,7,1.1694571428571428,0.033810282747838635,5556.690055833747,0.27575658612591336,0.14477142857142858,0.527474520283745,0.896348130330199,0.6493526957368932,0.5262442131390823,0.43391285119072415,0.3415814892423659,0.43391285119072415,12.177023708668065,보간,11.392351498093168
2520145101,2520045601,2520240301,관대길,1,107,17,1.4435647058823529,0.6083296637537384,4648.254107509897,0.1864553886248087,0.06190588235294115,0.22034239201234385,0.5049201836868576,0.37817119525216214,0.4242028889524774,0.45872665922771383,0.4932504295029503,0.45872665922771383,432.2986229393722,보간,76.63498257991118
2520156202,2520613000,2520321100,홍제로,1,107,15,1.5702266666666667,0.8738084798202064,9194.19418830688,0.6333310255175029,0.06326666666666661,0.2253859909683065,0.3610321452000875,0.4694070995664188,0.5502873756171763,0.6109475826552444,0.6716077896933126,0.6109475826552444,136.73761736070608,보간,55.604721078444435
2520114301,2520074404,2520074403,솔올로,2,107,9,1.1894666666666667,0.075749509474732,6761.101913235714,0.3941528487892033,0.09776666666666667,0.3532564861126366,0.6568991909031271,0.5523261467417855,0.45701081928837484,0.38552432369831674,0.31403782810825875,0.38552432369831674,191.1138971499468,보간,13.326827784077125
2520081201,2520089803,2520089802,강릉대로587번길,1,107,7,1.2256,0.15148364855223442,5039.903699332858,0.22495538151384073,0.012885714285714273,0.03865447424960264,0.10780669144981413,0.1544318700952967,0.15384222578668427,0.1533999925552249,0.15295775932376557,0.1533999925552249,5.67197175333302,실측,11.134517611761998
2520025501,2520011801,2520011805,강릉대로,3,107,12,1.2015166666666666,0.10100586674089147,9936.149487927398,0.7062668190323397,0.1501583333333333,0.5474404964924438,0.7819811939645747,0.7518468727415452,0.6216786715414144,0.5240525206413164,0.42642636974121834,0.5240525206413164,51.1795640430387,보간,18.160943639449034
2520226404,2520627800,2520313500,명주로,1,107,40,1.5997875000000001,0.9357669003805443,8028.6805341242225,0.5187585394611769,0.04467749999999995,0.15648726789621553,0.2510387054450033,0.3575911993834404,0.4732263395828612,0.5599526947324268,0.6466790498819923,0.5599526947324268,197.307578911303,보간,209.65261341340326
2520246601,2520072702,2520072701,교동광장로100번길,1,107,10,1.2982099999999999,0.30367154075935904,7081.081641448866,0.4256075407333468,0.24533999999999997,0.9002209847628562,0.9766017931336103,0.7573060806783054,0.6665791726945163,0.5985339917066742,0.5304888107188322,0.5985339917066742,235.8028030613252,보간,13.04763260501971
2520644200,2520234301,2520234601,선수촌로128번길,1,107,17,1.2470882352941177,0.19652220022090983,10198.499319244647,0.7320563688008955,0.028629411764705865,0.09700677546818796,0.0793789634813033,0.339144570798501,0.3106200966829828,0.2892267410963441,0.2678333855097054,0.2892267410963441,146.70491105602528,보간,38.369767234821644
2520231503,2520488700,2520469600,해안로,2,107,13,1.2335538461538462,0.16815461785527258,4053.653505055981,0.12800487713637101,0.05744615384615382,0.20381289368271546,0.48830089656680514,0.34490308083349236,0.3095533882378484,0.28304111879111543,0.25652884934438247,0.28304111879111543,322.91304775323226,보간,51.56065770480801
2520027104,2520560800,2520012501,강릉대로,3,107,27,1.319385185185185,0.3480539509016103,7183.880000579686,0.4357128393936086,0.1758333333333333,0.6426020896179705,0.9186529630439536,0.7264427938311163,0.6507650252452151,0.5940066988057893,0.5372483723663632,0.5940066988057893,253.1674263631464,보간,124.84093309468251
