edge_id,case,dsi,aadt,length,width,rclass,tp_dist
3786,1,1.6821,34000.18630136986,9.923274758927493,10.0,4.0,105.95899092110203
3787,1,1.6785,34000.18630136986,44.92061769437702,10.0,4.0,102.06128279741397
3788,0,1.2458,45055.38356164384,98.80384640140068,10.0,4.0,321.66449901244306
3793,0,1.5394,45055.38356164384,59.57624442048373,10.0,4.0,293.1463024457752
3798,0,1.333,15159.46301369863,145.0202397410846,4.0,4.0,151.33752843740578
3807,0,1.379,15159.46301369863,64.95696433660761,10.0,4.0,300.12490218488244
3809,0,1.3378,15159.46301369863,64.99961691542589,10.0,4.0,400.55174295354914
3811,0,1.8708,24915.00547945205,40.078215684645876,10.0,4.0,106.18120182856265
3821,1,1.7252,9002.78904109589,99.70459373384006,10.0,4.0,182.67931209202067
3822,0,1.4449,9002.78904109589,179.60946900651487,10.0,4.0,198.66197237926323
3823,1,1.6962,16735.476712328767,104.66050182743759,10.0,4.0,396.6997722523064
3825,0,1.3074,43406.35616438357,29.315212961418815,9.0,3.0,400.34657598806166
3830,0,1.31,11245.60989010989,129.9192392586219,10.0,4.0,428.9228045428339
3835,0,1.3916,19199.1397260274,104.88282940022908,10.0,4.0,274.48649489555385
3840,1,1.7725,12818.235616438356,133.3474130735959,10.0,4.0,377.6307026443329
3843,0,2.236,19718.77808219178,30.03973574545401,10.0,4.0,212.1264580978088
3845,0,1.17,7964.375342465753,73.08813271712135,10.0,4.0,189.795280981418
3849,0,1.9659,27573.70523415978,24.957458000649012,10.0,4.0,264.77237268526045
3851,0,1.4178,41638.88493150685,59.92274014984332,10.0,4.0,255.43799299232168
3863,0,1.6978,12043.954385964911,29.93771327439491,10.0,4.0,260.62265266302427
3866,0,1.5109,12043.954385964911,24.838797310348944,10.0,4.0,317.6878046210045
3867,0,1.4529,19708.641666666663,55.04361957176659,10.0,4.0,226.81401632110035
3872,1,1.8204,12043.954385964911,44.99641108772697,10.0,4.0,174.1814449067799
3875,1,2.0911,12043.954385964911,28.61658774199116,10.0,4.0,221.22354902892485
3879,0,1.6857,27573.70523415978,59.92420845103734,10.0,4.0,335.84190619392626
3886,0,1.4064,27573.70523415978,24.158851980924055,10.0,4.0,427.08941745798165
3892,0,1.9991,41638.88493150685,25.00634631509942,10.0,4.0,400.6147502463158
3903,0,1.6146,27573.70523415978,59.86390882162362,10.0,4.0,416.5540581219227
3904,0,2.0292,27573.70523415978,49.97382989674837,10.0,4.0,469.6907821656274
3913,0,2.2148,19708.641666666663,40.05786968868992,10.0,4.0,425.5618088967378
3918,0,1.6468,27573.70523415978,20.002099482073493,10.0,4.0,253.76744890223475
3921,0,1.6635,20639.41597796143,64.30560790559139,10.0,4.0,201.12842398649255
3922,0,1.596,12043.954385964911,24.737546321622027,10.0,4.0,284.3435362722841
3926,1,1.6598,20639.41597796143,59.174987223029085,10.0,4.0,200.39981652025253
3927,0,1.3175,30598.564383561643,30.03049042798664,10.0,4.0,91.68920646754867
3929,0,1.1715,30598.564383561643,54.78078874129158,10.0,4.0,105.81468424639272
3962,0,1.2321,22843.43561643836,24.983685968802803,10.0,4.0,246.54610382590377
3965,0,2.0867,22843.43561643836,40.02314966181474,10.0,4.0,178.52837782525603
3973,0,1.7929,12458.46301369863,59.5346312708601,10.0,4.0,273.32764053026114
3974,0,1.7753,6777.397260273972,69.63299527137484,10.0,4.0,337.17790050254314
3980,0,1.2065,9849.424657534246,94.8712705764508,10.0,4.0,100.16630074420003
4002,0,1.2115,13635.024657534246,608.3314084196659,6.0,3.0,382.76113177693964
4008,0,1.3621,15159.46301369863,49.95405715969383,10.0,4.0,393.40943385797436
4014,0,1.5198,15159.46301369863,49.970693838926806,10.0,4.0,335.83432480119524
4016,0,1.4063,13780.117318435754,84.87453220873815,10.0,4.0,128.2908903277453
4017,0,2.0407,19625.87123287671,54.43264107061478,10.0,4.0,279.86937935860345
4019,0,1.5208,30598.564383561643,44.99008946572517,10.0,4.0,196.02414615294617
4021,0,1.1618,24915.00547945205,25.002450618641305,10.0,4.0,314.9692579300013
4025,0,1.7631,29454.12328767123,69.97710116916842,10.0,4.0,39.849365261834485
4027,0,1.3096,30598.564383561643,269.73777993336654,10.0,4.0,355.62330528053997
4029,0,1.859,42075.78082191781,14.99665427637619,8.0,4.0,236.4463263560479
4032,1,2.0555,42075.78082191781,24.986736965073124,10.0,4.0,154.51434331473763
4034,0,1.4438,6777.397260273972,108.88944077713677,10.0,4.0,493.0336689980036
4036,0,1.8331,42075.78082191781,45.04025496708988,10.0,4.0,155.4426499402104
4041,0,1.3314,13780.117318435754,49.99873856859921,10.0,4.0,128.98732978777102
4044,0,1.6386,13780.117318435754,44.92439178531055,10.0,4.0,444.0344898851859
4048,0,1.3824,11245.60989010989,45.02853535194517,10.0,4.0,274.2012112504696
4051,0,1.4341,13780.117318435754,388.94872672351084,10.0,4.0,317.0329132265897
4052,0,1.9555,19718.77808219178,39.56679293179063,10.0,4.0,188.25757835957256
4059,0,1.2191,41638.88493150685,9.991549505545997,10.0,4.0,341.0949464906189
4061,0,1.2657,41638.88493150685,29.75933462655093,10.0,4.0,318.71915023074916
4078,0,1.8803,12818.235616438356,39.99306837946034,10.0,4.0,348.6061355862641
4082,0,1.8611,27573.70523415978,40.035704080300206,10.0,4.0,274.75493666761264
4084,1,1.7096,41638.88493150685,24.956850361705005,10.0,4.0,482.66338154033406
4085,0,1.3925,19625.87123287671,99.96923542647446,4.6800000000000015,4.0,83.51350320158664
4087,0,1.5906,31211.10136986301,60.000482612557555,10.0,4.0,344.08998007061507
4092,0,1.9092,31211.10136986301,44.99411613865762,10.0,4.0,298.0443012668433
4100,0,1.7865,11245.60989010989,64.91438372432899,10.0,4.0,248.36210638530545
4107,1,1.1965,37106.39178082192,9.20526626166562,10.0,4.0,293.1600379385955
4111,0,1.5829,17097.982578397212,323.45116884560775,10.0,4.0,280.64897003282226
4112,0,1.4714,31519.065753424657,44.92415820596564,10.0,4.0,98.57205715576318
4113,0,1.5945,31519.065753424657,50.02031894731856,10.0,4.0,147.53988560430585
4114,0,1.7143,17246.194520547946,34.66154753876742,10.0,4.0,191.62046115847141
4121,0,1.4061,11245.60989010989,49.839848028560894,10.0,4.0,259.25350104259735
4122,0,1.5793,11245.60989010989,34.49878905955244,10.0,4.0,236.32780304598884
4123,0,1.3098,11245.60989010989,34.65673135625855,10.0,4.0,225.85568762109145
4125,0,1.3065,12466.791780821915,169.11644227935878,10.0,4.0,256.72139546293835
4127,0,2.0849,7964.375342465753,44.87882289379925,10.0,4.0,92.39029472682208
4133,0,2.0325,19625.87123287671,49.60858007529202,10.0,4.0,128.46467936160863
4137,0,1.9673,27573.70523415978,69.26934006411553,10.0,4.0,459.32720384063924
4139,0,1.6918,13836.471232876713,94.90454090748489,20.0,3.0,118.39304266479886
4140,0,1.7023,13836.471232876713,68.96146767090968,20.0,3.0,155.24250938900994
4141,0,1.1579,16735.476712328767,39.942460622953384,6.0,3.0,486.0192141167568
4142,0,1.741,28222.04109589041,143.6263633637588,10.0,4.0,374.1350732941432
4146,0,1.6597,19652.534246575346,114.6089791944683,10.0,4.0,420.2019122655757
4148,0,1.4144,30598.564383561643,124.60655553326542,10.0,4.0,365.5371351483376
4150,0,1.7264,20639.41597796143,45.03424131062185,6.0,4.0,105.96241291884328
4156,0,1.1853,19199.1397260274,369.97256445535936,3.0,4.0,282.78047651264
4157,0,1.4475,20639.41597796143,74.79564924559018,3.0,4.0,110.64537518845269
4162,0,1.4236,13635.024657534246,263.2146502256954,6.0,3.0,155.23671687720622
4170,0,1.4055,16320.223880597016,24.91279565271846,24.0,3.0,246.60567980069303
4171,0,1.5734,20639.41597796143,35.0130907462168,10.0,4.0,141.3234220170286
4172,0,1.379,20639.41597796143,10.032391140441556,10.0,4.0,163.79125010213767
4177,0,1.9271,31211.10136986301,15.03428236851954,10.0,4.0,280.96697045454795
4187,0,1.6739,12043.954385964911,34.70302266347228,8.0,4.0,307.334756410471
4188,0,1.1659,20639.41597796143,115.04714486792238,8.0,4.0,379.27533078221
4195,0,2.2008,43406.35616438357,24.822920148049814,3.0,4.0,350.34086967166894
4202,0,1.3346,10168.14794520548,164.67303413627255,4.0,3.0,117.13194055733128
4203,0,1.6909,12458.46301369863,44.506277935099085,4.0,3.0,139.42761126648546
4207,0,1.7445,13635.024657534246,59.94410782031289,10.0,4.0,455.89731451157513
4209,1,1.15,7964.375342465753,39.84152279494499,20.0,3.0,162.6960385259277
4210,0,1.64,16320.223880597016,59.89991369943074,23.0,3.0,130.97020971305665
4215,1,1.9892,37106.39178082192,44.95593661118981,2.0,3.0,141.37890413932516
4217,1,1.8999,17246.194520547946,39.95282745785586,23.0,3.0,28.181882784847048
4218,0,1.332,27573.70523415978,80.03665941709893,14.0,3.0,295.6491057507921
4220,0,1.3929,41638.88493150685,65.05588475615683,14.0,3.0,76.79815498904769
4221,0,1.208,20545.254794520548,374.94826920069136,32.0,3.0,460.1861998145955
4223,0,1.7439,13836.471232876713,118.40421063646525,20.0,3.0,126.65421525168553
4224,0,1.2595,20639.41597796143,34.98860464525753,10.0,4.0,108.47751550910678
4226,0,1.6693,30310.46301369863,40.00406700603403,10.0,4.0,168.35570396635126
4229,1,1.3451,41638.88493150685,20.013632109720447,10.0,4.0,445.7112364841256
4237,0,1.3452,33247.925619834714,80.06530615403481,10.0,4.0,374.27977498591673
4240,0,1.5185,19113.699724517905,59.8693674621946,10.0,4.0,315.63945945370455
4245,0,1.3269,30598.564383561643,104.19473651893443,10.0,4.0,287.8918181541722
4248,0,1.901,27573.70523415978,70.08206849185872,10.0,4.0,263.9858618332289
4251,0,1.6408,19708.641666666663,53.44697790570492,10.0,4.0,298.9744943504035
4253,1,1.6795,43406.35616438357,39.711048056656594,10.0,4.0,63.52140836360287
4257,1,1.5782,43406.35616438357,44.959120949047914,10.0,4.0,109.85936782600358
4259,0,1.2094,21420.249315068493,93.64472678356277,24.0,3.0,481.36184359636053
4260,0,1.3697,28222.04109589041,274.02878982287496,24.0,3.0,165.97277898464708
4262,1,1.9502,37106.39178082192,35.02718041978317,25.0,2.0,151.05743389594474
4263,1,1.1597,33765.32602739726,30.010564907863603,25.0,2.0,150.8380075317606
4264,0,1.3993,16320.223880597016,49.845317779075586,24.0,3.0,216.84320016466887
4265,1,1.223,31584.86301369863,393.6423264469536,25.0,2.0,318.00331171715993
4266,1,1.4916,16320.223880597016,138.58527516193607,24.0,3.0,73.59422416300602
4267,0,1.5398,26901.89589041096,30.0317132335089,25.0,2.0,269.05889871696536
4268,0,1.507,16320.223880597016,24.982171817296965,24.0,3.0,279.81091361692546
4269,1,1.5924,26901.89589041096,84.93494663441126,25.0,2.0,89.9537776848137
4270,1,1.2756,28633.194520547942,80.01499943137583,20.0,3.0,91.23923207562916
4272,1,1.2679,32777.45479452055,40.00151669712967,20.0,3.0,178.7852246880201
4274,0,1.3354,22843.43561643836,39.15188633112275,20.0,3.0,344.44150262310706
4276,0,1.1778,6777.397260273972,39.42387545249147,20.0,3.0,256.1700044128396
4279,0,1.5055,6777.397260273972,99.94601732273671,20.0,3.0,98.94908034537787
4282,1,1.3192,12818.235616438356,64.47454405512144,24.0,3.0,381.79414264496097
4285,0,1.529,12818.235616438356,64.98121296451268,24.0,3.0,100.3478303595893
4286,0,1.6209,12818.235616438356,93.92247588722749,24.0,3.0,165.46904346722073
4289,0,1.2033,12818.235616438356,24.94468149957435,24.0,3.0,190.2000095068057
4293,0,1.4536,15328.780821917808,119.5103786054241,20.0,3.0,399.11888644941064
4294,1,1.1561,43406.35616438357,29.631135168645265,25.0,2.0,44.909333770807706
4295,0,1.3773,12043.954385964911,83.79154850410292,14.0,3.0,299.6900266393785
4297,0,1.1914,10168.14794520548,204.28132990544654,20.0,3.0,443.74174272606314
4301,0,1.2351,41638.88493150685,82.82307671208635,24.0,3.0,62.43374798241212
4303,0,1.4133,38361.24657534246,144.0152598154981,40.0,2.0,28.902157451357798
4305,0,1.7914,12043.954385964911,29.616337059696896,14.0,3.0,219.2923485781099
4306,0,1.3286,21420.249315068493,132.19200453098225,24.0,3.0,418.6383541594132
4307,1,1.7261,16320.223880597016,60.009863568432465,24.0,3.0,335.6803402637917
4308,1,1.1535,33765.32602739726,24.9804599379931,25.0,2.0,51.99935869353112
4316,1,1.2148,41638.88493150685,35.05556104528124,24.0,3.0,403.962282045278
4318,0,1.1627,30310.46301369863,69.89283322189708,14.0,3.0,218.5797461663814
4319,0,1.534,28222.04109589041,154.77919551656225,10.0,4.0,238.12986237297886
4325,0,1.1719,21420.249315068493,64.74752610341086,24.0,3.0,219.6943358359315
4328,0,1.6844,19708.641666666663,40.012932282851196,23.0,3.0,364.34097707714443
4329,1,1.3497,16320.223880597016,104.82800118939876,24.0,3.0,66.25169265118996
4330,0,1.6122,27573.70523415978,44.5324143667369,23.0,3.0,233.10591535305304
4331,1,1.3432,16320.223880597016,44.63834676546054,24.0,3.0,102.40432807969002
4332,0,1.3089,34000.18630136986,10.044908083250968,24.0,3.0,193.769946882863
4333,0,1.2658,34000.18630136986,29.614090716534758,24.0,3.0,191.58167173735438
4335,0,1.1953,34000.18630136986,40.00253262004308,24.0,3.0,212.966180504266
4336,1,1.2298,21420.249315068493,45.017567926172234,24.0,3.0,180.48182915774447
4344,0,1.6903,21420.249315068493,174.4152677607321,10.0,4.0,365.7801603699372
4358,0,1.6453,15159.46301369863,39.95813883882119,10.0,4.0,465.44023394885255
4359,0,1.6116,15159.46301369863,40.03640514691547,10.0,4.0,457.49736775792337
4363,0,1.3305,12525.819178082193,59.93084167060332,10.0,4.0,152.33690201615465
4364,0,1.4773,22671.331506849318,94.25858390555626,10.0,4.0,356.35464473615
4365,0,1.3715,22671.331506849318,44.637324044429796,10.0,4.0,412.27282713217977
4366,0,1.6213,12525.819178082193,39.85736222190121,10.0,4.0,225.0590467629237
4367,0,1.5852,24915.00547945205,89.97563093853682,10.0,4.0,172.60404355076304
4368,0,1.392,11876.054794520547,357.97035056224513,3.0,4.0,397.30917812374776
4370,0,2.1557,31519.065753424657,19.925612310986335,8.0,4.0,350.46792637042074
4371,0,1.3788,19971.712328767124,174.8216705929632,25.0,3.0,245.79501530333926
4372,0,1.4937,11876.054794520547,104.4164212728996,10.0,4.0,321.0543403595326
4373,0,1.7994,41638.88493150685,54.94339362325725,10.0,4.0,423.88243665620945
4374,0,1.273,15159.46301369863,144.8831565955077,10.0,4.0,496.4805896680642
4375,0,1.6486,15159.46301369863,49.97904523597775,10.0,4.0,370.8903300895353
4399,0,1.3471,15159.46301369863,100.00774420919403,3.0,4.0,430.2462643636818
4404,0,1.1766,29454.12328767123,84.64422426691345,10.0,4.0,453.6870047497123
4406,0,1.6492,31519.065753424657,39.72662802812354,10.0,4.0,246.35317825751923
4411,0,1.6363,11245.60989010989,99.94580507970898,10.0,4.0,457.33009616981025
4414,0,1.444,11245.60989010989,94.69217057123393,10.0,4.0,435.845380055602
4424,0,1.3921,11245.60989010989,89.16805221133248,10.0,4.0,222.79050817265338
4425,0,1.8384,11245.60989010989,34.97545800700773,10.0,4.0,306.8221017701823
4426,0,1.4777,11245.60989010989,54.9645541194907,10.0,4.0,370.2914405029832
4430,0,1.7555,19718.77808219178,19.998646063075835,10.0,4.0,247.05097677690935
4433,0,1.363,19113.699724517905,78.8746113224623,10.0,4.0,151.1987060208989
4435,0,1.1705,19113.699724517905,49.686377170384326,10.0,4.0,274.5367787452343
4436,0,1.4054,20545.254794520548,79.81119450382232,3.0,4.0,215.62275153923386
4437,0,1.369,20545.254794520548,84.96590524213605,10.0,4.0,373.28720934067155
4442,0,1.4899,33247.925619834714,54.95737370938011,10.0,4.0,208.16508363871063
4448,0,1.4451,20545.254794520548,74.84424966640326,10.0,4.0,421.90585816514994
4449,0,1.6401,20545.254794520548,34.922209976196996,10.0,4.0,471.30042367194903
4450,0,1.4597,19821.895316804406,20.010314629903764,10.0,4.0,107.03205972437787
4457,0,1.6215,22843.43561643836,64.97983765461309,10.0,4.0,83.26814769850532
4460,0,1.3421,24915.00547945205,158.49017709053868,10.0,4.0,94.23329275597416
4461,0,1.4676,6232.819178082192,124.36680803752434,10.0,4.0,221.89394811350144
4466,0,1.3192,28222.04109589041,129.4984369773189,10.0,4.0,378.6027243783307
4467,0,1.4603,38361.24657534246,144.90691988236725,10.0,4.0,254.9492727425113
4473,0,1.6334,20545.254794520548,69.76130744311753,10.0,4.0,121.16581878468008
4481,0,1.2056,19821.895316804406,59.4767769190814,4.0,4.0,117.8852832582314
4487,1,1.8374,21420.249315068493,39.98712316223477,10.0,4.0,192.89340510026855
4488,0,1.4224,11876.054794520547,59.966416086416665,10.0,4.0,171.92627521742253
4489,1,1.5042,21420.249315068493,39.98666580974306,10.0,4.0,156.91499300751843
4490,0,1.6826,12043.954385964911,24.946515088445416,10.0,4.0,280.2019046991637
4491,0,1.806,20545.254794520548,29.781334522734294,10.0,4.0,491.756021314754
4492,0,1.5365,19652.534246575346,78.67322450024454,10.0,4.0,443.3324222384314
4494,0,1.3528,15328.780821917808,169.53681342422064,10.0,4.0,285.2448280586102
4497,0,1.8417,11245.60989010989,29.85653001124934,10.0,4.0,117.5235539449273
4503,0,1.6894,19821.895316804406,44.99100620626279,10.0,4.0,124.93558647164426
4510,0,1.6663,19821.895316804406,25.0465333821571,10.0,4.0,122.64930556927038
4511,0,1.7911,19821.895316804406,34.95665810572177,10.0,4.0,103.74471065135597
4514,0,1.7882,43406.35616438357,49.96847581661906,3.0,4.0,193.48408702304764
4515,0,1.7077,13836.471232876713,29.955375040686985,10.0,4.0,325.0321942812706
4516,0,1.2836,13836.471232876713,19.95414236091771,10.0,4.0,300.4892952078745
4517,0,1.4554,16320.223880597016,44.9579080208953,10.0,4.0,215.3915295810912
4522,0,1.1547,19625.87123287671,129.56356909995299,10.0,4.0,146.07996061928853
4523,0,1.189,19708.641666666663,99.56791920446297,10.0,4.0,214.07219054054144
4524,0,1.5693,41638.88493150685,19.983800401118827,10.0,4.0,303.5669278037671
4525,0,1.5776,19708.641666666663,54.41146899919514,10.0,4.0,280.5072306822677
4532,0,1.9481,41638.88493150685,24.939354563704462,10.0,4.0,327.1767674190253
4537,0,1.7774,41638.88493150685,19.980109151817455,10.0,4.0,389.60814992707543
4538,0,2.041,33765.32602739726,34.15524560396264,10.0,4.0,144.97421975054536
4541,1,1.1806,37106.39178082192,40.07747104612769,10.0,4.0,269.91095110225314
4543,0,1.8463,19718.77808219178,40.007531024975705,10.0,4.0,231.21486968636685
4545,1,1.9019,34000.18630136986,34.99650092104308,10.0,4.0,117.35982748376394
4546,0,1.7892,12043.954385964911,33.83406677276244,3.0,4.0,346.34919258719447
4549,0,2.0198,17246.194520547946,30.030014697530344,10.0,4.0,242.0271368347767
4550,0,2.0397,17246.194520547946,25.02150561677814,10.0,4.0,271.23783647435084
4551,0,1.849,19625.87123287671,64.48125258904722,10.0,4.0,258.50324256837047
4552,0,2.0551,19625.87123287671,39.94159199771415,10.0,4.0,253.37674714835984
4558,1,1.8861,32777.45479452055,89.06515177915675,10.0,4.0,272.41548309028036
4561,0,1.8677,27573.70523415978,64.132362092682,10.0,4.0,326.9489660893151
4567,0,1.6364,27573.70523415978,54.985143998895445,10.0,4.0,193.4011841201403
4569,0,1.9145,27573.70523415978,45.03285920684662,10.0,4.0,307.2820223302133
4571,0,1.5317,27573.70523415978,48.535172386880944,10.0,4.0,277.9926003137345
4577,0,1.499,19708.641666666663,39.963152624279694,3.0,4.0,162.78657018744798
4580,0,1.4407,30598.564383561643,158.68287902543165,10.0,4.0,331.3428711459917
4584,0,1.6447,33765.32602739726,59.879717402947875,10.0,4.0,123.45029706160767
4592,0,1.9832,27573.70523415978,29.531510499193114,10.0,4.0,403.8146167168101
4593,0,1.4814,27573.70523415978,29.958099353634662,10.0,4.0,329.7477024586816
4594,1,1.9497,32777.45479452055,24.977663534094685,10.0,4.0,413.1057374487136
4598,1,1.8371,37106.39178082192,25.03192151785366,10.0,4.0,170.5954404715152
4600,0,1.5548,43406.35616438357,29.898349305881773,10.0,4.0,423.2684419606517
4603,1,1.8706,32777.45479452055,40.003303269987484,10.0,4.0,369.57596160662564
4613,0,2.0354,42075.78082191781,39.17128711735054,8.0,4.0,219.39075400088734
4616,0,1.4501,22671.331506849318,64.97748889298182,10.0,4.0,445.7528538681217
4618,0,1.9217,24365.02191780822,44.8596224713016,10.0,4.0,285.56669820380466
4619,0,1.8914,24365.02191780822,34.815983462939656,10.0,4.0,205.58095026940774
4621,0,1.578,20639.41597796143,74.83068890163132,10.0,4.0,140.77635432502515
4626,1,1.6957,20639.41597796143,49.97633263080968,10.0,4.0,148.0050138888914
4627,0,1.7099,31211.10136986301,24.892567978423216,10.0,4.0,174.09435883705063
4628,0,1.4017,31211.10136986301,14.983760797605862,10.0,4.0,196.14613338437206
4629,0,1.7029,22671.331506849318,89.95568391286056,10.0,4.0,408.13143498917515
4630,0,1.5436,38361.24657534246,34.876530062165706,10.0,4.0,327.3409980314394
4631,0,1.6101,38361.24657534246,94.92415800673878,10.0,4.0,283.03022002128176
4632,0,1.679,38361.24657534246,24.969424582881608,10.0,4.0,259.0488125054523
4635,0,1.3731,22671.331506849318,69.89460903589705,10.0,4.0,425.16480452701614
4636,0,1.3633,22671.331506849318,29.961444524968467,10.0,4.0,389.1203561408883
4637,0,1.3709,38361.24657534246,129.24526363974053,10.0,4.0,404.026662603769
4639,0,1.2632,11876.054794520547,59.650581296782406,26.0,3.0,386.1721720754806
4646,0,1.2269,12818.235616438356,29.14192341889417,10.0,4.0,85.08809013743877
4658,1,1.729,37106.39178082192,54.93732102481934,10.0,4.0,224.0140612699921
4661,1,1.82,37106.39178082192,55.047452912913634,10.0,4.0,221.30722080417155
4662,0,1.7665,15159.46301369863,29.965501665846777,10.0,4.0,318.85620379785684
4663,0,1.6531,43406.35616438357,29.929637561403638,10.0,4.0,394.6604255705016
4665,0,1.8768,19652.534246575346,104.34450756782371,10.0,4.0,216.76992363577625
4666,0,1.2555,33247.925619834714,49.88515756436115,10.0,4.0,487.77677230793023
4669,0,1.759,11245.60989010989,119.60428850680049,10.0,4.0,286.03518657688574
4678,0,1.7377,19652.534246575346,44.63750951781401,10.0,4.0,367.9487951926649
4694,0,1.306,12818.235616438356,69.89463457930431,10.0,4.0,335.679152644017
4697,1,1.5349,7928.208219178082,49.990407720882814,6.0,3.0,442.16800949718265
4699,0,1.15,12818.235616438356,39.041178696732494,10.0,4.0,248.64904351825965
4708,0,1.1941,12818.235616438356,44.76430033983536,10.0,4.0,267.4847511864639
4713,0,1.9686,12818.235616438356,114.60271802645406,3.0,4.0,373.88098589548997
4716,0,1.5008,41638.88493150685,14.955294421082518,10.0,4.0,335.58412494632273
4726,0,1.3639,6232.819178082192,114.95093803572101,10.0,4.0,316.69856951232657
4728,0,1.618,6232.819178082192,39.834680493107506,10.0,4.0,341.7884463993908
4729,0,1.4367,12525.819178082193,85.0109310705947,10.0,4.0,342.3697801706951
4733,0,1.561,7964.375342465753,119.97544502294737,3.0,4.0,189.8560906933339
4735,0,1.6522,7964.375342465753,39.939474739972894,10.0,4.0,178.99868874230796
4743,0,1.6167,28222.04109589041,134.56832169491017,10.0,4.0,346.1590476577627
4753,0,1.191,12818.235616438356,54.975628751384406,25.0,3.0,369.85332013287734
4754,0,1.4224,12818.235616438356,29.9378237906111,25.0,3.0,353.04622705682624
4756,0,1.9433,12818.235616438356,114.47777375480112,25.0,3.0,390.64961325968227
4759,1,1.9294,17246.194520547946,9.945868216292165,11.0,3.0,135.71701424239765
4760,0,1.3255,19783.794520547945,254.53308707229996,12.0,3.0,122.23185775032177
4764,0,1.7075,20639.41597796143,49.91200194983633,10.0,4.0,85.60282058604717
4765,0,1.3395,19625.87123287671,200.0796736606781,8.0,4.0,255.1045450707897
4767,0,1.7727,18143.601648351647,79.87248852045269,25.0,3.0,118.12684088144582
4772,0,1.4291,18143.601648351647,54.64424646177387,25.0,3.0,58.2359277718072
4777,0,1.5886,18143.601648351647,75.02186459027301,25.0,3.0,269.53437162284
4778,0,1.5752,18143.601648351647,69.94836512517847,25.0,3.0,227.68590906222272
4781,0,1.4924,21420.249315068493,64.89612232783777,25.0,3.0,398.1658311682665
4782,0,1.9438,19821.895316804406,45.0222802103468,20.0,3.0,284.2278674936952
4783,0,1.3191,13780.117318435754,39.87815447260924,8.0,3.0,336.4860191169673
4784,0,1.3039,28633.194520547942,94.26219828374755,9.0,3.0,166.28238294369936
4787,0,1.3998,13780.117318435754,45.014570658214396,8.0,3.0,142.58032403841844
4791,0,1.1569,12458.46301369863,114.83176883681078,12.0,3.0,466.76319209127905
4792,0,1.4522,12818.235616438356,24.16023595413057,25.0,3.0,93.56229306402216
4793,0,1.2185,13780.117318435754,229.25708372518412,8.0,3.0,281.67617668128173
4794,0,1.2142,13780.117318435754,44.72960756573697,8.0,3.0,172.88762224002986
4796,0,1.9411,11245.60989010989,59.56737854704276,32.0,3.0,92.59499987488643
4802,1,1.181,34000.18630136986,59.961190439293304,10.0,4.0,82.39723322908911
4804,0,1.7016,20639.41597796143,44.98994637168031,10.0,4.0,203.48516753077178
4806,0,1.3735,6777.397260273972,59.82724525135071,20.0,3.0,60.67030102691133
4821,0,1.7298,45055.38356164384,83.42212134640262,10.0,4.0,191.272629878654
4857,0,1.98,19821.895316804406,14.918819566580282,10.0,4.0,337.274235490546
4858,0,1.5653,34000.18630136986,69.90589119502114,10.0,4.0,348.2117445932276
4859,0,1.5905,16320.223880597016,14.891741200729927,10.0,4.0,304.87144685972766
4863,0,1.7855,34000.18630136986,29.998568626206104,10.0,4.0,363.9540153009917
4866,0,1.3611,34000.18630136986,79.88533968857539,10.0,4.0,290.94325178108966
4872,0,1.865,34000.18630136986,84.49757465027474,10.0,4.0,417.29826493405886
4881,0,1.158,18747.80821917808,71.94125064599871,10.0,4.0,456.36050495570106
4901,0,1.5865,7964.375342465753,74.31923147435613,10.0,4.0,171.40482077728265
4904,1,1.1524,7964.375342465753,92.80374642942556,10.0,4.0,242.3371003138673
4906,0,1.1836,12818.235616438356,24.997025458671295,10.0,4.0,236.98165848105356
4915,0,1.206,41638.88493150685,47.85588870341942,10.0,4.0,88.89750003896899
4934,0,1.2403,18747.80821917808,19.907737714884497,10.0,4.0,471.1659552093434
4943,0,1.1539,16735.476712328767,74.66117775269375,10.0,4.0,194.6737118855032
4948,0,2.0142,38361.24657534246,24.60082963824817,10.0,4.0,250.95604886904718
4966,0,1.9889,15328.780821917808,44.94892449657705,10.0,4.0,364.9263228484434
4974,0,1.4721,7964.375342465753,39.674511817594485,10.0,4.0,109.1173750088221
4977,0,1.7143,7964.375342465753,74.42057753949253,10.0,4.0,191.9116492245091
4979,0,1.7847,28222.04109589041,54.9484517022257,10.0,4.0,381.86624345905295
4981,0,1.4525,43406.35616438357,69.96128611657004,10.0,4.0,378.3586311923831
4982,0,1.2259,14981.53021978022,164.97885162937195,20.0,3.0,175.56165022485192
4991,0,1.2534,11876.054794520547,29.900321370462212,10.0,4.0,123.54835866404028
4993,0,1.1598,20639.41597796143,44.71197912890491,10.0,4.0,333.9289868682191
4995,0,1.2131,20639.41597796143,202.9060917103062,10.0,4.0,345.3434853739369
5004,0,1.2968,33765.32602739726,45.00781658674489,10.0,4.0,152.21707682853466
5022,0,1.6203,22538.05753424657,134.6279891123453,10.0,4.0,319.7653131579105
5025,1,1.2524,16735.476712328767,34.94002652583954,6.0,3.0,451.481470085753
5033,0,1.8319,28222.04109589041,29.718622287649797,10.0,4.0,246.9137643177632
5039,0,1.4642,33247.925619834714,29.97800730367718,10.0,4.0,286.2537867117897
5040,0,1.8665,33247.925619834714,49.823367474780284,10.0,4.0,270.3912690142524
5041,0,1.15,33247.925619834714,48.942749124251726,10.0,4.0,298.234651021207
