point_id,dsi_refined,dsi_veh,road_occluded_frac,road_occluded_frac_veh,veh_blocked_fwd,veh_blocked_bwd,road_domain_m2,valid,sight_flag,sight_flag_veh,confidence,veh_extra_occ,dsi_veh_delta
65801,1.7226,1.7735,0.4979,0.5422,0.0,0.195,990.0,True,False,False,2,0.044300000000000006,0.05090000000000017
65803,1.7133,1.777,0.4899,0.5452,0.122,0.268,746.5,True,False,False,1,0.055300000000000016,0.06369999999999987
65806,1.7136,1.765,0.4901,0.5348,0.0,0.268,510.0,True,False,False,2,0.04470000000000007,0.05139999999999989
65807,1.756,1.7569,0.527,0.5278,0.0,0.366,288.0,True,False,False,0,0.0008000000000000229,0.0008999999999999009
65809,1.15,1.15,0.0,0.0,0.0,0.0,303.0,True,False,False,2,0.0,0.0
65812,1.15,1.15,0.0,0.0,0.0,0.0,301.2,True,False,False,2,0.0,0.0
65813,,,0.112,0.112,0.0,0.0,290.2,False,False,False,0,0.0,
6581,1.3664,1.3664,0.1882,0.1882,0.0,0.0,368.0,True,False,False,2,0.0,0.0
6583,1.47,1.4872,0.2782,0.2932,0.0,0.0,481.8,True,False,False,2,0.015000000000000013,0.017200000000000104
6585,1.5826,1.5826,0.3762,0.3762,0.0,0.0,556.2,True,False,False,2,0.0,0.0
65877,1.3847,1.3875,0.2041,0.2065,0.195,0.0,244.5,True,False,False,2,0.0023999999999999855,0.0027999999999999137
65878,1.2624,1.2624,0.0978,0.0978,0.0,0.0,245.5,True,False,False,0,0.0,0.0
65881,1.1512,1.1512,0.001,0.001,0.0,0.0,245.8,True,False,False,2,0.0,0.0
65883,1.15,1.15,0.0,0.0,0.049,0.0,245.0,True,False,False,2,0.0,0.0
65885,1.15,1.15,0.0,0.0,0.244,0.0,247.8,True,False,False,2,0.0,0.0
65887,1.15,1.15,0.0,0.0,0.0,0.0,249.0,True,False,False,2,0.0,0.0
65889,1.1614,1.1614,0.0099,0.0099,0.0,0.0,253.2,True,False,False,2,0.0,0.0
6588,1.2873,1.2945,0.1194,0.1256,0.0,0.0,599.0,True,False,False,2,0.006199999999999983,0.007199999999999873
65893,1.1546,1.1546,0.004,0.004,0.0,0.0,252.0,True,False,False,1,0.0,0.0
65894,1.1511,1.1511,0.001,0.001,0.0,0.0,250.5,True,False,False,2,0.0,0.0
65896,1.1779,1.1779,0.0242,0.0242,0.0,0.0,247.5,True,False,False,2,0.0,0.0
65899,1.2096,1.2096,0.0518,0.0518,0.0,0.0,241.2,True,False,False,2,0.0,0.0
658,1.4042,1.4375,0.221,0.25,0.0,0.439,403.0,True,False,False,1,0.028999999999999998,0.03330000000000011
65901,1.1708,1.1708,0.0181,0.0181,0.0,0.0,235.0,True,False,False,2,0.0,0.0
65903,1.1574,1.1574,0.0064,0.0064,0.0,0.0,233.5,True,False,False,2,0.0,0.0
65905,1.1538,1.1538,0.0033,0.0033,0.0,0.0,226.0,True,False,False,2,0.0,0.0
65907,1.15,1.15,0.0,0.0,0.0,0.0,226.0,True,False,False,2,0.0,0.0
65909,1.1937,1.1937,0.038,0.038,0.0,0.0,223.8,True,False,False,2,0.0,0.0
65912,1.219,1.219,0.06,0.06,0.0,0.0,225.0,True,False,False,2,0.0,0.0
65914,1.1831,1.1831,0.0288,0.0288,0.0,0.0,225.8,True,False,False,2,0.0,0.0
65916,1.15,1.15,0.0,0.0,0.0,0.0,224.8,True,False,False,2,0.0,0.0
6591,1.294,1.294,0.1252,0.1252,0.0,0.0,425.2,True,False,False,2,0.0,0.0
65920,1.1615,1.1615,0.01,0.01,0.0,0.0,225.0,True,False,False,2,0.0,0.0
65921,,,0.1468,0.1468,0.0,0.0,224.8,False,False,False,2,0.0,
65923,1.15,1.15,0.0,0.0,0.0,0.0,225.8,True,False,False,1,0.0,0.0
65925,1.15,1.15,0.0,0.0,0.0,0.0,224.5,True,False,False,1,0.0,0.0
65927,1.1513,1.1526,0.0011,0.0022,0.0,0.0,223.8,True,False,False,1,0.0011,0.0013000000000000789
65929,1.1602,1.1602,0.0089,0.0089,0.0,0.0,224.5,True,False,False,1,0.0,0.0
65932,1.1624,1.1624,0.0108,0.0108,0.0,0.0,208.2,True,False,False,1,0.0,0.0
65934,1.1747,1.1747,0.0215,0.0215,0.0,0.0,174.5,True,False,False,1,0.0,0.0
65937,1.1676,1.1676,0.0153,0.0153,0.0,0.0,147.0,True,False,False,1,0.0,0.0
65938,1.4298,1.4298,0.2433,0.2433,0.0,0.0,112.0,True,False,False,0,0.0,0.0
65940,1.7353,1.7519,0.5089,0.5234,0.0,0.171,995.0,True,False,False,1,0.014499999999999957,0.016599999999999948
65941,1.7939,1.7939,0.5599,0.5599,0.0,0.049,736.8,True,False,False,0,0.0,0.0
65945,1.6613,1.6613,0.4446,0.4446,0.0,0.0,557.8,True,False,False,1,0.0,0.0
65946,1.5034,1.5034,0.3073,0.3073,0.0,0.0,297.8,True,False,False,1,0.0,0.0
65948,1.1691,1.1691,0.0166,0.0166,0.0,0.0,210.2,True,False,False,0,0.0,0.0
6594,1.15,1.15,0.0,0.0,0.0,0.0,398.5,True,False,False,2,0.0,0.0
65950,1.15,1.1516,0.0,0.0014,0.902,0.0,182.8,True,False,False,1,0.0014,0.0016000000000000458
65952,1.15,1.15,0.0,0.0,0.463,0.0,152.5,True,False,False,0,0.0,0.0
65954,1.4167,1.4711,0.2319,0.2793,0.049,0.098,121.8,True,False,False,0,0.0474,0.054400000000000004
6596,1.15,1.15,0.0,0.0,0.0,0.0,284.8,True,False,False,2,0.0,0.0
65974,1.2849,1.2903,0.1173,0.122,0.634,0.0,381.2,True,False,False,0,0.004699999999999996,0.005400000000000071
65978,,,0.0103,0.035,0.244,0.0,150.0,False,False,False,0,0.024700000000000003,
6597,1.15,1.15,0.0,0.0,0.0,0.0,283.0,True,False,False,2,0.0,0.0
65980,1.4322,1.4401,0.2454,0.2523,0.024,0.0,82.2,True,False,False,0,0.006900000000000017,0.007900000000000018
65985,,,0.4492,0.4545,0.024,0.0,77.0,False,False,False,0,0.005300000000000027,
6599,1.15,1.15,0.0,0.0,0.0,0.0,283.2,True,False,False,2,0.0,0.0
66000,1.1841,1.2785,0.0296,0.1117,0.366,0.122,1557.5,True,False,False,2,0.08209999999999999,0.09440000000000004
66002,1.9803,1.9803,0.722,0.722,0.0,0.0,1323.8,True,True,True,1,0.0,0.0
66006,1.4389,1.4389,0.2512,0.2512,0.0,0.024,837.0,True,False,False,2,0.0,0.0
66008,1.3014,1.3014,0.1317,0.1317,0.0,0.0,300.0,True,False,False,2,0.0,0.0
66009,1.2576,1.2576,0.0935,0.0935,0.0,0.0,232.5,True,False,False,2,0.0,0.0
66012,1.2641,1.2742,0.0992,0.108,0.049,0.0,231.5,True,False,False,2,0.008800000000000002,0.010099999999999998
66015,1.2155,1.2155,0.0569,0.0569,0.0,0.0,232.8,True,True,True,2,0.0,0.0
66016,1.8661,1.8661,0.6227,0.6227,0.0,0.0,242.5,True,True,True,0,0.0,0.0
66018,1.3226,1.3226,0.1501,0.1501,0.268,0.0,241.5,True,True,True,2,0.0,0.0
66020,1.3093,1.3093,0.1385,0.1385,0.024,0.0,240.0,True,False,False,2,0.0,0.0
66023,1.5199,1.5199,0.3216,0.3216,0.415,0.0,249.5,True,True,True,1,0.0,0.0
66025,,,0.4143,0.4143,0.0,0.0,245.0,False,True,True,1,0.0,
66027,,,0.5031,0.5031,0.0,0.0,243.5,False,False,False,1,0.0,
6602,1.15,1.15,0.0,0.0,0.0,0.0,285.0,True,False,False,2,0.0,0.0
66031,,,0.3706,0.3706,0.0,0.0,228.0,False,True,True,0,0.0,
6603,1.154,1.154,0.0035,0.0035,0.244,0.0,287.8,True,False,False,2,0.0,0.0
6606,1.151,1.151,0.0009,0.0009,0.0,0.0,291.0,True,False,False,2,0.0,0.0
6608,1.1985,1.1985,0.0421,0.0421,0.0,0.0,290.8,True,False,False,1,0.0,0.0
660,1.491,1.5079,0.2966,0.3112,0.22,0.0,407.2,True,False,False,2,0.014600000000000002,0.016899999999999915
6610,1.3241,1.3241,0.1514,0.1514,0.0,0.0,325.2,True,False,False,2,0.0,0.0
66119,1.4035,1.5277,0.2204,0.3284,0.098,0.0,2055.2,True,False,False,2,0.10800000000000001,0.12420000000000009
66120,1.4075,1.5289,0.2239,0.3295,0.049,0.244,2093.5,True,False,False,2,0.10560000000000003,0.12139999999999995
66126,1.5551,1.6694,0.3522,0.4516,0.268,0.488,964.2,True,False,False,1,0.09939999999999999,0.11430000000000007
66128,1.6362,1.7372,0.4228,0.5106,0.488,0.366,882.2,True,False,False,1,0.08780000000000004,0.10099999999999998
6612,1.2827,1.2834,0.1154,0.116,0.0,0.024,364.2,True,False,False,0,0.0006000000000000033,0.000700000000000145
66132,1.5288,1.6043,0.3294,0.395,0.707,0.0,605.0,True,False,False,2,0.06559999999999999,0.07550000000000012
66134,1.379,1.4521,0.1992,0.2627,0.22,0.024,261.8,True,False,False,0,0.0635,0.07309999999999994
6614,1.5707,1.5707,0.3658,0.3658,0.415,0.024,405.2,True,False,False,1,0.0,0.0
66152,1.9271,1.9528,0.6758,0.6981,0.22,0.415,669.0,True,False,False,1,0.022300000000000098,0.025700000000000056
6616,1.6267,1.6986,0.4145,0.477,0.0,0.0,435.5,True,True,True,1,0.0625,0.07190000000000007
6619,1.6888,1.6895,0.4685,0.4691,0.0,0.0,441.2,True,False,False,1,0.0005999999999999894,0.0006999999999999229
6620,1.5996,1.6,0.391,0.3913,0.0,0.024,426.8,True,False,False,0,0.00029999999999996696,0.000400000000000178
66216,1.7499,1.7985,0.5217,0.5639,0.122,0.22,1006.8,True,False,False,2,0.042199999999999904,0.04859999999999998
66219,1.7274,1.7344,0.5021,0.5082,0.049,0.659,964.2,True,False,False,1,0.006099999999999994,0.006999999999999895
66221,1.5444,1.5616,0.3429,0.3579,0.171,0.195,889.2,True,False,False,2,0.015000000000000013,0.017200000000000104
66223,1.2201,1.3986,0.061,0.2162,0.171,0.195,751.8,True,False,False,1,0.1552,0.1785000000000001
66226,1.1815,1.3387,0.0274,0.1641,0.049,0.122,679.5,True,False,False,2,0.1367,0.1572
66227,1.1948,1.3092,0.0389,0.1385,0.0,0.0,659.0,True,False,False,0,0.09960000000000002,0.11439999999999984
66230,1.16,1.2259,0.0087,0.066,0.073,0.122,609.5,True,False,False,2,0.057300000000000004,0.06590000000000007
66233,1.1521,1.2308,0.0018,0.0702,0.146,0.195,583.8,True,False,False,0,0.0684,0.07869999999999999
66235,1.15,1.1545,0.0,0.0039,0.0,0.0,577.8,True,False,False,2,0.0039,0.0045000000000001705
66236,1.15,1.15,0.0,0.0,0.0,0.073,575.8,True,False,False,2,0.0,0.0
66238,1.1505,1.1532,0.0005,0.0027,0.0,0.0,546.0,True,False,False,2,0.0022,0.0026999999999999247
66240,1.15,1.154,0.0,0.0034,0.0,0.0,435.2,True,False,False,2,0.0034,0.0040000000000000036
66244,1.15,1.15,0.0,0.0,0.0,0.122,387.5,True,False,False,2,0.0,0.0
6624,1.512,1.512,0.3148,0.3148,0.0,0.0,405.0,True,False,False,2,0.0,0.0
6625,1.2335,1.2335,0.0726,0.0726,0.0,0.0,344.2,True,True,True,2,0.0,0.0
6626,1.1674,1.1841,0.0151,0.0296,0.0,0.122,2017.2,True,False,False,2,0.0145,0.016699999999999937
6628,1.1743,1.1821,0.0211,0.0279,0.0,0.122,2060.0,True,False,False,2,0.0068000000000000005,0.007800000000000029
66296,2.2008,2.2008,0.9137,0.9137,0.171,0.0,536.0,True,False,False,0,0.0,0.0
6630,1.158,1.1906,0.007,0.0353,0.171,0.122,2147.2,True,False,False,2,0.0283,0.032600000000000184
6631,1.2408,1.2613,0.079,0.0968,0.0,0.0,2105.0,True,False,False,2,0.017799999999999996,0.020500000000000185
66323,1.6714,1.6714,0.4534,0.4534,0.0,0.0,391.5,True,True,True,1,0.0,0.0
66339,1.2035,1.2035,0.0465,0.0465,0.0,0.0,537.2,True,False,False,1,0.0,0.0
66340,1.2388,1.2388,0.0772,0.0772,0.0,0.0,421.0,True,False,False,2,0.0,0.0
66342,1.15,1.15,0.0,0.0,0.0,0.0,245.5,True,False,False,2,0.0,0.0
66344,1.1799,1.1799,0.026,0.026,0.0,0.0,231.0,True,False,False,2,0.0,0.0
66346,1.1802,1.2552,0.0262,0.0915,0.0,0.0,235.0,True,False,False,2,0.0653,0.07500000000000018
66349,1.3315,1.416,0.1578,0.2313,0.0,0.0,237.8,True,False,False,2,0.07350000000000001,0.08450000000000002
6634,1.4706,1.4706,0.2787,0.2787,0.0,0.0,1876.2,True,False,False,2,0.0,0.0
66350,1.3123,1.4299,0.1411,0.2434,0.0,0.0,237.2,True,True,True,2,0.1023,0.11759999999999993
66352,1.2781,1.3236,0.1114,0.1509,0.0,0.0,230.2,True,False,False,2,0.03950000000000001,0.045500000000000096
66354,1.4215,1.4971,0.236,0.3018,0.0,0.0,235.2,True,False,False,2,0.06580000000000003,0.07560000000000011
66356,1.309,1.309,0.1383,0.1383,0.0,0.0,258.5,True,False,False,2,0.0,0.0
66359,1.3109,1.3109,0.1399,0.1399,0.0,0.0,293.0,True,False,False,2,0.0,0.0
66361,1.405,1.405,0.2217,0.2217,0.0,0.0,324.8,True,False,False,2,0.0,0.0
66363,1.4686,1.4686,0.2771,0.2771,0.0,0.0,351.0,True,False,False,2,0.0,0.0
66365,1.5309,1.5309,0.3312,0.3312,0.0,0.0,358.5,True,False,False,2,0.0,0.0
66366,1.5169,1.5169,0.319,0.319,0.0,0.0,337.8,True,False,False,1,0.0,0.0
66367,1.6835,1.6835,0.4639,0.4639,0.0,0.0,329.2,True,False,False,0,0.0,0.0
66369,,,0.5065,0.5065,0.0,0.0,309.5,False,False,False,0,0.0,
6636,1.3845,1.3845,0.2039,0.2039,0.0,0.0,1288.8,True,False,False,2,0.0,0.0
66370,,,0.0,0.0,0.0,0.0,228.0,False,False,False,2,0.0,
66372,,,0.1229,0.1229,0.0,0.0,181.0,False,False,False,0,0.0,
66374,1.8625,1.8663,0.6195,0.6228,0.0,0.0,144.5,True,True,True,2,0.0032999999999999696,0.0038000000000000256
66378,1.2283,1.2283,0.0681,0.0681,0.0,0.0,819.0,True,False,False,0,0.0,0.0
66379,1.5071,1.5708,0.3105,0.366,0.0,0.0,715.2,True,False,False,0,0.055499999999999994,0.06369999999999987
66381,1.4722,1.5951,0.2802,0.3871,0.0,0.268,552.2,True,False,False,0,0.1069,0.12290000000000001
66383,1.4411,1.4411,0.2531,0.2531,0.0,0.439,360.5,True,True,True,0,0.0,0.0
66385,1.6228,1.6228,0.4111,0.4111,0.0,0.341,315.0,True,False,False,0,0.0,0.0
66388,1.6195,1.6195,0.4083,0.4083,0.0,0.463,320.2,True,True,True,2,0.0,0.0
66390,1.4357,1.4357,0.2484,0.2484,0.0,0.0,322.0,True,False,False,2,0.0,0.0
66393,1.3103,1.3103,0.1394,0.1394,0.0,0.0,322.8,True,False,False,2,0.0,0.0
66395,1.2065,1.2159,0.0491,0.0573,0.0,0.098,318.2,True,True,True,2,0.008199999999999999,0.009400000000000075
66397,1.15,1.15,0.0,0.0,0.0,0.0,314.8,True,False,False,1,0.0,0.0
66399,1.1509,1.1509,0.0008,0.0008,0.0,0.0,315.5,True,False,False,2,0.0,0.0
6639,1.3968,1.3985,0.2146,0.2161,0.22,0.0,784.2,True,False,False,2,0.0014999999999999736,0.0017000000000000348
66401,1.15,1.15,0.0,0.0,0.171,0.0,318.5,True,False,False,2,0.0,0.0
66403,1.1804,1.1812,0.0264,0.0271,0.073,0.0,359.5,True,False,False,2,0.0006999999999999992,0.0008000000000001339
66406,1.1774,1.3325,0.0238,0.1587,0.0,0.0,414.2,True,False,False,2,0.13490000000000002,0.15510000000000002
66407,1.3673,1.4194,0.1889,0.2343,0.268,0.0,469.5,True,False,False,2,0.045399999999999996,0.052100000000000035
66411,1.5576,1.5576,0.3545,0.3545,0.0,0.0,406.2,True,True,True,2,0.0,0.0
66413,1.8485,1.9139,0.6074,0.6642,0.122,0.146,680.5,True,False,False,1,0.05679999999999996,0.0653999999999999
66414,1.6567,1.7415,0.4406,0.5144,0.0,0.22,809.2,True,True,True,1,0.07379999999999998,0.08479999999999999
66417,1.701,1.7768,0.4791,0.5451,0.0,0.0,904.5,True,False,False,1,0.066,0.07579999999999987
6641,1.1693,1.1693,0.0168,0.0168,0.098,0.0,580.0,True,False,False,2,0.0,0.0
6643,1.1544,1.1544,0.0038,0.0038,0.049,0.0,525.8,True,False,False,2,0.0,0.0
66445,1.7873,1.796,0.5542,0.5617,0.049,0.0,1130.5,True,False,False,2,0.007499999999999951,0.00869999999999993
66446,2.1197,2.1198,0.8432,0.8433,0.098,0.0,998.5,True,False,False,1,0.00010000000000010001,0.00010000000000021103
66449,1.955,1.955,0.7,0.7,0.0,0.0,678.2,True,False,False,1,0.0,0.0
6644,1.1521,1.1704,0.0018,0.0177,0.0,0.0,564.0,True,False,False,2,0.0159,0.018300000000000205
66451,1.4665,1.4665,0.2752,0.2752,0.0,0.244,210.8,True,True,True,1,0.0,0.0
66452,1.3942,1.3942,0.2123,0.2123,0.0,0.366,146.0,True,True,True,1,0.0,0.0
66457,,,0.1906,0.2138,0.0,0.0,1159.8,False,False,False,2,0.0232,
66468,1.15,1.1807,0.0,0.0267,0.146,0.0,1247.0,True,False,False,2,0.0267,0.03070000000000017
6647,1.1541,1.2758,0.0036,0.1094,0.0,0.0,546.2,True,False,False,1,0.10579999999999999,0.12170000000000014
66481,1.6453,1.6453,0.4307,0.4307,0.0,0.0,1201.0,True,False,False,2,0.0,0.0
66482,1.5914,1.6677,0.3839,0.4502,0.0,0.0,805.8,True,False,False,0,0.06629999999999997,0.07630000000000003
66484,1.5211,1.5241,0.3227,0.3253,0.0,0.0,259.8,True,False,False,2,0.002599999999999991,0.0030000000000001137
66486,1.7074,1.7074,0.4847,0.4847,0.0,0.0,220.8,True,True,True,1,0.0,0.0
66488,1.7348,1.7348,0.5085,0.5085,0.0,0.0,235.0,True,True,True,1,0.0,0.0
664,1.5971,1.6176,0.3888,0.4067,0.439,0.0,428.5,True,False,False,0,0.017900000000000027,0.020499999999999963
6651,1.15,1.1584,0.0,0.0073,0.0,0.0,477.8,True,False,False,2,0.0073,0.008400000000000185
6652,1.1538,1.1921,0.0033,0.0366,0.268,0.561,464.0,True,False,False,2,0.0333,0.0383
6653,1.4529,1.4606,0.2634,0.2701,0.195,0.0,441.5,True,False,False,2,0.006699999999999984,0.007699999999999818
66542,1.947,1.9602,0.6931,0.7045,0.146,0.0,1412.2,True,True,True,2,0.011399999999999966,0.013199999999999878
66543,2.0814,2.0912,0.8099,0.8185,0.0,0.171,1250.5,True,True,True,1,0.008600000000000052,0.009800000000000253
66546,2.0395,2.0448,0.7735,0.7781,0.415,0.0,887.8,True,True,True,0,0.0046000000000000485,0.005300000000000082
66548,1.889,1.9352,0.6426,0.6828,0.195,0.0,424.8,True,True,True,1,0.040200000000000014,0.04620000000000002
66549,,,0.2418,0.6673,0.195,0.122,139.0,False,False,False,0,0.4255,
66553,1.6924,1.7415,0.4717,0.5143,0.244,0.146,1631.2,True,True,True,1,0.04259999999999997,0.049100000000000144
66554,2.1074,2.1098,0.8325,0.8347,0.439,0.098,1391.0,True,True,True,1,0.0021999999999999797,0.0023999999999997357
66561,1.332,1.6894,0.1583,0.4691,0.0,0.0,1164.5,True,True,True,0,0.3108,0.35739999999999994
66566,,,0.6875,0.698,0.0,0.0,1111.8,False,True,True,0,0.010499999999999954,
6656,1.6159,1.6163,0.4051,0.4055,0.0,0.0,428.5,True,False,False,2,0.00040000000000001146,0.000400000000000178
66587,1.3929,1.6114,0.2112,0.4013,0.951,0.0,1036.8,True,,True,0,0.1901,0.21849999999999992
6658,1.3214,1.3399,0.149,0.1651,0.122,0.0,371.0,True,False,False,1,0.016100000000000003,0.018500000000000183
66600,1.2818,1.2927,0.1146,0.1241,0.293,0.0,1944.2,True,False,False,2,0.009500000000000008,0.01089999999999991
66603,1.4639,1.586,0.2729,0.3791,0.341,0.024,1785.0,True,False,False,2,0.10620000000000002,0.1221000000000001
66605,1.3158,1.4734,0.1442,0.2812,0.293,0.171,1316.8,True,False,False,2,0.137,0.15759999999999996
66608,1.1549,1.4069,0.0042,0.2234,0.171,0.341,906.5,True,False,False,2,0.21919999999999998,0.252
66609,1.1583,1.3207,0.0072,0.1484,0.22,0.317,852.2,True,False,False,1,0.1412,0.16239999999999988
6660,1.2203,1.2282,0.0611,0.068,0.0,0.0,239.0,True,False,False,0,0.006900000000000003,0.007900000000000018
66613,1.1528,1.3331,0.0024,0.1592,0.171,0.39,857.5,True,False,False,2,0.1568,0.1802999999999999
66614,1.1561,1.3615,0.0053,0.1839,0.268,0.39,861.8,True,False,False,2,0.1786,0.20540000000000003
66616,1.1563,1.3379,0.0055,0.1634,0.22,0.415,869.2,True,False,False,2,0.15789999999999998,0.18159999999999998
66619,1.1532,1.3666,0.0028,0.1884,0.293,0.39,873.2,True,False,False,1,0.18560000000000001,0.21340000000000003
66621,1.1544,1.3571,0.0038,0.1801,0.146,0.244,876.0,True,False,False,0,0.1763,0.20269999999999988
66623,1.15,1.3145,0.0,0.1431,0.0,0.195,879.0,True,False,False,2,0.1431,0.1645000000000001
66625,1.15,1.2903,0.0,0.122,0.22,0.268,879.2,True,False,False,1,0.122,0.1403000000000001
66627,1.1508,1.3032,0.0007,0.1332,0.098,0.0,878.2,True,False,False,1,0.1325,0.15239999999999987
66629,1.1668,1.2304,0.0146,0.0699,0.0,0.0,872.5,True,False,False,2,0.0553,0.06359999999999988
66631,1.1536,1.2474,0.0032,0.0847,0.0,0.0,858.8,True,False,False,2,0.0815,0.0938000000000001
66634,1.15,1.2932,0.0,0.1246,0.0,0.488,851.0,True,False,False,2,0.1246,0.1432
66637,1.1521,1.1672,0.0018,0.015,0.0,0.22,836.0,True,False,False,2,0.0132,0.015100000000000113
66638,1.1532,1.1846,0.0028,0.0301,0.0,0.0,823.0,True,False,False,1,0.027299999999999998,0.031400000000000095
6663,1.1565,1.1938,0.0056,0.0381,0.0,0.171,229.5,True,False,False,2,0.0325,0.03729999999999989
66640,1.1557,1.214,0.0049,0.0557,0.0,0.0,803.5,True,False,False,2,0.0508,0.05830000000000002
66643,1.1549,1.1915,0.0043,0.0361,0.0,0.0,789.2,True,False,False,1,0.0318,0.036599999999999966
66646,1.243,1.2834,0.0809,0.116,0.024,0.0,935.2,True,False,False,2,0.035100000000000006,0.04039999999999999
66648,1.1911,1.2613,0.0357,0.0968,0.073,0.0,1046.2,True,False,False,1,0.061099999999999995,0.07020000000000004
6664,1.15,1.15,0.0,0.0,0.0,0.0,229.5,True,False,False,2,0.0,0.0
66650,1.16,1.1871,0.0087,0.0323,0.0,0.0,1154.2,True,False,False,2,0.023600000000000003,0.027100000000000124
66651,1.3453,1.3453,0.1699,0.1699,0.0,0.0,1123.0,True,False,False,2,0.0,0.0
66653,1.34,1.3463,0.1653,0.1707,0.0,0.0,1037.0,True,False,False,1,0.005399999999999988,0.006299999999999972
66655,1.2657,1.2657,0.1006,0.1006,0.0,0.0,874.8,True,False,False,1,0.0,0.0
66658,1.1523,1.1523,0.002,0.002,0.0,0.0,760.0,True,False,False,1,0.0,0.0
66661,1.1553,1.1553,0.0046,0.0046,0.0,0.0,766.0,True,False,False,2,0.0,0.0
66663,1.1534,1.1534,0.0029,0.0029,0.0,0.0,768.2,True,False,False,1,0.0,0.0
66664,1.1607,1.1607,0.0093,0.0093,0.0,0.0,777.8,True,False,False,1,0.0,0.0
66666,1.182,1.182,0.0279,0.0279,0.0,0.0,834.2,True,False,False,0,0.0,0.0
6666,1.16,1.16,0.0087,0.0087,0.0,0.0,229.5,True,False,False,2,0.0,0.0
66670,1.4033,1.4033,0.2203,0.2203,0.0,0.0,1169.0,True,False,False,1,0.0,0.0
66671,1.4259,1.4259,0.2399,0.2399,0.0,0.0,1253.5,True,False,False,0,0.0,0.0
66676,1.2204,1.2204,0.0612,0.0612,0.0,0.0,2196.0,True,True,True,2,0.0,0.0
66680,1.4651,1.4654,0.274,0.2743,0.0,0.0,2107.5,True,False,False,2,0.00029999999999996696,0.00029999999999996696
66682,1.3398,1.3477,0.165,0.1719,0.0,0.0,1729.0,True,False,False,2,0.0068999999999999895,0.007899999999999796
66684,1.1707,1.1957,0.018,0.0398,0.0,0.146,1320.8,True,False,False,2,0.021800000000000003,0.02499999999999991
66685,1.1654,1.2425,0.0134,0.0805,0.0,0.293,1261.5,True,False,False,2,0.0671,0.07709999999999995
66689,1.1678,1.296,0.0155,0.127,0.0,0.244,1256.0,True,False,False,2,0.1115,0.1282000000000001
66690,1.1678,1.292,0.0155,0.1235,0.0,0.244,1251.5,True,False,False,2,0.108,0.12420000000000009
66692,1.162,1.3403,0.0105,0.1655,0.0,0.268,1246.5,True,False,False,2,0.155,0.17830000000000013
66694,1.1551,1.3609,0.0044,0.1834,0.049,0.171,1241.8,True,False,False,1,0.17900000000000002,0.20579999999999998
66697,1.159,1.2988,0.0078,0.1294,0.098,0.0,1236.8,True,False,False,1,0.12159999999999999,0.13979999999999992
66699,1.1553,1.2465,0.0046,0.0839,0.098,0.0,1234.0,True,False,False,1,0.07930000000000001,0.09119999999999995
6669,2.0522,2.0522,0.7845,0.7845,0.244,0.0,226.2,True,False,False,0,0.0,0.0
66701,1.1608,1.2157,0.0094,0.0571,0.171,0.146,1229.2,True,False,False,2,0.0477,0.05489999999999995
66703,1.1527,1.2142,0.0024,0.0558,0.024,0.195,1222.8,True,False,False,2,0.0534,0.06149999999999989
66706,1.1622,1.2608,0.0106,0.0963,0.0,0.195,1217.2,True,False,False,1,0.0857,0.09860000000000002
66707,1.153,1.2917,0.0026,0.1232,0.0,0.22,1217.2,True,False,False,0,0.1206,0.13870000000000005
66709,1.1622,1.3131,0.0106,0.1418,0.0,0.317,1223.5,True,False,False,1,0.1312,0.15090000000000003
6670,1.7667,1.8576,0.5362,0.6153,0.78,0.146,228.8,True,False,False,0,0.07909999999999995,0.09089999999999998
66712,1.1646,1.3883,0.0127,0.2072,0.146,0.39,1226.0,True,False,False,1,0.1945,0.2237
66713,1.1554,1.3661,0.0047,0.1879,0.122,0.244,1232.0,True,False,False,2,0.1832,0.2107000000000001
66717,1.1646,1.3231,0.0127,0.1505,0.049,0.195,1239.2,True,False,False,2,0.1378,0.15849999999999986
66718,1.1653,1.3732,0.0133,0.1941,0.0,0.146,1242.8,True,False,False,1,0.1808,0.20789999999999997
66721,1.1537,1.3661,0.0032,0.1879,0.0,0.171,1249.5,True,False,False,2,0.1847,0.21240000000000014
66723,1.1531,1.3698,0.0027,0.1911,0.024,0.146,1241.5,True,False,False,2,0.18839999999999998,0.2166999999999999
66724,1.154,1.3807,0.0035,0.2006,0.024,0.195,1243.8,True,False,False,2,0.1971,0.22670000000000012
66726,1.1559,1.3588,0.0051,0.1816,0.073,0.122,1244.8,True,False,False,2,0.17650000000000002,0.20290000000000008
66729,1.1522,1.3205,0.0019,0.1482,0.024,0.268,1244.8,True,False,False,1,0.14629999999999999,0.16830000000000012
66731,1.1508,1.2973,0.0007,0.1281,0.024,0.244,1245.2,True,False,False,2,0.12739999999999999,0.14649999999999985
66734,1.1516,1.3019,0.0014,0.1321,0.024,0.22,1277.5,True,False,False,1,0.13069999999999998,0.1503000000000001
66736,1.2312,1.4726,0.0706,0.2806,0.024,0.0,1487.2,True,False,False,2,0.21000000000000002,0.24139999999999984
66738,1.315,1.5889,0.1434,0.3816,0.049,0.0,1586.0,True,False,False,2,0.2382,0.27390000000000003
66741,1.4697,1.526,0.278,0.327,0.146,0.0,1550.5,True,True,True,1,0.04899999999999999,0.05630000000000002
66743,1.552,1.572,0.3496,0.367,0.488,0.0,374.0,True,True,True,1,0.01739999999999997,0.020000000000000018
