point_id,dsi_refined,dsi_static_n,v_pt,v_norm,veh_extra_occ,p_norm,p_resid,dsi_dynamic,dsi_t,d_near
22492,1.7448,0.6854295516013909,6011.515618950627,0.3235035449713631,0.0,0.0,0.15412970855892177,0.2215404954510734,0.3839016651036845,73.2072963049179
22494,1.3412,0.22033310401174505,6014.5017981430865,0.3238007720617589,0.0,0.0,0.15401451445685982,0.22158944498360966,0.22114972564345706,74.55057674551522
22495,1.2746,0.14358527594070836,6019.878555308433,0.3243359435250308,0.0,0.0,0.15364013362515838,0.22157706596530763,0.1942799394566979,75.83028272596425
22498,1.1667,0.01924457550730218,6062.2215124765635,0.32855051778421074,0.0,0.0,0.15021310908881466,0.2211913977495823,0.15051000996478425,84.11513068589463
22501,1.4222,0.313675057071114,6136.729959732366,0.3359666598039778,0.0,0.0,0.1445397995622624,0.22072768993846514,0.2532592684348922,98.52568851380853
22502,1.1858,0.04125483851265943,6160.425109497581,0.3383251386384001,0.0,0.0,0.1436470452712821,0.2211289264313951,0.1581729956598376,103.29324426398087
22504,1.3608,0.2429195519125307,6205.622252295254,0.3428238021083884,0.0,0.0,0.14045040893906233,0.2209950194204541,0.22866860579268092,112.88870775035389
22508,1.1897,0.045749080696999435,6284.3751245215035,0.35066240976168306,0.0041999999999999,0.013205304759568843,0.35232116115654877,0.35166097810139224,0.24459181400985475,131.23897873646598
22509,1.1984,0.0557746978774501,6303.5550159152235,0.3525714657645708,0.0,0.0,0.13716737703029605,0.2228982043465374,0.16440497708235685,136.1174790831784
22512,1.2705,0.1388605597981971,6357.686518736006,0.35795940401114434,0.062,0.19493545121268757,0.6895230964174635,0.5575607468397484,0.41101568137520544,150.80074213542778
22514,1.15,0.0,6391.157795444963,0.3612909422567922,0.203,0.6382563967125093,0.9721518258265177,0.729029194165767,0.47386897620774854,160.62210611531236
22517,1.4266,0.3187454841508824,6437.847606511893,0.3659381773355165,0.0087,0.02735384557339325,0.389615251699113,0.38019177610240157,0.35868557391936984,175.3920086251447
22518,1.4177,0.3084893930122602,6452.546536121979,0.36740122419183746,0.0373,0.11727568274569751,0.5668701762469761,0.4874815333290309,0.42483428421816116,180.32375124127324
22520,1.3079,0.18195918997622682,6478.210786133677,0.3699556959319895,0.0186,0.058480635363806266,0.45714779403294553,0.422445338988765,0.33827518683437663,189.92727749506645
22522,1.3803,0.2653907628342307,6430.643528193306,0.3652211248414719,0.0493,0.1550051249158951,0.6290173943094114,0.5240264790611715,0.4335039783817422,424.58141110012855
22524,1.8338,0.7879904629876112,6440.315572859925,0.36618382450185955,0.0052999999999999,0.01666383695850362,0.3607015320815574,0.36288348446483765,0.5116709269478084,414.91315284831734
22526,1.7383,0.6779391479608242,6449.5640623646095,0.3671043659191245,0.0239999999999999,0.07545888434039487,0.4901797027992167,0.44119571872094,0.5240559189548994,404.91951548098365
22529,1.2768,0.14612048948059242,6459.3005792436625,0.36807348277247953,0.0292,0.09180830928081414,0.5211093192028569,0.46020105630356667,0.3502728579155257,394.289590185103
22532,1.3522,0.23300917171116567,6472.786052387522,0.3694157491559846,0.0262999999999999,0.0826903607563494,0.5031678378067043,0.4499345065237178,0.37401063933932455,379.28969192919465
22534,1.3906,0.2772601716800517,6481.085040746046,0.37024178269384506,0.0469999999999999,0.14777364849994026,0.6165188342356871,0.518500567722034,0.43406642910734017,369.904342194095
22536,1.5396,0.44896327051765633,6489.819965160293,0.37111120679774007,0.0822999999999999,0.25876109088393817,0.7627865453288791,0.6068997605934858,0.5516219890669455,359.9044174565424
22539,1.6166,0.5376957444135996,6503.167446401826,0.37243973826147525,0.0202999999999999,0.06382563967125061,0.4665073148254809,0.42906841935300666,0.4670879831242142,345.000173531741
22543,1.8253,0.7781953197653316,6521.776304801921,0.374291956926656,0.0419999999999999,0.13205304759569125,0.5891314364704527,0.5036253236120216,0.5997248222656801,330.45259103339953
22545,1.9844,0.961537353490586,6531.649534287302,0.37527468136602005,0.0,0.0,0.1274334754060592,0.22607427537812363,0.4834863527174854,322.4321918174785
22546,1.5128,0.4180797601227044,7076.502445970516,0.429506204391238,0.0734,0.23077842127437528,0.718436816035019,0.6034424326007941,0.5385654972334627,351.9105670195257
22551,1.7578,0.7004103588825242,7060.827352695931,0.4279459958218886,0.0688,0.21631546844246619,0.7016760741850018,0.5927315029964827,0.6304191025565973,376.6196369436865
22554,1.5563,0.46820784602495824,7051.594677307821,0.4270270284507722,0.0,0.0,0.11202626425527012,0.23739656840507994,0.3181805155720373,391.5754893136294
22555,1.7303,0.668720189633973,7048.551839415204,0.4267241618794517,0.0,0.0,0.11208386130630112,0.2373107009344151,0.38830402197926034,396.56151451924654
22562,1.7286,0.6667611609895171,6574.042642379699,0.3794942473595667,0.0,0.0,0.126195138808893,0.22700818401206113,0.38092172595417073,416.67618578457035
22564,1.9297,0.8985027259307405,6564.122760609855,0.37850687942030614,0.0,0.0,0.1265983181661099,0.22685792554528,0.46193360568019115,423.5236690998609
22567,1.3218,0.19797713006913092,6548.775853731144,0.3769793366359839,0.0323999999999999,0.10186949385953319,0.5365453288791614,0.4730380639663767,0.37676673710234065,431.3299741002621
22568,1.2492,0.11431508325295577,9309.896386416256,0.6518053833228294,0.1415,0.4448930055902466,0.8260569058864187,0.7567047999061102,0.5318683990775062,347.34325983425435
22570,1.7686,0.7128559526237733,9302.715619420202,0.6510906511036655,0.0193999999999999,0.06099593150848579,0.37440963022693236,0.48452867653587217,0.5644432231666375,349.441136533094
22572,1.7322,0.6709096922366001,9294.90616604272,0.6503133430603867,0.0115,0.03615738207977269,0.32366662826863263,0.45367202075575075,0.5297052057740481,351.6799651541705
22575,1.3827,0.268156450332286,9283.473249334744,0.6491753763313872,0.0457999999999999,0.1440007042829205,0.5242771570095611,0.5739866482996479,0.4669460790110712,355.307893950659
22577,1.3435,0.22298355453071475,9275.103739215783,0.6483423234633682,0.0491999999999999,0.1546907128978098,0.5413258841147334,0.58391842697549,0.4575912216198187,358.1848921385493
22581,1.2688,0.13690153115374115,9259.077673539832,0.6467471811211459,0.0093,0.029240317681903133,0.31148485197557885,0.44491925897551454,0.33711305423789384,364.15031369227603
22582,1.4085,0.2978875909363814,9254.614843738653,0.6463029767277573,0.0002999999999999,0.0009432360542546254,0.2103732288906808,0.3838732685298373,0.35377828137212775,365.94260867537776
22584,1.3629,0.24533952847332913,9245.438217009718,0.6453895881175971,0.0494,0.1553195369339801,0.5440905425642207,0.5844075626944645,0.46573375071706713,369.7040392093781
22587,1.4208,0.3120617393639152,9233.765539897851,0.6442277570178925,0.0674,0.2119137001892765,0.6270590945743578,0.6338922222268846,0.5212515532248453,374.60417101074734
22589,1.6612,0.5890914370857954,9223.788124393077,0.6432346625017822,0.0443,0.13928452401164612,0.5195254002995047,0.5687616866560111,0.5758770993064356,378.8663114536792
22591,1.772,0.7167740099126853,9213.4241151891,0.6422030886738244,0.0601999999999999,0.1892760348871576,0.5961582766962331,0.6144841118633144,0.6502855761805941,383.34198696514085
22594,1.897,0.860820233769736,9200.13795239104,0.6408806604950451,0.0156,0.04904827482125687,0.35430825941711785,0.4683640750461329,0.605723730599394,388.7261721914964
22597,1.2782,0.14773380718779147,9181.768209068257,0.6390522419684758,0.1588999999999999,0.49960069673703283,0.8581384633106784,0.7709421472164818,0.5528192282064402,395.5746562849004
22598,1.7336,0.6725230099437992,6044.471309465677,0.32678376473463383,0.1070000000000001,0.3364208593509288,0.8500460776408247,0.6417876771041607,0.6525450435980342,618.3196770372444
22600,1.7077,0.6426766323606182,6041.096963294853,0.32644790173723737,0.0502,0.15783483307865992,0.646440502246285,0.519083447243684,0.562341062034611,611.5671592140163
22602,1.5996,0.5181054579690405,6037.833747266221,0.326123099994605,0.0998999999999999,0.3140976060668947,0.8296567215758553,0.6292503401865177,0.5903496314104006,605.0006660769496
22604,1.1832,0.03825867705643285,6034.5439121348,0.32579564873968253,0.1702999999999999,0.5354436667987205,0.9603444303651653,0.7077940152782232,0.4734566469005966,598.5441093288085
22608,1.1522,0.002535213539884072,6605.144629784348,0.38258996018388564,0.1318,0.41439503983600356,0.8900472295818455,0.6880792363614574,0.44813882837390673,585.929637865871
22609,1.2616,0.12860446865957517,6606.959588725988,0.3827706107512642,0.1238,0.38924207838920516,0.8730848980532196,0.6779398117070414,0.4856724416404283,582.8405982417595
22611,1.2799,0.1496928358322474,6610.682818896465,0.38314119965404636,0.1341999999999999,0.42194092827004276,0.8952021656491188,0.6914019011830799,0.5018037283102885,576.7429304443042
22613,2.046,1.0325233326073404,6614.539234559,0.3835250450741828,0.0065999999999999,0.020751193193608363,0.3676131782052759,0.3739461012191008,0.6044481322049846,570.7553352146634
22615,1.875,0.8354680983708951,7061.948600692352,0.42805759839430957,0.0335,0.10532802605846829,0.5305264370464232,0.489743839262882,0.6107473299506866,564.8813127860503
22617,1.3086,0.18276584882982622,7061.708415614917,0.42803369175404404,0.1697999999999999,0.5338716067082956,0.939148715585762,0.7357249361007382,0.542189255555919,559.1244426721216
22620,1.7487,0.6899237937857309,7062.635294411991,0.42812594793501924,0.0134,0.042131210423387314,0.4092846446261951,0.4167834833431071,0.5123825919980254,551.3696087033265
22622,1.637,0.5612040881470702,7065.834289338103,0.42844435747871984,0.0614,0.1930489791041777,0.6700840916945052,0.5739114774766226,0.5694638912112793,548.0589870933552
22624,1.6699,0.599117054266246,7069.384980009797,0.4287977727928136,0.0439999999999999,0.13834128795739087,0.5872307337864301,0.5241744153109708,0.550404338945317,544.9429222189215
22626,1.2234,0.08458394264886042,7073.257146336158,0.429183185943377,0.2221,0.6983090921667404,0.9709134892293515,0.7553048285215337,0.5205525184660981,541.9934719342956
22628,1.1541,0.00472471614251126,7077.460630192896,0.4296015765340753,0.2177,0.6844749633710013,0.9695023614790923,0.7546218490709755,0.492157852546013,539.213370348046
22632,1.2401,0.10382851815616234,7086.898884364832,0.43054100603416184,0.1684,0.5294698384551062,0.937046423223131,0.7354572671819213,0.5143872050229057,534.171628830589
22633,1.2086,0.06752886974418543,7089.479707220334,0.43079788628773297,0.2048,0.6439158130380389,0.963886649003571,0.7517173214426676,0.5122513633481988,533.0210095472708
22635,1.3599,0.24188241910076005,7094.913998067975,0.4313387843226157,0.1368,0.43011564074025255,0.8893272664439581,0.7070478505596638,0.5442399495490475,530.8535878766431
22637,1.6524,0.578950582926259,7100.718005559068,0.43191648182434944,0.0252999999999999,0.07954624057549961,0.48205851860384746,0.46210198796560725,0.5029989962018353,528.8663979724821
22639,1.6945,0.6274653511213135,7106.89852317334,0.4325316549768075,0.0136999999999999,0.043074446477641935,0.40963022693238105,0.4187449952940628,0.4917971198336005,527.0614784321701
22641,1.3536,0.23462248941836444,7113.4613430991485,0.4331848803010832,0.2135999999999999,0.6715840706295169,0.9672560764888838,0.7546957404061392,0.5726701025604181,525.4405340260226
22642,1.1798,0.03434061976752098,10226.592233738807,0.7430480120859093,0.0,0.0,0.012642552701301693,0.30334392553637557,0.20919276851727647,220.61819694792732
22644,1.2246,0.08596678639788796,10186.32569421962,0.7390401124890539,0.0066999999999999,0.02106560521169334,0.28211035594977535,0.4639683990524082,0.3316678346233261,226.97057472347154
22647,1.2778,0.14727285927144895,10131.39242075803,0.7335723706073422,0.0259999999999999,0.08174712470209447,0.3922071189955074,0.5280704891370176,0.3947913186840686,237.7437049907935
22649,1.4011,0.2893600544840439,10082.97422071939,0.7287531016378084,0.0,0.0,0.014168874553622854,0.2985733969331287,0.295348727075949,247.49030243780481
22652,1.5263,0.433636752299266,10012.749643665185,0.7217633514028577,0.0,0.0,0.014917636217025689,0.29624223086098683,0.3443303133643846,262.2388059650955
22654,1.916,0.8827152597960077,9967.509534206674,0.7172604112787365,0.0025999999999999,0.008174712470209164,0.26275774680336367,0.44364980726456205,0.597322715650568,272.1265638263066
22657,1.7647,0.7083617104394334,9902.053019670173,0.7107452465450649,0.0449,0.141170996120156,0.5024478746688169,0.5853502286755636,0.6284042472929181,287.01399441476315
22659,1.5257,0.43294533042475225,9858.852952637673,0.7064453605029285,0.0172999999999999,0.05439327912870121,0.3438543946549937,0.48816559906247176,0.46883850503926994,296.43405567088786
22662,1.6957,0.6288481948703414,9795.800386772846,0.7001694709845376,0.0009,0.002829708162764819,0.2071477940329455,0.4033704214596792,0.4822876421534109,310.5989535382504
22664,2.1617,1.1658525174094272,9773.384932426574,0.6979383656670581,9.9999999999989e-05,0.00031441201808494535,0.17857965672157586,0.3852844228818778,0.6584832559665201,315.6014607334135
22667,1.8479,0.8042388770386866,9716.093943648046,0.6922359503721085,0.0013999999999999,0.004401768253189405,0.22984103213915447,0.4138742095958702,0.5505018432008559,327.6037325708389
22668,1.8773,0.8381185488898648,9697.2645579527,0.6903617816891638,0.0068,0.021380017229778635,0.2882444418845755,0.4482871431268016,0.5847281351438738,331.6587304044044
22672,1.8205,0.772663944769221,9643.87838536954,0.6850480293248281,0.007,0.022008841265948594,0.2901451445685981,0.4473164927015776,0.5611881009252527,345.718610077516
22675,1.854,0.8112683327629107,9599.560561445318,0.6806368881947402,0.0087,0.02735384557339325,0.299533463886649,0.4512126267612693,0.5772321238618437,355.5806326130306
22677,1.8713,0.8312043301447264,9565.590756136498,0.6772557292814544,0.007,0.022008841265948594,0.29152747379334176,0.4450473194776106,0.5802022732111012,363.2949046070869
22679,1.4005,0.28866863260953013,9532.128527328883,0.6739250916118324,0.0503,0.1581492450967449,0.5391371961755558,0.5927827785591939,0.48634282747681157,371.11829534187984
22683,1.6238,0.5459928069077656,9472.232785082648,0.6679634141479011,0.0088,0.027668257591478236,0.30258610759129134,0.44800627560082207,0.4823015615582523,385.72433982066366
22684,1.364,0.2466071352432713,9456.240573006393,0.6663716413981542,0.063,0.19807957139353735,0.6000172791153093,0.6264263153038816,0.493489602282668,389.77020910534173
22686,1.433,0.3261206508123633,9424.655606465822,0.6632278556103457,0.0271999999999999,0.08552006891911423,0.41564911876511923,0.5141854560295194,0.4483627742035147,397.99274376658747
22689,1.685,0.6165178381081778,9383.295507632392,0.6591111094131362,0.0598,0.188018386814818,0.5884690703835963,0.6165846019173531,0.6165612345841417,409.18618928898724
22692,1.8297,0.7832657468451,9343.00058195459,0.6551003844214236,0.0351,0.11035861834782795,0.4653265752793457,0.5408565513178927,0.6256997697524151,420.621307648734
22694,1.9523,0.9245462832040953,9318.668172922373,0.652678476467196,0.0125,0.03930150226062249,0.3283607879276581,0.4574392279663942,0.6209266972995895,427.76700617646327
22696,1.6842,0.6155959422754926,9290.361664349814,0.6498610095169435,0.0716,0.22511900494884562,0.6419191337403525,0.6450800002994357,0.6347605799910556,436.6511829198724
